,wid,game,multi_time,item,recalled,outcome,remembered_outcome,outcome_mem_difference,dimension_shown
0,w022dd5a,1,Before,Food_Blue,True,1,-1.0,2.0,False
1,w022dd5a,1,Before,Food_Green,False,-1,-1.0,0.0,True
2,w022dd5a,1,Before,Food_Red,False,-2,1.0,-3.0,False
3,w022dd5a,1,Before,Object_Blue,True,2,2.0,0.0,False
4,w022dd5a,1,Before,Object_Green,True,-1,1.0,-2.0,True
5,w022dd5a,1,Before,Scene_Blue,True,1,2.0,-1.0,False
6,w022dd5a,2,After,Animal_Yellow,True,2,-2.0,4.0,False
7,w022dd5a,2,After,Food_Green,True,1,-1.0,2.0,False
8,w022dd5a,2,After,Food_Yellow,True,2,2.0,0.0,False
9,w022dd5a,2,After,Scene_Blue,False,-2,-1.0,-1.0,True
10,w022dd5a,2,After,Scene_Green,True,-2,2.0,-4.0,True
11,w022dd5a,2,After,Scene_Yellow,True,-2,-2.0,0.0,True
12,w022dd5a,3,Before,Animal_Green,True,1,-2.0,3.0,False
13,w022dd5a,3,Before,Animal_Red,True,-2,2.0,-4.0,False
14,w022dd5a,3,Before,Object_Green,True,1,2.0,-1.0,True
15,w022dd5a,3,Before,Object_Red,True,-2,-2.0,0.0,True
16,w022dd5a,3,Before,Object_Yellow,True,2,-1.0,3.0,True
17,w022dd5a,3,Before,Scene_Red,True,-2,1.0,-3.0,False
18,w022dd5a,4,After,Animal_Blue,True,2,-2.0,4.0,False
19,w022dd5a,4,After,Animal_Yellow,True,-1,-2.0,1.0,False
20,w022dd5a,4,After,Food_Blue,True,-2,-2.0,0.0,False
21,w022dd5a,4,After,Object_Blue,False,-2,1.0,-3.0,True
22,w022dd5a,4,After,Object_Red,False,1,1.0,0.0,True
23,w022dd5a,4,After,Object_Yellow,True,2,2.0,0.0,True
24,w022dd5a,5,Before,Animal_Blue,False,2,-2.0,4.0,False
25,w022dd5a,5,Before,Animal_Green,False,-1,2.0,-3.0,False
26,w022dd5a,5,Before,Object_Green,True,-1,-2.0,1.0,False
27,w022dd5a,5,Before,Scene_Blue,False,-1,-1.0,0.0,True
28,w022dd5a,5,Before,Scene_Green,True,1,-1.0,2.0,True
29,w022dd5a,5,Before,Scene_Yellow,True,2,1.0,1.0,True
30,w022dd5a,6,After,Animal_Red,True,-1,1.0,-2.0,False
31,w022dd5a,6,After,Animal_Yellow,True,2,-2.0,4.0,False
32,w022dd5a,6,After,Food_Blue,True,1,-1.0,2.0,True
33,w022dd5a,6,After,Food_Red,True,-1,-1.0,0.0,False
34,w022dd5a,6,After,Food_Yellow,True,-1,1.0,-2.0,False
35,w022dd5a,6,After,Scene_Red,True,1,1.0,0.0,False
36,w022dd5a,7,Before,Food_Green,False,2,1.0,1.0,False
37,w022dd5a,7,Before,Food_Yellow,True,2,-1.0,3.0,False
38,w022dd5a,7,Before,Object_Yellow,True,-2,-1.0,-1.0,False
39,w022dd5a,7,Before,Scene_Green,True,-1,-2.0,1.0,False
40,w022dd5a,7,Before,Scene_Red,False,-2,2.0,-4.0,True
41,w022dd5a,7,Before,Scene_Yellow,True,2,-2.0,4.0,False
42,w022dd5a,8,After,Animal_Blue,True,-1,2.0,-3.0,True
43,w022dd5a,8,After,Animal_Green,True,1,-1.0,2.0,False
44,w022dd5a,8,After,Animal_Red,True,-2,-2.0,0.0,False
45,w022dd5a,8,After,Food_Red,True,1,2.0,-1.0,False
46,w022dd5a,8,After,Object_Blue,True,2,-1.0,3.0,True
47,w022dd5a,8,After,Object_Red,True,-1,1.0,-2.0,False
48,w060c642,1,Before,Animal_Blue,True,-2,-2.0,0.0,True
49,w060c642,1,Before,Animal_Yellow,True,-2,-1.0,-1.0,False
50,w060c642,1,Before,Food_Blue,True,2,2.0,0.0,True
51,w060c642,1,Before,Scene_Blue,True,2,2.0,0.0,True
52,w060c642,1,Before,Scene_Red,True,2,2.0,0.0,False
53,w060c642,1,Before,Scene_Yellow,True,-2,-2.0,0.0,False
54,w060c642,2,After,Food_Green,True,-1,-1.0,0.0,True
55,w060c642,2,After,Food_Red,False,2,2.0,0.0,True
56,w060c642,2,After,Food_Yellow,True,-2,-2.0,0.0,True
57,w060c642,2,After,Object_Yellow,True,-1,-1.0,0.0,False
58,w060c642,2,After,Scene_Green,True,2,2.0,0.0,False
59,w060c642,2,After,Scene_Yellow,True,2,2.0,0.0,False
60,w060c642,3,Before,Animal_Blue,True,1,2.0,-1.0,True
61,w060c642,3,Before,Animal_Green,False,-2,-1.0,-1.0,True
62,w060c642,3,Before,Animal_Yellow,True,-1,-1.0,0.0,True
63,w060c642,3,Before,Food_Yellow,True,2,2.0,0.0,False
64,w060c642,3,Before,Object_Blue,True,1,1.0,0.0,False
65,w060c642,3,Before,Object_Yellow,True,-2,-2.0,0.0,False
66,w060c642,4,After,Animal_Green,False,1,-1.0,2.0,False
67,w060c642,4,After,Animal_Red,True,-2,2.0,-4.0,True
68,w060c642,4,After,Object_Blue,True,2,1.0,1.0,False
69,w060c642,4,After,Object_Green,True,-2,-2.0,0.0,False
70,w060c642,4,After,Object_Red,False,2,2.0,0.0,True
71,w060c642,4,After,Scene_Red,True,-2,-2.0,0.0,True
72,w060c642,5,Before,Animal_Green,True,1,1.0,0.0,False
73,w060c642,5,Before,Object_Green,True,1,1.0,0.0,False
74,w060c642,5,Before,Object_Red,False,-1,-1.0,0.0,True
75,w060c642,5,Before,Object_Yellow,True,2,2.0,0.0,False
76,w060c642,5,Before,Scene_Green,True,-1,-1.0,0.0,False
77,w060c642,5,Before,Scene_Red,True,-1,-1.0,0.0,True
78,w060c642,6,After,Animal_Blue,False,2,2.0,0.0,True
79,w060c642,6,After,Animal_Red,True,-1,-2.0,1.0,False
80,w060c642,6,After,Food_Blue,True,-2,-2.0,0.0,True
81,w060c642,6,After,Food_Green,True,2,2.0,0.0,False
82,w060c642,6,After,Food_Red,True,2,1.0,1.0,False
83,w060c642,6,After,Scene_Blue,True,-1,-1.0,0.0,True
84,w060c642,7,Before,Food_Green,True,1,1.0,0.0,False
85,w060c642,7,Before,Object_Blue,True,-1,-1.0,0.0,True
86,w060c642,7,Before,Object_Green,True,-1,-1.0,0.0,True
87,w060c642,7,Before,Scene_Blue,True,-1,1.0,-2.0,False
88,w060c642,7,Before,Scene_Green,True,1,1.0,0.0,False
89,w060c642,7,Before,Scene_Yellow,True,2,2.0,0.0,False
90,w060c642,8,After,Animal_Red,True,-1,-1.0,0.0,False
91,w060c642,8,After,Animal_Yellow,False,-1,-1.0,0.0,False
92,w060c642,8,After,Food_Blue,True,2,2.0,0.0,True
93,w060c642,8,After,Food_Red,False,2,-1.0,3.0,True
94,w060c642,8,After,Food_Yellow,True,2,-2.0,4.0,True
95,w060c642,8,After,Object_Red,False,-2,1.0,-3.0,False
96,w06d51ce,1,Before,Animal_Red,False,-2,2.0,-4.0,True
97,w06d51ce,1,Before,Animal_Yellow,False,1,-1.0,2.0,True
98,w06d51ce,1,Before,Food_Yellow,False,2,-2.0,4.0,False
99,w06d51ce,1,Before,Object_Green,False,-1,1.0,-2.0,False
100,w06d51ce,1,Before,Object_Red,False,1,-1.0,2.0,False
101,w06d51ce,1,Before,Object_Yellow,True,-2,-2.0,0.0,False
102,w06d51ce,2,After,Food_Blue,False,-2,1.0,-3.0,False
103,w06d51ce,2,After,Food_Yellow,True,1,1.0,0.0,False
104,w06d51ce,2,After,Object_Blue,True,2,2.0,0.0,True
105,w06d51ce,2,After,Scene_Blue,True,-2,-2.0,0.0,False
106,w06d51ce,2,After,Scene_Green,True,-1,-2.0,1.0,False
107,w06d51ce,2,After,Scene_Yellow,False,2,-1.0,3.0,False
108,w06d51ce,3,Before,Animal_Green,True,2,2.0,0.0,True
109,w06d51ce,3,Before,Food_Blue,False,-2,-1.0,-1.0,False
110,w06d51ce,3,Before,Food_Green,False,-2,2.0,-4.0,True
111,w06d51ce,3,Before,Food_Red,True,2,2.0,0.0,False
112,w06d51ce,3,Before,Scene_Green,True,-2,-2.0,0.0,True
113,w06d51ce,3,Before,Scene_Red,False,1,-1.0,2.0,False
114,w06d51ce,4,After,Animal_Blue,True,2,2.0,0.0,True
115,w06d51ce,4,After,Animal_Red,False,-1,1.0,-2.0,True
116,w06d51ce,4,After,Animal_Yellow,True,1,2.0,-1.0,True
117,w06d51ce,4,After,Object_Yellow,True,2,2.0,0.0,False
118,w06d51ce,4,After,Scene_Blue,True,-1,-1.0,0.0,False
119,w06d51ce,4,After,Scene_Yellow,True,-1,-2.0,1.0,False
120,w06d51ce,5,Before,Animal_Blue,True,1,-2.0,3.0,False
121,w06d51ce,5,Before,Animal_Green,False,2,-2.0,4.0,True
122,w06d51ce,5,Before,Food_Green,False,-2,2.0,-4.0,True
123,w06d51ce,5,Before,Object_Blue,True,-2,-2.0,0.0,False
124,w06d51ce,5,Before,Object_Green,True,-2,-2.0,0.0,True
125,w06d51ce,5,Before,Object_Yellow,True,2,1.0,1.0,False
126,w06d51ce,6,After,Food_Blue,False,1,1.0,0.0,False
127,w06d51ce,6,After,Food_Red,False,1,2.0,-1.0,True
128,w06d51ce,6,After,Object_Red,False,-1,1.0,-2.0,True
129,w06d51ce,6,After,Scene_Blue,True,-2,-2.0,0.0,False
130,w06d51ce,6,After,Scene_Red,False,-2,1.0,-3.0,True
131,w06d51ce,6,After,Scene_Yellow,False,1,-1.0,2.0,False
132,w06d51ce,7,Before,Animal_Blue,True,-1,2.0,-3.0,False
133,w06d51ce,7,Before,Animal_Green,True,2,2.0,0.0,True
134,w06d51ce,7,Before,Object_Blue,True,-1,-2.0,1.0,False
135,w06d51ce,7,Before,Object_Green,True,1,2.0,-1.0,True
136,w06d51ce,7,Before,Object_Red,False,2,-1.0,3.0,False
137,w06d51ce,7,Before,Scene_Green,False,-1,-1.0,0.0,True
138,w06d51ce,8,After,Animal_Red,False,1,2.0,-1.0,False
139,w06d51ce,8,After,Animal_Yellow,True,-2,-1.0,-1.0,False
140,w06d51ce,8,After,Food_Green,False,-2,-2.0,0.0,False
141,w06d51ce,8,After,Food_Red,True,1,2.0,-1.0,False
142,w06d51ce,8,After,Food_Yellow,True,-1,-2.0,1.0,False
143,w06d51ce,8,After,Scene_Red,False,1,1.0,0.0,True
144,w07271cc,1,Before,Food_Blue,True,2,-2.0,4.0,False
145,w07271cc,1,Before,Food_Green,False,2,-1.0,3.0,True
146,w07271cc,1,Before,Food_Red,False,-1,-1.0,0.0,False
147,w07271cc,1,Before,Object_Blue,True,-2,1.0,-3.0,False
148,w07271cc,1,Before,Object_Green,True,-1,-1.0,0.0,True
149,w07271cc,1,Before,Scene_Blue,True,1,2.0,-1.0,False
150,w07271cc,2,After,Animal_Yellow,True,1,1.0,0.0,False
151,w07271cc,2,After,Food_Green,True,2,2.0,0.0,False
152,w07271cc,2,After,Food_Yellow,False,-1,-1.0,0.0,False
153,w07271cc,2,After,Scene_Blue,True,-1,-1.0,0.0,True
154,w07271cc,2,After,Scene_Green,True,2,2.0,0.0,False
155,w07271cc,2,After,Scene_Yellow,True,-2,-1.0,-1.0,False
156,w07271cc,3,Before,Animal_Green,False,2,-1.0,3.0,True
157,w07271cc,3,Before,Animal_Red,True,-1,-1.0,0.0,True
158,w07271cc,3,Before,Object_Green,False,-1,-2.0,1.0,False
159,w07271cc,3,Before,Object_Red,False,-2,-1.0,-1.0,False
160,w07271cc,3,Before,Object_Yellow,True,2,2.0,0.0,False
161,w07271cc,3,Before,Scene_Red,False,1,1.0,0.0,False
162,w07271cc,4,After,Animal_Blue,False,1,1.0,0.0,False
163,w07271cc,4,After,Animal_Yellow,True,1,1.0,0.0,True
164,w07271cc,4,After,Food_Blue,True,-1,-1.0,0.0,False
165,w07271cc,4,After,Object_Blue,True,-2,-1.0,-1.0,False
166,w07271cc,4,After,Object_Red,True,-1,-1.0,0.0,False
167,w07271cc,4,After,Object_Yellow,True,1,1.0,0.0,True
168,w07271cc,5,Before,Animal_Blue,True,1,1.0,0.0,False
169,w07271cc,5,Before,Animal_Green,True,-2,1.0,-3.0,False
170,w07271cc,5,Before,Object_Green,True,1,1.0,0.0,True
171,w07271cc,5,Before,Scene_Blue,False,-2,-2.0,0.0,False
172,w07271cc,5,Before,Scene_Green,True,-1,-2.0,1.0,False
173,w07271cc,5,Before,Scene_Yellow,True,2,2.0,0.0,False
174,w07271cc,6,After,Animal_Red,True,1,1.0,0.0,False
175,w07271cc,6,After,Animal_Yellow,True,1,1.0,0.0,False
176,w07271cc,6,After,Food_Blue,True,-1,-1.0,0.0,True
177,w07271cc,6,After,Food_Red,True,-1,1.0,-2.0,True
178,w07271cc,6,After,Food_Yellow,False,1,1.0,0.0,True
179,w07271cc,6,After,Scene_Red,True,-1,-1.0,0.0,False
180,w07271cc,7,Before,Food_Green,False,-1,-1.0,0.0,True
181,w07271cc,7,Before,Food_Yellow,True,-2,-1.0,-1.0,True
182,w07271cc,7,Before,Object_Yellow,False,1,1.0,0.0,False
183,w07271cc,7,Before,Scene_Green,True,2,2.0,0.0,False
184,w07271cc,7,Before,Scene_Red,True,2,2.0,0.0,False
185,w07271cc,7,Before,Scene_Yellow,True,-1,-1.0,0.0,False
186,w07271cc,8,After,Animal_Blue,False,-2,-2.0,0.0,True
187,w07271cc,8,After,Animal_Green,True,2,2.0,0.0,False
188,w07271cc,8,After,Animal_Red,True,-2,-2.0,0.0,False
189,w07271cc,8,After,Food_Red,True,2,2.0,0.0,False
190,w07271cc,8,After,Object_Blue,True,-1,-1.0,0.0,True
191,w07271cc,8,After,Object_Red,True,2,2.0,0.0,False
192,w07f26c1,1,Before,Food_Blue,True,-2,-2.0,0.0,False
193,w07f26c1,1,Before,Food_Green,False,2,1.0,1.0,False
194,w07f26c1,1,Before,Food_Red,False,-1,1.0,-2.0,False
195,w07f26c1,1,Before,Object_Blue,False,2,2.0,0.0,True
196,w07f26c1,1,Before,Object_Green,False,1,1.0,0.0,True
197,w07f26c1,1,Before,Scene_Blue,True,-2,2.0,-4.0,False
198,w07f26c1,2,After,Animal_Yellow,True,1,1.0,0.0,False
199,w07f26c1,2,After,Food_Green,True,-1,-1.0,0.0,True
200,w07f26c1,2,After,Food_Yellow,True,-2,1.0,-3.0,False
201,w07f26c1,2,After,Scene_Blue,True,1,1.0,0.0,False
202,w07f26c1,2,After,Scene_Green,True,-2,-2.0,0.0,True
203,w07f26c1,2,After,Scene_Yellow,False,2,2.0,0.0,False
204,w07f26c1,3,Before,Animal_Green,True,2,2.0,0.0,True
205,w07f26c1,3,Before,Animal_Red,False,2,-1.0,3.0,True
206,w07f26c1,3,Before,Object_Green,False,2,2.0,0.0,False
207,w07f26c1,3,Before,Object_Red,True,-2,-1.0,-1.0,False
208,w07f26c1,3,Before,Object_Yellow,True,-1,1.0,-2.0,False
209,w07f26c1,3,Before,Scene_Red,True,-2,-2.0,0.0,False
210,w07f26c1,4,After,Animal_Blue,False,2,-1.0,3.0,True
211,w07f26c1,4,After,Animal_Yellow,False,1,1.0,0.0,True
212,w07f26c1,4,After,Food_Blue,True,-2,-2.0,0.0,False
213,w07f26c1,4,After,Object_Blue,True,-2,1.0,-3.0,False
214,w07f26c1,4,After,Object_Red,True,1,2.0,-1.0,False
215,w07f26c1,4,After,Object_Yellow,False,-2,1.0,-3.0,False
216,w07f26c1,5,Before,Animal_Blue,True,2,1.0,1.0,True
217,w07f26c1,5,Before,Animal_Green,True,2,-1.0,3.0,False
218,w07f26c1,5,Before,Object_Green,False,-1,-1.0,0.0,False
219,w07f26c1,5,Before,Scene_Blue,False,2,1.0,1.0,True
220,w07f26c1,5,Before,Scene_Green,True,-2,-2.0,0.0,False
221,w07f26c1,5,Before,Scene_Yellow,True,-1,1.0,-2.0,False
222,w07f26c1,6,After,Animal_Red,False,2,-1.0,3.0,False
223,w07f26c1,6,After,Animal_Yellow,False,2,-1.0,3.0,False
224,w07f26c1,6,After,Food_Blue,True,-2,-1.0,-1.0,False
225,w07f26c1,6,After,Food_Red,True,-1,2.0,-3.0,False
226,w07f26c1,6,After,Food_Yellow,False,-1,1.0,-2.0,False
227,w07f26c1,6,After,Scene_Red,True,2,2.0,0.0,True
228,w07f26c1,7,Before,Food_Green,False,1,-1.0,2.0,True
229,w07f26c1,7,Before,Food_Yellow,True,1,1.0,0.0,False
230,w07f26c1,7,Before,Object_Yellow,True,-1,-1.0,0.0,False
231,w07f26c1,7,Before,Scene_Green,False,-2,-1.0,-1.0,True
232,w07f26c1,7,Before,Scene_Red,True,1,1.0,0.0,False
233,w07f26c1,7,Before,Scene_Yellow,True,-1,1.0,-2.0,False
234,w07f26c1,8,After,Animal_Blue,False,1,1.0,0.0,False
235,w07f26c1,8,After,Animal_Green,True,1,1.0,0.0,False
236,w07f26c1,8,After,Animal_Red,False,2,-1.0,3.0,True
237,w07f26c1,8,After,Food_Red,True,-2,1.0,-3.0,True
238,w07f26c1,8,After,Object_Blue,False,-2,1.0,-3.0,False
239,w07f26c1,8,After,Object_Red,True,-2,-1.0,-1.0,True
240,w16b46ff,1,Before,Animal_Blue,True,-2,-2.0,0.0,False
241,w16b46ff,1,Before,Animal_Green,True,1,1.0,0.0,False
242,w16b46ff,1,Before,Food_Blue,False,-2,1.0,-3.0,False
243,w16b46ff,1,Before,Object_Blue,True,2,2.0,0.0,True
244,w16b46ff,1,Before,Object_Green,False,1,1.0,0.0,True
245,w16b46ff,1,Before,Object_Yellow,False,-2,-2.0,0.0,True
246,w16b46ff,2,After,Food_Red,False,-1,-1.0,0.0,True
247,w16b46ff,2,After,Object_Blue,False,1,2.0,-1.0,False
248,w16b46ff,2,After,Object_Red,False,1,-1.0,2.0,False
249,w16b46ff,2,After,Scene_Blue,True,1,1.0,0.0,False
250,w16b46ff,2,After,Scene_Green,False,-1,-1.0,0.0,False
251,w16b46ff,2,After,Scene_Red,True,-1,2.0,-3.0,False
252,w16b46ff,3,Before,Animal_Red,False,-1,1.0,-2.0,False
253,w16b46ff,3,Before,Animal_Yellow,False,-2,2.0,-4.0,False
254,w16b46ff,3,Before,Food_Green,True,1,1.0,0.0,False
255,w16b46ff,3,Before,Food_Red,True,-2,-2.0,0.0,False
256,w16b46ff,3,Before,Food_Yellow,True,2,2.0,0.0,False
257,w16b46ff,3,Before,Scene_Yellow,False,1,2.0,-1.0,True
258,w16b46ff,4,After,Animal_Blue,True,-1,2.0,-3.0,False
259,w16b46ff,4,After,Animal_Red,True,2,1.0,1.0,True
260,w16b46ff,4,After,Animal_Yellow,True,1,1.0,0.0,False
261,w16b46ff,4,After,Object_Yellow,True,-2,2.0,-4.0,False
262,w16b46ff,4,After,Scene_Blue,False,-1,1.0,-2.0,False
263,w16b46ff,4,After,Scene_Yellow,False,2,2.0,0.0,False
264,w16b46ff,5,Before,Animal_Green,False,-1,-1.0,0.0,False
265,w16b46ff,5,Before,Animal_Yellow,True,2,-1.0,3.0,False
266,w16b46ff,5,Before,Food_Blue,True,-1,2.0,-3.0,True
267,w16b46ff,5,Before,Food_Green,False,-2,1.0,-3.0,True
268,w16b46ff,5,Before,Food_Yellow,False,2,-2.0,4.0,True
269,w16b46ff,5,Before,Scene_Green,True,2,2.0,0.0,False
270,w16b46ff,6,After,Food_Green,False,-1,1.0,-2.0,False
271,w16b46ff,6,After,Food_Red,False,1,-2.0,3.0,True
272,w16b46ff,6,After,Food_Yellow,True,2,2.0,0.0,False
273,w16b46ff,6,After,Object_Green,False,1,-1.0,2.0,False
274,w16b46ff,6,After,Scene_Green,False,-2,-1.0,-1.0,False
275,w16b46ff,6,After,Scene_Red,False,-2,2.0,-4.0,True
276,w16b46ff,7,Before,Animal_Red,False,2,-1.0,3.0,False
277,w16b46ff,7,Before,Object_Red,False,-2,-2.0,0.0,False
278,w16b46ff,7,Before,Object_Yellow,False,-1,-1.0,0.0,False
279,w16b46ff,7,Before,Scene_Blue,False,-2,-2.0,0.0,False
280,w16b46ff,7,Before,Scene_Red,False,2,-1.0,3.0,False
281,w16b46ff,7,Before,Scene_Yellow,False,2,2.0,0.0,False
282,w16b46ff,8,After,Animal_Blue,False,1,1.0,0.0,False
283,w16b46ff,8,After,Animal_Green,False,2,2.0,0.0,False
284,w16b46ff,8,After,Food_Blue,False,-2,-2.0,0.0,False
285,w16b46ff,8,After,Object_Blue,False,-2,-1.0,-1.0,False
286,w16b46ff,8,After,Object_Green,False,2,2.0,0.0,False
287,w16b46ff,8,After,Object_Red,False,-2,-2.0,0.0,False
288,w1d52e8b,1,After,Animal_Blue,False,-1,-2.0,1.0,False
289,w1d52e8b,1,After,Animal_Green,True,-2,-1.0,-1.0,False
290,w1d52e8b,1,After,Animal_Yellow,True,1,-1.0,2.0,True
291,w1d52e8b,1,After,Food_Yellow,False,-2,-1.0,-1.0,True
292,w1d52e8b,1,After,Scene_Blue,True,2,2.0,0.0,False
293,w1d52e8b,1,After,Scene_Yellow,False,2,-2.0,4.0,True
294,w1d52e8b,2,Before,Food_Blue,False,-1,-2.0,1.0,True
295,w1d52e8b,2,Before,Food_Green,True,-1,2.0,-3.0,False
296,w1d52e8b,2,Before,Food_Red,False,-1,,,False
297,w1d52e8b,2,Before,Object_Blue,False,2,-2.0,4.0,True
298,w1d52e8b,2,Before,Object_Green,False,1,1.0,0.0,False
299,w1d52e8b,2,Before,Scene_Green,True,2,-2.0,4.0,False
300,w1d52e8b,3,After,Animal_Red,True,-1,-1.0,0.0,False
301,w1d52e8b,3,After,Animal_Yellow,True,-1,1.0,-2.0,False
302,w1d52e8b,3,After,Object_Red,False,1,1.0,0.0,True
303,w1d52e8b,3,After,Scene_Blue,True,2,-2.0,4.0,False
304,w1d52e8b,3,After,Scene_Red,True,2,2.0,0.0,False
305,w1d52e8b,3,After,Scene_Yellow,True,-2,-2.0,0.0,False
306,w1d52e8b,4,Before,Animal_Red,True,1,1.0,0.0,True
307,w1d52e8b,4,Before,Food_Green,True,-2,-2.0,0.0,False
308,w1d52e8b,4,Before,Food_Red,False,-2,-1.0,-1.0,True
309,w1d52e8b,4,Before,Food_Yellow,False,1,-1.0,2.0,False
310,w1d52e8b,4,Before,Object_Red,False,-2,-2.0,0.0,True
311,w1d52e8b,4,Before,Object_Yellow,False,1,-2.0,3.0,False
312,w1d52e8b,5,After,Animal_Blue,False,1,-2.0,3.0,False
313,w1d52e8b,5,After,Animal_Green,True,-2,-2.0,0.0,False
314,w1d52e8b,5,After,Animal_Red,True,2,2.0,0.0,False
315,w1d52e8b,5,After,Object_Green,False,2,2.0,0.0,False
316,w1d52e8b,5,After,Scene_Green,False,-1,-1.0,0.0,True
317,w1d52e8b,5,After,Scene_Red,True,-1,-2.0,1.0,True
318,w1d52e8b,6,Before,Animal_Green,True,2,1.0,1.0,True
319,w1d52e8b,6,Before,Food_Green,False,2,-2.0,4.0,True
320,w1d52e8b,6,Before,Food_Red,False,1,1.0,0.0,False
321,w1d52e8b,6,Before,Food_Yellow,False,-1,-2.0,1.0,False
322,w1d52e8b,6,Before,Scene_Green,True,-1,1.0,-2.0,True
323,w1d52e8b,6,Before,Scene_Red,True,-2,-2.0,0.0,False
324,w1d52e8b,7,After,Food_Blue,True,2,-2.0,4.0,False
325,w1d52e8b,7,After,Object_Blue,True,2,-2.0,4.0,True
326,w1d52e8b,7,After,Object_Green,False,1,-2.0,3.0,True
327,w1d52e8b,7,After,Object_Yellow,True,-2,1.0,-3.0,True
328,w1d52e8b,7,After,Scene_Blue,False,-2,-2.0,0.0,False
329,w1d52e8b,7,After,Scene_Yellow,False,-1,-1.0,0.0,False
330,w1d52e8b,8,Before,Animal_Blue,False,-1,-1.0,0.0,False
331,w1d52e8b,8,Before,Animal_Yellow,True,-1,,,False
332,w1d52e8b,8,Before,Food_Blue,False,1,1.0,0.0,False
333,w1d52e8b,8,Before,Object_Blue,True,1,-2.0,3.0,True
334,w1d52e8b,8,Before,Object_Red,False,-1,1.0,-2.0,True
335,w1d52e8b,8,Before,Object_Yellow,True,2,-2.0,4.0,True
336,w1d9c2fb,1,After,Animal_Blue,False,1,1.0,0.0,True
337,w1d9c2fb,1,After,Animal_Green,True,1,-2.0,3.0,True
338,w1d9c2fb,1,After,Food_Blue,False,-2,1.0,-3.0,False
339,w1d9c2fb,1,After,Object_Blue,False,-2,-2.0,0.0,False
340,w1d9c2fb,1,After,Object_Green,False,-2,-2.0,0.0,False
341,w1d9c2fb,1,After,Object_Yellow,False,2,2.0,0.0,False
342,w1d9c2fb,2,Before,Food_Red,True,2,2.0,0.0,False
343,w1d9c2fb,2,Before,Object_Blue,True,1,1.0,0.0,True
344,w1d9c2fb,2,Before,Object_Red,True,2,2.0,0.0,False
345,w1d9c2fb,2,Before,Scene_Blue,True,-2,-1.0,-1.0,True
346,w1d9c2fb,2,Before,Scene_Green,True,-1,-2.0,1.0,False
347,w1d9c2fb,2,Before,Scene_Red,True,-1,-2.0,1.0,False
348,w1d9c2fb,3,After,Animal_Red,True,2,1.0,1.0,False
349,w1d9c2fb,3,After,Animal_Yellow,True,-1,-2.0,1.0,True
350,w1d9c2fb,3,After,Food_Green,True,-1,1.0,-2.0,False
351,w1d9c2fb,3,After,Food_Red,True,1,1.0,0.0,False
352,w1d9c2fb,3,After,Food_Yellow,True,1,-1.0,2.0,True
353,w1d9c2fb,3,After,Scene_Yellow,True,-2,-1.0,-1.0,True
354,w1d9c2fb,4,Before,Animal_Blue,True,-1,-1.0,0.0,True
355,w1d9c2fb,4,Before,Animal_Red,True,-2,-2.0,0.0,True
356,w1d9c2fb,4,Before,Animal_Yellow,True,2,-1.0,3.0,True
357,w1d9c2fb,4,Before,Object_Yellow,True,-1,1.0,-2.0,False
358,w1d9c2fb,4,Before,Scene_Blue,True,2,1.0,1.0,False
359,w1d9c2fb,4,Before,Scene_Yellow,True,1,-1.0,2.0,False
360,w1d9c2fb,5,After,Animal_Green,True,-2,-2.0,0.0,True
361,w1d9c2fb,5,After,Animal_Yellow,True,-2,-1.0,-1.0,False
362,w1d9c2fb,5,After,Food_Blue,True,2,1.0,1.0,False
363,w1d9c2fb,5,After,Food_Green,True,1,-2.0,3.0,True
364,w1d9c2fb,5,After,Food_Yellow,True,-1,-1.0,0.0,False
365,w1d9c2fb,5,After,Scene_Green,True,2,2.0,0.0,True
366,w1d9c2fb,6,Before,Food_Green,True,-2,-1.0,-1.0,True
367,w1d9c2fb,6,Before,Food_Red,False,1,1.0,0.0,True
368,w1d9c2fb,6,Before,Food_Yellow,True,2,-2.0,4.0,True
369,w1d9c2fb,6,Before,Object_Green,True,2,2.0,0.0,False
370,w1d9c2fb,6,Before,Scene_Green,True,-1,-2.0,1.0,False
371,w1d9c2fb,6,Before,Scene_Red,True,-2,-1.0,-1.0,False
372,w1d9c2fb,7,After,Animal_Red,True,-1,1.0,-2.0,True
373,w1d9c2fb,7,After,Object_Red,True,1,-1.0,2.0,True
374,w1d9c2fb,7,After,Object_Yellow,True,1,1.0,0.0,False
375,w1d9c2fb,7,After,Scene_Blue,True,-2,-1.0,-1.0,False
376,w1d9c2fb,7,After,Scene_Red,True,-1,-2.0,1.0,True
377,w1d9c2fb,7,After,Scene_Yellow,False,1,1.0,0.0,False
378,w1d9c2fb,8,Before,Animal_Blue,False,1,1.0,0.0,False
379,w1d9c2fb,8,Before,Animal_Green,True,-2,-2.0,0.0,False
380,w1d9c2fb,8,Before,Food_Blue,True,1,-1.0,2.0,False
381,w1d9c2fb,8,Before,Object_Blue,True,1,-2.0,3.0,True
382,w1d9c2fb,8,Before,Object_Green,True,-1,-2.0,1.0,True
383,w1d9c2fb,8,Before,Object_Red,False,-2,-1.0,-1.0,True
384,w249e8ce,1,After,Animal_Blue,False,1,2.0,-1.0,False
385,w249e8ce,1,After,Animal_Yellow,False,1,1.0,0.0,False
386,w249e8ce,1,After,Food_Blue,True,-2,1.0,-3.0,True
