,wid,game,item,recalled,outcome,remembered_outcome,outcome_mem_difference,dimension_shown
1427,wf9cb312,3,Scene_Green,False,1,-2.0,3.0,False
1428,wf9cb312,4,Animal_Blue,False,8,3.0,5.0,True
1429,wf9cb312,4,Animal_Green,True,-5,-5.0,0.0,True
1430,wf9cb312,4,Animal_Red,True,-7,-7.0,0.0,True
1431,wf9cb312,4,Food_Green,True,2,2.0,0.0,False
1432,wf9cb312,4,Food_Red,False,-3,5.0,-8.0,False
1433,wf9cb312,4,Scene_Red,True,9,7.0,2.0,False
1434,wf9cb312,5,Animal_Green,True,-9,7.0,-16.0,True
1435,wf9cb312,5,Animal_Yellow,False,8,-4.0,12.0,True
1436,wf9cb312,5,Food_Yellow,True,-7,-7.0,0.0,False
1437,wf9cb312,5,Object_Green,False,3,-3.0,6.0,False
1438,wf9cb312,5,Object_Red,True,4,-2.0,6.0,False
1439,wf9cb312,5,Object_Yellow,True,-5,-5.0,0.0,False
1440,wfdd68c1,1,Food_Blue,True,5,8.0,-3.0,False
1441,wfdd68c1,1,Food_Green,False,4,-3.0,7.0,True
1442,wfdd68c1,1,Food_Yellow,True,-8,6.0,-14.0,False
1443,wfdd68c1,1,Object_Blue,False,6,-8.0,14.0,False
1444,wfdd68c1,1,Object_Green,True,-3,3.0,-6.0,True
1445,wfdd68c1,1,Scene_Blue,True,-9,5.0,-14.0,False
1446,wfdd68c1,2,Animal_Yellow,True,8,-3.0,11.0,False
1447,wfdd68c1,2,Object_Green,True,-4,4.0,-8.0,True
1448,wfdd68c1,2,Object_Red,True,-3,-3.0,0.0,True
1449,wfdd68c1,2,Object_Yellow,True,5,-5.0,10.0,True
1450,wfdd68c1,2,Scene_Green,True,6,8.0,-2.0,False
1451,wfdd68c1,2,Scene_Yellow,True,-9,-9.0,0.0,False
1452,wfdd68c1,3,Food_Blue,False,2,3.0,-1.0,True
1453,wfdd68c1,3,Food_Yellow,False,-8,-8.0,0.0,True
1454,wfdd68c1,3,Object_Yellow,True,6,6.0,0.0,False
1455,wfdd68c1,3,Scene_Blue,True,-5,-5.0,0.0,False
1456,wfdd68c1,3,Scene_Red,True,-3,-7.0,4.0,False
1457,wfdd68c1,3,Scene_Yellow,True,7,,,False
1458,wfdd68c1,4,Animal_Green,True,-5,-3.0,-2.0,True
1459,wfdd68c1,4,Animal_Red,True,6,6.0,0.0,False
1460,wfdd68c1,4,Animal_Yellow,True,-4,-4.0,0.0,False
1461,wfdd68c1,4,Food_Green,True,2,2.0,0.0,True
1462,wfdd68c1,4,Food_Red,True,-9,6.0,-15.0,False
1463,wfdd68c1,4,Scene_Red,True,8,-8.0,16.0,False
1464,wfdd68c1,5,Animal_Blue,True,4,4.0,0.0,False
1465,wfdd68c1,5,Animal_Green,True,3,3.0,0.0,False
1466,wfdd68c1,5,Animal_Red,False,-6,-4.0,-2.0,False
1467,wfdd68c1,5,Food_Red,True,-5,-4.0,-1.0,True
1468,wfdd68c1,5,Object_Blue,True,-2,-2.0,0.0,False
1469,wfdd68c1,5,Object_Red,True,8,5.0,3.0,False
1470,wfe9216a,1,Animal_Green,True,-2,,,False
1471,wfe9216a,1,Object_Green,True,-5,,,False
1472,wfe9216a,1,Object_Yellow,True,1,-1.0,2.0,False
1473,wfe9216a,1,Scene_Green,True,6,-5.0,11.0,True
1474,wfe9216a,1,Scene_Red,False,8,,,True
1475,wfe9216a,1,Scene_Yellow,True,-9,-9.0,0.0,True
1476,wfe9216a,2,Food_Blue,True,5,4.0,1.0,False
1477,wfe9216a,2,Food_Red,True,4,5.0,-1.0,False
1478,wfe9216a,2,Food_Yellow,True,-8,-8.0,0.0,False
1479,wfe9216a,2,Object_Blue,True,-7,-8.0,1.0,True
1480,wfe9216a,2,Scene_Blue,True,3,-1.0,4.0,False
1481,wfe9216a,2,Scene_Red,True,-2,,,False
1482,wfe9216a,3,Animal_Yellow,True,-8,,,False
1483,wfe9216a,3,Food_Blue,False,2,,,False
1484,wfe9216a,3,Food_Green,False,6,-2.0,8.0,True
1485,wfe9216a,3,Food_Yellow,True,-7,8.0,-15.0,False
1486,wfe9216a,3,Scene_Green,True,-4,-7.0,3.0,True
1487,wfe9216a,3,Scene_Yellow,False,9,,,False
1488,wfe9216a,4,Animal_Blue,True,5,2.0,3.0,True
1489,wfe9216a,4,Animal_Red,False,-1,-2.0,1.0,False
1490,wfe9216a,4,Object_Blue,True,2,4.0,-2.0,True
1491,wfe9216a,4,Object_Red,False,3,,,False
1492,wfe9216a,4,Object_Yellow,True,-4,3.0,-7.0,False
1493,wfe9216a,4,Scene_Blue,True,-6,-6.0,0.0,True
1494,wfe9216a,5,Animal_Blue,False,6,6.0,0.0,True
1495,wfe9216a,5,Animal_Green,False,4,4.0,0.0,False
1496,wfe9216a,5,Animal_Red,False,-9,-2.0,-7.0,False
1497,wfe9216a,5,Food_Green,True,-2,-2.0,0.0,False
1498,wfe9216a,5,Food_Red,True,8,8.0,0.0,False
1499,wfe9216a,5,Object_Green,False,-3,-3.0,0.0,False
