,wid,game,multi_time,item,recalled,outcome,remembered_outcome,outcome_mem_difference,dimension_shown
973,w504748f,3,After,Animal_Yellow,False,1,-1.0,2.0,False
974,w504748f,3,After,Food_Green,False,-2,-2.0,0.0,False
975,w504748f,3,After,Food_Red,True,-1,-1.0,0.0,False
976,w504748f,3,After,Food_Yellow,False,-1,2.0,-3.0,False
977,w504748f,3,After,Scene_Yellow,False,1,-2.0,3.0,True
978,w504748f,4,Before,Animal_Blue,True,1,1.0,0.0,False
979,w504748f,4,Before,Animal_Red,True,-1,1.0,-2.0,True
980,w504748f,4,Before,Animal_Yellow,False,-2,-1.0,-1.0,False
981,w504748f,4,Before,Object_Yellow,False,-1,-1.0,0.0,False
982,w504748f,4,Before,Scene_Blue,False,2,2.0,0.0,False
983,w504748f,4,Before,Scene_Yellow,True,2,2.0,0.0,False
984,w504748f,5,After,Animal_Green,False,2,2.0,0.0,True
985,w504748f,5,After,Animal_Yellow,True,1,1.0,0.0,True
986,w504748f,5,After,Food_Blue,True,-2,-2.0,0.0,False
987,w504748f,5,After,Food_Green,False,-2,2.0,-4.0,False
988,w504748f,5,After,Food_Yellow,True,-2,-2.0,0.0,False
989,w504748f,5,After,Scene_Green,False,2,-2.0,4.0,False
990,w504748f,6,Before,Food_Green,False,1,1.0,0.0,True
991,w504748f,6,Before,Food_Red,False,2,2.0,0.0,True
992,w504748f,6,Before,Food_Yellow,True,-1,1.0,-2.0,True
993,w504748f,6,Before,Object_Green,True,2,-2.0,4.0,False
994,w504748f,6,Before,Scene_Green,True,-2,,,False
995,w504748f,6,Before,Scene_Red,True,-1,-1.0,0.0,False
996,w504748f,7,After,Animal_Red,False,-1,-1.0,0.0,True
997,w504748f,7,After,Object_Red,True,2,1.0,1.0,False
998,w504748f,7,After,Object_Yellow,True,2,-1.0,3.0,False
999,w504748f,7,After,Scene_Blue,True,-1,1.0,-2.0,False
1000,w504748f,7,After,Scene_Red,True,-2,-2.0,0.0,False
1001,w504748f,7,After,Scene_Yellow,False,2,2.0,0.0,False
1002,w504748f,8,Before,Animal_Blue,True,1,1.0,0.0,False
1003,w504748f,8,Before,Animal_Green,False,1,2.0,-1.0,True
1004,w504748f,8,Before,Food_Blue,True,-2,-2.0,0.0,False
1005,w504748f,8,Before,Object_Blue,False,-1,-1.0,0.0,False
1006,w504748f,8,Before,Object_Green,True,-2,-1.0,-1.0,True
1007,w504748f,8,Before,Object_Red,False,2,2.0,0.0,False
1008,w5092120,1,Before,Animal_Blue,False,1,,,True
1009,w5092120,1,Before,Animal_Green,True,-2,-2.0,0.0,False
1010,w5092120,1,Before,Animal_Yellow,True,2,2.0,0.0,False
1011,w5092120,1,Before,Food_Yellow,True,1,,,False
1012,w5092120,1,Before,Scene_Blue,True,-2,-2.0,0.0,True
1013,w5092120,1,Before,Scene_Yellow,True,-2,-2.0,0.0,False
1014,w5092120,2,After,Food_Blue,True,2,,,True
1015,w5092120,2,After,Food_Green,False,-1,-2.0,1.0,False
1016,w5092120,2,After,Food_Red,True,1,,,False
1017,w5092120,2,After,Object_Blue,False,1,-1.0,2.0,True
1018,w5092120,2,After,Object_Green,True,-2,-1.0,-1.0,False
1019,w5092120,2,After,Scene_Green,True,-2,,,False
1020,w5092120,3,Before,Animal_Red,False,-2,-1.0,-1.0,False
1021,w5092120,3,Before,Animal_Yellow,False,-1,-2.0,1.0,False
1022,w5092120,3,Before,Object_Red,False,1,,,False
1023,w5092120,3,Before,Scene_Blue,False,1,,,False
1024,w5092120,3,Before,Scene_Red,False,2,2.0,0.0,False
1025,w5092120,3,Before,Scene_Yellow,False,-1,,,False
1026,w5092120,4,After,Animal_Red,False,2,2.0,0.0,False
1027,w5092120,4,After,Food_Green,True,-1,-1.0,0.0,True
1028,w5092120,4,After,Food_Red,True,1,1.0,0.0,False
1029,w5092120,4,After,Food_Yellow,False,2,2.0,0.0,False
1030,w5092120,4,After,Object_Red,True,-1,,,False
1031,w5092120,4,After,Object_Yellow,True,-1,1.0,-2.0,False
1032,w5092120,5,Before,Animal_Blue,False,-2,-2.0,0.0,False
1033,w5092120,5,Before,Animal_Green,False,-2,-2.0,0.0,False
1034,w5092120,5,Before,Animal_Red,False,2,2.0,0.0,False
1035,w5092120,5,Before,Object_Green,False,1,-1.0,2.0,False
1036,w5092120,5,Before,Scene_Green,False,-2,-2.0,0.0,False
1037,w5092120,5,Before,Scene_Red,False,1,1.0,0.0,False
1038,w5092120,6,After,Animal_Green,False,2,1.0,1.0,False
1039,w5092120,6,After,Food_Green,False,-2,-1.0,-1.0,False
1040,w5092120,6,After,Food_Red,False,-1,,,False
1041,w5092120,6,After,Food_Yellow,False,-1,-2.0,1.0,False
1042,w5092120,6,After,Scene_Green,False,1,1.0,0.0,False
1043,w5092120,6,After,Scene_Red,False,2,1.0,1.0,False
1044,w5092120,7,Before,Food_Blue,False,-2,-2.0,0.0,False
1045,w5092120,7,Before,Object_Blue,False,2,2.0,0.0,False
1046,w5092120,7,Before,Object_Green,False,2,2.0,0.0,False
1047,w5092120,7,Before,Object_Yellow,False,-1,-1.0,0.0,False
1048,w5092120,7,Before,Scene_Blue,False,2,1.0,1.0,False
1049,w5092120,7,Before,Scene_Yellow,False,-1,-1.0,0.0,False
1050,w5092120,8,After,Animal_Blue,False,-1,2.0,-3.0,False
1051,w5092120,8,After,Animal_Yellow,False,-2,-2.0,0.0,False
1052,w5092120,8,After,Food_Blue,True,2,-1.0,3.0,False
1053,w5092120,8,After,Object_Blue,True,1,1.0,0.0,True
1054,w5092120,8,After,Object_Red,False,1,1.0,0.0,True
1055,w5092120,8,After,Object_Yellow,True,-1,-1.0,0.0,True
1056,w59b3a22,1,Before,Food_Blue,True,2,2.0,0.0,False
1057,w59b3a22,1,Before,Food_Green,True,-1,-1.0,0.0,False
1058,w59b3a22,1,Before,Food_Red,True,1,1.0,0.0,False
1059,w59b3a22,1,Before,Object_Blue,True,-1,-1.0,0.0,False
1060,w59b3a22,1,Before,Object_Green,True,-1,-1.0,0.0,False
1061,w59b3a22,1,Before,Scene_Blue,True,2,2.0,0.0,True
1062,w59b3a22,2,After,Animal_Yellow,True,-2,-2.0,0.0,False
1063,w59b3a22,2,After,Food_Green,True,-1,-1.0,0.0,False
1064,w59b3a22,2,After,Food_Yellow,True,-2,-2.0,0.0,False
1065,w59b3a22,2,After,Scene_Blue,True,2,2.0,0.0,True
1066,w59b3a22,2,After,Scene_Green,True,2,2.0,0.0,False
1067,w59b3a22,2,After,Scene_Yellow,True,1,1.0,0.0,False
1068,w59b3a22,3,Before,Animal_Green,True,-2,-2.0,0.0,False
1069,w59b3a22,3,Before,Animal_Red,True,1,1.0,0.0,False
1070,w59b3a22,3,Before,Object_Green,True,1,-1.0,2.0,True
1071,w59b3a22,3,Before,Object_Red,True,-1,1.0,-2.0,True
1072,w59b3a22,3,Before,Object_Yellow,True,-2,1.0,-3.0,True
1073,w59b3a22,3,Before,Scene_Red,True,2,2.0,0.0,False
1074,w59b3a22,4,After,Animal_Blue,False,-2,-1.0,-1.0,False
1075,w59b3a22,4,After,Animal_Yellow,True,1,2.0,-1.0,True
1076,w59b3a22,4,After,Food_Blue,True,-2,-2.0,0.0,False
1077,w59b3a22,4,After,Object_Blue,True,-2,-2.0,0.0,False
1078,w59b3a22,4,After,Object_Red,True,2,2.0,0.0,False
1079,w59b3a22,4,After,Object_Yellow,True,1,2.0,-1.0,True
1080,w59b3a22,5,Before,Animal_Blue,True,1,1.0,0.0,False
1081,w59b3a22,5,Before,Animal_Green,True,1,2.0,-1.0,False
1082,w59b3a22,5,Before,Object_Green,True,1,1.0,0.0,False
1083,w59b3a22,5,Before,Scene_Blue,True,-2,-2.0,0.0,True
1084,w59b3a22,5,Before,Scene_Green,True,-1,2.0,-3.0,True
1085,w59b3a22,5,Before,Scene_Yellow,True,-1,2.0,-3.0,True
1086,w59b3a22,6,After,Animal_Red,True,-1,-1.0,0.0,True
1087,w59b3a22,6,After,Animal_Yellow,True,2,2.0,0.0,False
1088,w59b3a22,6,After,Food_Blue,True,-1,-1.0,0.0,False
1089,w59b3a22,6,After,Food_Red,False,1,1.0,0.0,True
1090,w59b3a22,6,After,Food_Yellow,True,2,2.0,0.0,False
1091,w59b3a22,6,After,Scene_Red,True,-1,2.0,-3.0,True
1092,w59b3a22,7,Before,Food_Green,False,-1,-1.0,0.0,False
1093,w59b3a22,7,Before,Food_Yellow,True,2,-2.0,4.0,False
1094,w59b3a22,7,Before,Object_Yellow,True,-1,-1.0,0.0,True
1095,w59b3a22,7,Before,Scene_Green,True,2,2.0,0.0,False
1096,w59b3a22,7,Before,Scene_Red,True,-1,-1.0,0.0,False
1097,w59b3a22,7,Before,Scene_Yellow,True,1,2.0,-1.0,False
1098,w59b3a22,8,After,Animal_Blue,False,2,2.0,0.0,True
1099,w59b3a22,8,After,Animal_Green,True,-1,-1.0,0.0,False
1100,w59b3a22,8,After,Animal_Red,False,2,-1.0,3.0,False
1101,w59b3a22,8,After,Food_Red,True,-1,-1.0,0.0,False
1102,w59b3a22,8,After,Object_Blue,False,1,-2.0,3.0,True
1103,w59b3a22,8,After,Object_Red,True,-2,2.0,-4.0,False
1104,w601970c,1,After,Animal_Blue,False,2,,,False
1105,w601970c,1,After,Animal_Green,False,-1,,,False
1106,w601970c,1,After,Food_Blue,False,2,,,False
1107,w601970c,1,After,Object_Blue,False,-2,,,False
1108,w601970c,1,After,Object_Green,False,-1,,,False
1109,w601970c,1,After,Object_Yellow,False,2,,,False
1110,w601970c,2,Before,Food_Red,False,-2,,,False
1111,w601970c,2,Before,Object_Blue,False,1,,,False
1112,w601970c,2,Before,Object_Red,False,-2,,,False
1113,w601970c,2,Before,Scene_Blue,False,2,,,False
1114,w601970c,2,Before,Scene_Green,False,-2,,,False
1115,w601970c,2,Before,Scene_Red,False,2,,,False
1116,w601970c,3,After,Animal_Red,False,1,,,False
1117,w601970c,3,After,Animal_Yellow,False,-2,,,False
1118,w601970c,3,After,Food_Green,False,-1,,,False
1119,w601970c,3,After,Food_Red,False,-2,,,False
1120,w601970c,3,After,Food_Yellow,False,2,,,False
1121,w601970c,3,After,Scene_Yellow,False,2,,,False
1122,w601970c,4,Before,Animal_Blue,False,-2,,,False
1123,w601970c,4,Before,Animal_Red,False,-2,,,False
1124,w601970c,4,Before,Animal_Yellow,False,1,,,False
1125,w601970c,4,Before,Object_Yellow,False,-2,,,False
1126,w601970c,4,Before,Scene_Blue,False,1,,,False
1127,w601970c,4,Before,Scene_Yellow,False,2,,,False
1128,w601970c,5,After,Animal_Green,True,2,,,False
1129,w601970c,5,After,Animal_Yellow,False,2,,,False
1130,w601970c,5,After,Food_Blue,False,-2,,,False
1131,w601970c,5,After,Food_Green,False,1,,,False
1132,w601970c,5,After,Food_Yellow,False,-1,,,False
1133,w601970c,5,After,Scene_Green,False,-1,,,True
1134,w601970c,6,Before,Food_Green,False,-1,,,False
1135,w601970c,6,Before,Food_Red,False,1,,,False
1136,w601970c,6,Before,Food_Yellow,False,-2,,,False
1137,w601970c,6,Before,Object_Green,False,1,,,False
1138,w601970c,6,Before,Scene_Green,False,-1,,,False
1139,w601970c,6,Before,Scene_Red,False,2,,,False
1140,w601970c,7,After,Animal_Red,False,-1,,,False
1141,w601970c,7,After,Object_Red,False,-1,,,False
1142,w601970c,7,After,Object_Yellow,False,-2,,,True
1143,w601970c,7,After,Scene_Blue,False,2,,,False
1144,w601970c,7,After,Scene_Red,True,1,,,False
1145,w601970c,7,After,Scene_Yellow,False,1,,,True
1146,w601970c,8,Before,Animal_Blue,False,1,,,False
1147,w601970c,8,Before,Animal_Green,False,-2,,,False
1148,w601970c,8,Before,Food_Blue,False,1,,,False
1149,w601970c,8,Before,Object_Blue,False,2,,,False
1150,w601970c,8,Before,Object_Green,False,-1,,,False
1151,w601970c,8,Before,Object_Red,False,-2,,,False
1152,w612200e,1,After,Animal_Blue,False,-1,1.0,-2.0,False
1153,w612200e,1,After,Animal_Green,False,2,2.0,0.0,False
1154,w612200e,1,After,Food_Blue,False,-2,-1.0,-1.0,False
1155,w612200e,1,After,Object_Blue,False,2,2.0,0.0,False
1156,w612200e,1,After,Object_Green,False,-1,-1.0,0.0,False
1157,w612200e,1,After,Object_Yellow,False,1,1.0,0.0,False
1158,w612200e,2,Before,Food_Red,False,-1,1.0,-2.0,True
1159,w612200e,2,Before,Object_Blue,False,2,-1.0,3.0,False
1160,w612200e,2,Before,Object_Red,False,1,2.0,-1.0,False
1161,w612200e,2,Before,Scene_Blue,True,1,-1.0,2.0,False
1162,w612200e,2,Before,Scene_Green,False,-2,1.0,-3.0,False
1163,w612200e,2,Before,Scene_Red,False,-2,1.0,-3.0,False
1164,w612200e,3,After,Animal_Red,False,2,2.0,0.0,True
1165,w612200e,3,After,Animal_Yellow,False,2,2.0,0.0,True
1166,w612200e,3,After,Food_Green,False,-2,-2.0,0.0,False
1167,w612200e,3,After,Food_Red,True,-1,1.0,-2.0,False
1168,w612200e,3,After,Food_Yellow,True,1,-1.0,2.0,False
1169,w612200e,3,After,Scene_Yellow,True,-2,2.0,-4.0,False
1170,w612200e,4,Before,Animal_Blue,False,2,2.0,0.0,False
1171,w612200e,4,Before,Animal_Red,True,-1,-1.0,0.0,False
1172,w612200e,4,Before,Animal_Yellow,False,-2,-1.0,-1.0,False
1173,w612200e,4,Before,Object_Yellow,False,1,-2.0,3.0,False
1174,w612200e,4,Before,Scene_Blue,False,2,-2.0,4.0,True
1175,w612200e,4,Before,Scene_Yellow,True,-1,-1.0,0.0,True
1176,w612200e,5,After,Animal_Green,False,-2,-1.0,-1.0,False
1177,w612200e,5,After,Animal_Yellow,True,-1,-1.0,0.0,False
1178,w612200e,5,After,Food_Blue,False,1,2.0,-1.0,True
1179,w612200e,5,After,Food_Green,False,2,-1.0,3.0,False
1180,w612200e,5,After,Food_Yellow,True,-1,-1.0,0.0,False
1181,w612200e,5,After,Scene_Green,False,2,-1.0,3.0,False
1182,w612200e,6,Before,Food_Green,True,2,-1.0,3.0,True
1183,w612200e,6,Before,Food_Red,True,2,2.0,0.0,False
1184,w612200e,6,Before,Food_Yellow,True,-1,-1.0,0.0,False
1185,w612200e,6,Before,Object_Green,False,2,-1.0,3.0,True
1186,w612200e,6,Before,Scene_Green,False,-1,2.0,-3.0,True
1187,w612200e,6,Before,Scene_Red,False,-1,2.0,-3.0,False
1188,w612200e,7,After,Animal_Red,False,2,-1.0,3.0,False
1189,w612200e,7,After,Object_Red,False,1,1.0,0.0,True
1190,w612200e,7,After,Object_Yellow,False,-2,-1.0,-1.0,True
1191,w612200e,7,After,Scene_Blue,True,2,2.0,0.0,False
1192,w612200e,7,After,Scene_Red,False,-2,-2.0,0.0,False
1193,w612200e,7,After,Scene_Yellow,False,-1,-1.0,0.0,False
1194,w612200e,8,Before,Animal_Blue,False,-2,2.0,-4.0,False
1195,w612200e,8,Before,Animal_Green,False,-2,1.0,-3.0,False
1196,w612200e,8,Before,Food_Blue,False,1,2.0,-1.0,False
1197,w612200e,8,Before,Object_Blue,False,-1,-1.0,0.0,False
1198,w612200e,8,Before,Object_Green,False,1,-1.0,2.0,False
1199,w612200e,8,Before,Object_Red,False,1,-2.0,3.0,False
1200,w6eb92cc,1,Before,Animal_Blue,False,2,-1.0,3.0,False
1201,w6eb92cc,1,Before,Animal_Green,False,1,-2.0,3.0,False
1202,w6eb92cc,1,Before,Food_Blue,False,-1,2.0,-3.0,False
1203,w6eb92cc,1,Before,Object_Blue,False,1,2.0,-1.0,False
1204,w6eb92cc,1,Before,Object_Green,False,-2,-1.0,-1.0,False
1205,w6eb92cc,1,Before,Object_Yellow,False,-2,1.0,-3.0,False
1206,w6eb92cc,2,After,Food_Red,True,1,-1.0,2.0,True
1207,w6eb92cc,2,After,Object_Blue,False,1,1.0,0.0,False
1208,w6eb92cc,2,After,Object_Red,True,-2,-2.0,0.0,True
1209,w6eb92cc,2,After,Scene_Blue,False,-2,-1.0,-1.0,False
1210,w6eb92cc,2,After,Scene_Green,False,1,1.0,0.0,False
1211,w6eb92cc,2,After,Scene_Red,False,-2,2.0,-4.0,True
1212,w6eb92cc,3,Before,Animal_Red,False,-1,-2.0,1.0,False
1213,w6eb92cc,3,Before,Animal_Yellow,False,2,2.0,0.0,False
1214,w6eb92cc,3,Before,Food_Green,False,-2,,,False
1215,w6eb92cc,3,Before,Food_Red,False,2,1.0,1.0,False
1216,w6eb92cc,3,Before,Food_Yellow,False,-2,-1.0,-1.0,False
1217,w6eb92cc,3,Before,Scene_Yellow,False,1,1.0,0.0,False
1218,w6eb92cc,4,After,Animal_Blue,True,2,-2.0,4.0,False
1219,w6eb92cc,4,After,Animal_Red,False,2,1.0,1.0,False
1220,w6eb92cc,4,After,Animal_Yellow,True,1,2.0,-1.0,False
1221,w6eb92cc,4,After,Object_Yellow,True,-1,-1.0,0.0,True
1222,w6eb92cc,4,After,Scene_Blue,True,-1,-2.0,1.0,False
1223,w6eb92cc,4,After,Scene_Yellow,False,-2,-1.0,-1.0,False
1224,w6eb92cc,5,Before,Animal_Green,False,-2,2.0,-4.0,False
1225,w6eb92cc,5,Before,Animal_Yellow,True,-1,-1.0,0.0,False
1226,w6eb92cc,5,Before,Food_Blue,False,2,1.0,1.0,True
1227,w6eb92cc,5,Before,Food_Green,False,1,1.0,0.0,True
1228,w6eb92cc,5,Before,Food_Yellow,False,2,-2.0,4.0,True
1229,w6eb92cc,5,Before,Scene_Green,False,-2,1.0,-3.0,False
1230,w6eb92cc,6,After,Food_Green,True,1,-1.0,2.0,False
1231,w6eb92cc,6,After,Food_Red,False,-1,1.0,-2.0,False
1232,w6eb92cc,6,After,Food_Yellow,False,-2,-1.0,-1.0,False
1233,w6eb92cc,6,After,Object_Green,True,-1,2.0,-3.0,True
1234,w6eb92cc,6,After,Scene_Green,True,2,1.0,1.0,False
1235,w6eb92cc,6,After,Scene_Red,True,2,2.0,0.0,False
1236,w6eb92cc,7,Before,Animal_Red,False,-2,2.0,-4.0,False
1237,w6eb92cc,7,Before,Object_Red,False,-2,-2.0,0.0,False
1238,w6eb92cc,7,Before,Object_Yellow,False,-2,-1.0,-1.0,True
1239,w6eb92cc,7,Before,Scene_Blue,False,2,-2.0,4.0,False
1240,w6eb92cc,7,Before,Scene_Red,False,2,-2.0,4.0,False
1241,w6eb92cc,7,Before,Scene_Yellow,True,1,1.0,0.0,True
1242,w6eb92cc,8,After,Animal_Blue,False,-1,-2.0,1.0,False
1243,w6eb92cc,8,After,Animal_Green,False,2,-1.0,3.0,False
1244,w6eb92cc,8,After,Food_Blue,False,-1,2.0,-3.0,False
1245,w6eb92cc,8,After,Object_Blue,False,-1,1.0,-2.0,False
1246,w6eb92cc,8,After,Object_Green,False,2,-2.0,4.0,False
1247,w6eb92cc,8,After,Object_Red,False,2,1.0,1.0,False
1248,w7dbf1a9,1,Before,Food_Blue,True,1,-1.0,2.0,False
1249,w7dbf1a9,1,Before,Food_Green,False,-2,2.0,-4.0,False
1250,w7dbf1a9,1,Before,Food_Red,False,-1,1.0,-2.0,True
1251,w7dbf1a9,1,Before,Object_Blue,False,-2,2.0,-4.0,False
1252,w7dbf1a9,1,Before,Object_Green,False,1,-1.0,2.0,False
1253,w7dbf1a9,1,Before,Scene_Blue,True,2,1.0,1.0,False
1254,w7dbf1a9,2,After,Animal_Yellow,False,-2,1.0,-3.0,False
1255,w7dbf1a9,2,After,Food_Green,True,2,-1.0,3.0,False
1256,w7dbf1a9,2,After,Food_Yellow,False,-1,-1.0,0.0,False
1257,w7dbf1a9,2,After,Scene_Blue,True,-2,2.0,-4.0,True
1258,w7dbf1a9,2,After,Scene_Green,False,2,-1.0,3.0,True
1259,w7dbf1a9,2,After,Scene_Yellow,True,1,2.0,-1.0,True
1260,w7dbf1a9,3,Before,Animal_Green,False,-1,2.0,-3.0,True
1261,w7dbf1a9,3,Before,Animal_Red,False,-1,-1.0,0.0,True
1262,w7dbf1a9,3,Before,Object_Green,False,-2,-1.0,-1.0,False
1263,w7dbf1a9,3,Before,Object_Red,True,1,1.0,0.0,False
1264,w7dbf1a9,3,Before,Object_Yellow,False,2,2.0,0.0,False
1265,w7dbf1a9,3,Before,Scene_Red,False,1,-1.0,2.0,False
1266,w7dbf1a9,4,After,Animal_Blue,False,-1,2.0,-3.0,False
1267,w7dbf1a9,4,After,Animal_Yellow,False,2,-1.0,3.0,False
1268,w7dbf1a9,4,After,Food_Blue,False,1,,,False
1269,w7dbf1a9,4,After,Object_Blue,False,-2,-1.0,-1.0,True
1270,w7dbf1a9,4,After,Object_Red,True,2,1.0,1.0,True
1271,w7dbf1a9,4,After,Object_Yellow,True,-1,2.0,-3.0,True
1272,w7dbf1a9,5,Before,Animal_Blue,False,-2,-1.0,-1.0,False
1273,w7dbf1a9,5,Before,Animal_Green,True,-1,-2.0,1.0,False
1274,w7dbf1a9,5,Before,Object_Green,False,2,2.0,0.0,False
1275,w7dbf1a9,5,Before,Scene_Blue,False,-1,2.0,-3.0,False
1276,w7dbf1a9,5,Before,Scene_Green,False,1,-1.0,2.0,False
1277,w7dbf1a9,5,Before,Scene_Yellow,False,1,-1.0,2.0,True
1278,w7dbf1a9,6,After,Animal_Red,True,-1,2.0,-3.0,False
1279,w7dbf1a9,6,After,Animal_Yellow,False,-2,2.0,-4.0,True
1280,w7dbf1a9,6,After,Food_Blue,False,2,-2.0,4.0,False
1281,w7dbf1a9,6,After,Food_Red,False,1,-1.0,2.0,False
1282,w7dbf1a9,6,After,Food_Yellow,True,-1,2.0,-3.0,True
1283,w7dbf1a9,6,After,Scene_Red,False,2,-1.0,3.0,False
1284,w7dbf1a9,7,Before,Food_Green,False,-1,-2.0,1.0,False
1285,w7dbf1a9,7,Before,Food_Yellow,False,2,1.0,1.0,False
1286,w7dbf1a9,7,Before,Object_Yellow,True,1,2.0,-1.0,False
1287,w7dbf1a9,7,Before,Scene_Green,True,-1,1.0,-2.0,False
1288,w7dbf1a9,7,Before,Scene_Red,False,-1,-2.0,1.0,True
1289,w7dbf1a9,7,Before,Scene_Yellow,False,1,-2.0,3.0,False
1290,w7dbf1a9,8,After,Animal_Blue,False,-1,1.0,-2.0,False
1291,w7dbf1a9,8,After,Animal_Green,False,-2,-2.0,0.0,False
1292,w7dbf1a9,8,After,Animal_Red,True,1,-2.0,3.0,False
1293,w7dbf1a9,8,After,Food_Red,False,2,2.0,0.0,True
1294,w7dbf1a9,8,After,Object_Blue,True,2,1.0,1.0,False
1295,w7dbf1a9,8,After,Object_Red,True,-1,-2.0,1.0,False
1296,w82f4ec0,1,Before,Animal_Red,True,2,-1.0,3.0,False
1297,w82f4ec0,1,Before,Animal_Yellow,False,1,1.0,0.0,False
1298,w82f4ec0,1,Before,Food_Yellow,True,-1,1.0,-2.0,True
1299,w82f4ec0,1,Before,Object_Green,True,-2,-2.0,0.0,False
1300,w82f4ec0,1,Before,Object_Red,True,1,1.0,0.0,False
1301,w82f4ec0,1,Before,Object_Yellow,False,-2,1.0,-3.0,False
1302,w82f4ec0,2,After,Food_Blue,True,-1,2.0,-3.0,True
1303,w82f4ec0,2,After,Food_Yellow,True,-1,2.0,-3.0,True
1304,w82f4ec0,2,After,Object_Blue,False,1,-1.0,2.0,False
1305,w82f4ec0,2,After,Scene_Blue,False,1,2.0,-1.0,False
1306,w82f4ec0,2,After,Scene_Green,False,-2,-1.0,-1.0,False
1307,w82f4ec0,2,After,Scene_Yellow,False,2,1.0,1.0,False
1308,w82f4ec0,3,Before,Animal_Green,False,2,1.0,1.0,True
1309,w82f4ec0,3,Before,Food_Blue,True,1,-1.0,2.0,False
1310,w82f4ec0,3,Before,Food_Green,False,2,1.0,1.0,True
1311,w82f4ec0,3,Before,Food_Red,False,-1,2.0,-3.0,False
1312,w82f4ec0,3,Before,Scene_Green,True,-1,2.0,-3.0,True
1313,w82f4ec0,3,Before,Scene_Red,False,-2,-2.0,0.0,False
1314,w82f4ec0,4,After,Animal_Blue,False,2,-1.0,3.0,False
1315,w82f4ec0,4,After,Animal_Red,False,-2,1.0,-3.0,False
1316,w82f4ec0,4,After,Animal_Yellow,False,-1,2.0,-3.0,False
1317,w82f4ec0,4,After,Object_Yellow,False,2,1.0,1.0,False
1318,w82f4ec0,4,After,Scene_Blue,True,-1,-2.0,1.0,True
1319,w82f4ec0,4,After,Scene_Yellow,True,2,-2.0,4.0,True
1320,w82f4ec0,5,Before,Animal_Blue,False,2,-1.0,3.0,True
1321,w82f4ec0,5,Before,Animal_Green,False,-1,2.0,-3.0,False
1322,w82f4ec0,5,Before,Food_Green,True,1,-2.0,3.0,False
1323,w82f4ec0,5,Before,Object_Blue,False,2,1.0,1.0,True
1324,w82f4ec0,5,Before,Object_Green,False,-2,-1.0,-1.0,False
1325,w82f4ec0,5,Before,Object_Yellow,False,-1,1.0,-2.0,False
1326,w82f4ec0,6,After,Food_Blue,False,-2,1.0,-3.0,False
1327,w82f4ec0,6,After,Food_Red,False,-2,-2.0,0.0,False
1328,w82f4ec0,6,After,Object_Red,False,2,1.0,1.0,False
1329,w82f4ec0,6,After,Scene_Blue,False,1,2.0,-1.0,False
1330,w82f4ec0,6,After,Scene_Red,False,2,-1.0,3.0,False
1331,w82f4ec0,6,After,Scene_Yellow,False,-2,-2.0,0.0,False
1332,w82f4ec0,7,Before,Animal_Blue,True,2,1.0,1.0,False
1333,w82f4ec0,7,Before,Animal_Green,False,2,2.0,0.0,False
1334,w82f4ec0,7,Before,Object_Blue,False,-1,-1.0,0.0,True
1335,w82f4ec0,7,Before,Object_Green,True,2,2.0,0.0,True
1336,w82f4ec0,7,Before,Object_Red,False,-2,-1.0,-1.0,True
1337,w82f4ec0,7,Before,Scene_Green,False,-2,2.0,-4.0,False
1338,w82f4ec0,8,After,Animal_Red,True,2,2.0,0.0,False
1339,w82f4ec0,8,After,Animal_Yellow,False,-1,1.0,-2.0,True
1340,w82f4ec0,8,After,Food_Green,False,2,-1.0,3.0,False
1341,w82f4ec0,8,After,Food_Red,False,-2,2.0,-4.0,False
1342,w82f4ec0,8,After,Food_Yellow,False,2,-1.0,3.0,True
1343,w82f4ec0,8,After,Scene_Red,False,-2,-1.0,-1.0,False
1344,w88c84d1,1,Before,Animal_Blue,True,-1,-1.0,0.0,False
1345,w88c84d1,1,Before,Animal_Green,True,-2,-2.0,0.0,False
1346,w88c84d1,1,Before,Animal_Yellow,True,2,1.0,1.0,True
1347,w88c84d1,1,Before,Food_Yellow,False,2,1.0,1.0,True
1348,w88c84d1,1,Before,Scene_Blue,True,2,2.0,0.0,False
1349,w88c84d1,1,Before,Scene_Yellow,False,-1,-1.0,0.0,True
1350,w88c84d1,2,After,Food_Blue,True,1,1.0,0.0,False
1351,w88c84d1,2,After,Food_Green,False,2,2.0,0.0,True
1352,w88c84d1,2,After,Food_Red,True,2,1.0,1.0,False
1353,w88c84d1,2,After,Object_Blue,True,-2,-2.0,0.0,False
1354,w88c84d1,2,After,Object_Green,True,-2,2.0,-4.0,True
1355,w88c84d1,2,After,Scene_Green,False,-1,-1.0,0.0,True
1356,w88c84d1,3,Before,Animal_Red,True,2,2.0,0.0,False
1357,w88c84d1,3,Before,Animal_Yellow,True,1,1.0,0.0,False
1358,w88c84d1,3,Before,Object_Red,False,-2,-2.0,0.0,False
1359,w88c84d1,3,Before,Scene_Blue,True,-1,-1.0,0.0,True
1360,w88c84d1,3,Before,Scene_Red,True,2,2.0,0.0,True
1361,w88c84d1,3,Before,Scene_Yellow,False,-2,-2.0,0.0,True
1362,w88c84d1,4,After,Animal_Red,False,-1,1.0,-2.0,False
1363,w88c84d1,4,After,Food_Green,True,-1,-1.0,0.0,False
1364,w88c84d1,4,After,Food_Red,True,2,2.0,0.0,False
