,wid,game,item,recalled,outcome,remembered_outcome,outcome_mem_difference,dimension_shown
0,w063688a,1,Animal_Land_Solid_Large,True,2,2.0,0.0,True
1,w063688a,1,Animal_Sea_Pattern_Large,True,-1,-1.0,0.0,False
2,w063688a,1,Animal_Sea_Solid_Large,True,2,2.0,0.0,True
3,w063688a,1,Object_Land_Solid_Large,True,-1,2.0,-3.0,True
4,w063688a,1,Object_Sea_Pattern_Large,True,2,2.0,0.0,False
5,w063688a,1,Object_Sea_Solid_Small,True,-1,-1.0,0.0,True
6,w063688a,2,Animal_Sea_Solid_Large,True,-1,-2.0,1.0,False
7,w063688a,2,Animal_Sea_Solid_Small,True,-2,-2.0,0.0,True
8,w063688a,2,Object_Land_Pattern_Small,True,-2,2.0,-4.0,True
9,w063688a,2,Object_Land_Solid_Large,True,1,1.0,0.0,False
10,w063688a,2,Object_Sea_Solid_Large,True,2,2.0,0.0,False
11,w063688a,2,Object_Sea_Solid_Small,True,2,-2.0,4.0,True
12,w063688a,3,Animal_Land_Solid_Small,True,2,2.0,0.0,True
13,w063688a,3,Animal_Sea_Pattern_Small,True,2,2.0,0.0,False
14,w063688a,3,Object_Sea_Pattern_Large,False,-1,-2.0,1.0,False
15,w063688a,3,Object_Sea_Pattern_Small,True,2,-2.0,4.0,False
16,w063688a,3,Object_Sea_Solid_Large,True,-2,-2.0,0.0,True
17,w063688a,3,Object_Sea_Solid_Small,True,-2,-2.0,0.0,True
18,w063688a,4,Animal_Sea_Pattern_Large,True,-1,-1.0,0.0,True
19,w063688a,4,Object_Land_Pattern_Large,True,2,2.0,0.0,False
20,w063688a,4,Object_Land_Pattern_Small,True,2,2.0,0.0,False
21,w063688a,4,Object_Land_Solid_Small,True,2,2.0,0.0,False
22,w063688a,4,Object_Sea_Pattern_Small,True,-2,-2.0,0.0,True
23,w063688a,4,Object_Sea_Solid_Small,True,-1,-1.0,0.0,True
24,w063688a,5,Animal_Land_Pattern_Small,False,-2,2.0,-4.0,False
25,w063688a,5,Animal_Sea_Pattern_Small,True,-2,-2.0,0.0,False
26,w063688a,5,Animal_Sea_Solid_Small,True,-1,-2.0,1.0,False
27,w063688a,5,Object_Land_Pattern_Large,True,1,1.0,0.0,True
28,w063688a,5,Object_Land_Pattern_Small,True,2,-1.0,3.0,True
29,w063688a,5,Object_Land_Solid_Small,True,2,2.0,0.0,True
30,w063688a,6,Animal_Land_Pattern_Large,True,2,2.0,0.0,True
31,w063688a,6,Animal_Land_Pattern_Small,True,1,1.0,0.0,True
32,w063688a,6,Animal_Land_Solid_Large,True,-1,-1.0,0.0,True
33,w063688a,6,Animal_Sea_Pattern_Large,True,-2,-2.0,0.0,False
34,w063688a,6,Animal_Sea_Pattern_Small,True,2,2.0,0.0,False
35,w063688a,6,Object_Sea_Solid_Large,True,-1,-1.0,0.0,False
36,w063688a,7,Animal_Land_Pattern_Large,True,2,2.0,0.0,False
37,w063688a,7,Animal_Land_Pattern_Small,True,1,1.0,0.0,True
38,w063688a,7,Animal_Land_Solid_Small,False,1,2.0,-1.0,True
39,w063688a,7,Object_Land_Pattern_Large,True,-2,-2.0,0.0,False
40,w063688a,7,Object_Land_Solid_Small,True,-2,-2.0,0.0,True
41,w063688a,7,Object_Sea_Pattern_Small,True,-1,-1.0,0.0,True
42,w06866f0,1,Animal_Land_Solid_Large,True,-2,-2.0,0.0,True
43,w06866f0,1,Animal_Land_Solid_Small,True,-1,-1.0,0.0,True
44,w06866f0,1,Animal_Sea_Solid_Large,False,1,-1.0,2.0,True
45,w06866f0,1,Object_Land_Pattern_Large,True,2,2.0,0.0,False
46,w06866f0,1,Object_Land_Solid_Small,True,2,1.0,1.0,False
47,w06866f0,1,Object_Sea_Solid_Large,True,-2,-2.0,0.0,False
48,w06866f0,2,Animal_Sea_Solid_Large,False,2,2.0,0.0,True
49,w06866f0,2,Animal_Sea_Solid_Small,True,1,1.0,0.0,True
50,w06866f0,2,Object_Land_Pattern_Small,True,-2,-2.0,0.0,False
51,w06866f0,2,Object_Land_Solid_Large,True,2,2.0,0.0,False
52,w06866f0,2,Object_Land_Solid_Small,True,-1,-1.0,0.0,False
53,w06866f0,2,Object_Sea_Solid_Small,True,-1,-1.0,0.0,True
54,w06866f0,3,Animal_Land_Pattern_Large,False,2,-1.0,3.0,False
55,w06866f0,3,Animal_Land_Pattern_Small,True,-2,-2.0,0.0,False
56,w06866f0,3,Animal_Sea_Pattern_Large,True,1,1.0,0.0,True
57,w06866f0,3,Object_Land_Pattern_Large,True,-1,-1.0,0.0,False
58,w06866f0,3,Object_Land_Solid_Large,True,2,2.0,0.0,False
59,w06866f0,3,Object_Sea_Pattern_Small,True,-2,-2.0,0.0,True
60,w06866f0,4,Animal_Land_Pattern_Large,True,-2,-2.0,0.0,False
61,w06866f0,4,Animal_Land_Solid_Small,True,2,2.0,0.0,True
62,w06866f0,4,Animal_Sea_Pattern_Large,False,1,1.0,0.0,False
63,w06866f0,4,Animal_Sea_Pattern_Small,False,2,-1.0,3.0,False
64,w06866f0,4,Object_Land_Pattern_Large,True,-2,-2.0,0.0,False
65,w06866f0,4,Object_Sea_Pattern_Large,True,-2,-1.0,-1.0,False
66,w06866f0,5,Animal_Land_Solid_Small,True,2,1.0,1.0,True
67,w06866f0,5,Animal_Sea_Solid_Small,True,-2,-2.0,0.0,False
68,w06866f0,5,Object_Land_Pattern_Small,True,-2,-2.0,0.0,True
69,w06866f0,5,Object_Land_Solid_Small,True,1,2.0,-1.0,True
70,w06866f0,5,Object_Sea_Pattern_Large,False,1,1.0,0.0,False
71,w06866f0,5,Object_Sea_Solid_Small,True,-1,-1.0,0.0,False
72,w06866f0,6,Animal_Land_Pattern_Large,True,2,2.0,0.0,False
73,w06866f0,6,Animal_Land_Solid_Large,True,2,2.0,0.0,True
74,w06866f0,6,Animal_Land_Solid_Small,True,-2,-2.0,0.0,True
75,w06866f0,6,Animal_Sea_Pattern_Large,True,-2,-2.0,0.0,False
76,w06866f0,6,Animal_Sea_Solid_Large,True,2,2.0,0.0,True
77,w06866f0,6,Object_Land_Pattern_Small,True,-1,-1.0,0.0,False
78,w06866f0,7,Animal_Land_Pattern_Small,True,-1,-1.0,0.0,False
79,w06866f0,7,Animal_Sea_Pattern_Large,False,2,-2.0,4.0,True
80,w06866f0,7,Animal_Sea_Pattern_Small,True,2,2.0,0.0,False
81,w06866f0,7,Animal_Sea_Solid_Large,True,-2,2.0,-4.0,True
82,w06866f0,7,Object_Sea_Pattern_Small,True,2,-2.0,4.0,False
83,w06866f0,7,Object_Sea_Solid_Large,False,-1,1.0,-2.0,True
84,w0a27d42,1,Animal_Land_Solid_Large,False,-1,-1.0,0.0,True
85,w0a27d42,1,Animal_Sea_Pattern_Large,False,-2,-1.0,-1.0,True
86,w0a27d42,1,Animal_Sea_Solid_Large,True,2,-2.0,4.0,True
87,w0a27d42,1,Object_Land_Solid_Small,True,2,2.0,0.0,False
88,w0a27d42,1,Object_Sea_Pattern_Large,True,-2,-2.0,0.0,False
89,w0a27d42,1,Object_Sea_Solid_Large,True,2,2.0,0.0,False
90,w0a27d42,2,Animal_Land_Pattern_Large,True,-2,-1.0,-1.0,False
91,w0a27d42,2,Animal_Land_Solid_Small,True,-1,-1.0,0.0,False
92,w0a27d42,2,Object_Land_Pattern_Large,True,2,2.0,0.0,False
93,w0a27d42,2,Object_Land_Pattern_Small,True,-1,1.0,-2.0,False
94,w0a27d42,2,Object_Land_Solid_Small,True,1,2.0,-1.0,False
95,w0a27d42,2,Object_Sea_Pattern_Large,True,2,2.0,0.0,True
96,w0a27d42,3,Animal_Land_Pattern_Small,True,-1,1.0,-2.0,True
97,w0a27d42,3,Object_Land_Pattern_Small,False,-2,1.0,-3.0,True
98,w0a27d42,3,Object_Land_Solid_Large,False,-1,-2.0,1.0,False
99,w0a27d42,3,Object_Sea_Pattern_Large,False,1,-1.0,2.0,False
100,w0a27d42,3,Object_Sea_Pattern_Small,True,2,1.0,1.0,True
101,w0a27d42,3,Object_Sea_Solid_Small,True,2,-2.0,4.0,True
102,w0a27d42,4,Animal_Land_Pattern_Large,True,1,1.0,0.0,True
103,w0a27d42,4,Animal_Sea_Pattern_Large,False,-2,-2.0,0.0,True
104,w0a27d42,4,Animal_Sea_Pattern_Small,True,2,2.0,0.0,False
105,w0a27d42,4,Animal_Sea_Solid_Large,True,1,1.0,0.0,True
106,w0a27d42,4,Object_Sea_Solid_Large,True,-2,2.0,-4.0,True
107,w0a27d42,4,Object_Sea_Solid_Small,True,-1,-2.0,1.0,False
108,w0a27d42,5,Animal_Land_Solid_Large,False,-1,2.0,-3.0,True
109,w0a27d42,5,Animal_Sea_Pattern_Large,True,1,-2.0,3.0,True
110,w0a27d42,5,Animal_Sea_Solid_Large,True,-1,1.0,-2.0,True
111,w0a27d42,5,Animal_Sea_Solid_Small,True,-1,2.0,-3.0,True
112,w0a27d42,5,Object_Sea_Pattern_Large,False,2,1.0,1.0,False
113,w0a27d42,5,Object_Sea_Pattern_Small,False,2,1.0,1.0,False
114,w0a27d42,6,Animal_Land_Pattern_Large,True,-1,-1.0,0.0,False
115,w0a27d42,6,Animal_Land_Pattern_Small,False,-2,2.0,-4.0,False
116,w0a27d42,6,Animal_Land_Solid_Small,False,1,-1.0,2.0,False
117,w0a27d42,6,Animal_Sea_Pattern_Small,True,1,-1.0,2.0,False
118,w0a27d42,6,Animal_Sea_Solid_Small,True,1,2.0,-1.0,False
119,w0a27d42,6,Object_Land_Solid_Large,True,-1,1.0,-2.0,True
120,w0a27d42,7,Animal_Land_Pattern_Large,False,-2,-1.0,-1.0,True
121,w0a27d42,7,Animal_Land_Solid_Small,False,1,-2.0,3.0,False
122,w0a27d42,7,Animal_Sea_Pattern_Small,True,1,-2.0,3.0,False
123,w0a27d42,7,Object_Land_Pattern_Large,True,1,-2.0,3.0,True
124,w0a27d42,7,Object_Land_Pattern_Small,True,-2,1.0,-3.0,False
125,w0a27d42,7,Object_Land_Solid_Small,True,-2,1.0,-3.0,False
126,w0ae94e6,1,Animal_Land_Solid_Large,True,-2,1.0,-3.0,True
127,w0ae94e6,1,Animal_Sea_Pattern_Large,True,1,-2.0,3.0,False
128,w0ae94e6,1,Animal_Sea_Solid_Large,True,2,2.0,0.0,False
129,w0ae94e6,1,Object_Land_Solid_Large,True,1,-1.0,2.0,True
130,w0ae94e6,1,Object_Sea_Pattern_Large,True,-1,-1.0,0.0,False
131,w0ae94e6,1,Object_Sea_Solid_Small,False,-2,1.0,-3.0,False
132,w0ae94e6,2,Animal_Sea_Solid_Large,True,-2,-2.0,0.0,False
133,w0ae94e6,2,Animal_Sea_Solid_Small,True,-2,-1.0,-1.0,False
134,w0ae94e6,2,Object_Land_Pattern_Small,True,-1,-1.0,0.0,True
135,w0ae94e6,2,Object_Land_Solid_Large,True,2,2.0,0.0,True
136,w0ae94e6,2,Object_Sea_Solid_Large,True,2,2.0,0.0,True
137,w0ae94e6,2,Object_Sea_Solid_Small,True,1,1.0,0.0,True
138,w0ae94e6,3,Animal_Land_Solid_Small,True,2,2.0,0.0,True
139,w0ae94e6,3,Animal_Sea_Pattern_Small,True,1,1.0,0.0,False
140,w0ae94e6,3,Object_Sea_Pattern_Large,True,-2,-2.0,0.0,False
141,w0ae94e6,3,Object_Sea_Pattern_Small,True,-2,-2.0,0.0,False
142,w0ae94e6,3,Object_Sea_Solid_Large,True,-2,-2.0,0.0,True
143,w0ae94e6,3,Object_Sea_Solid_Small,True,2,2.0,0.0,True
144,w0ae94e6,4,Animal_Sea_Pattern_Large,True,-1,-2.0,1.0,True
145,w0ae94e6,4,Object_Land_Pattern_Large,True,2,2.0,0.0,True
146,w0ae94e6,4,Object_Land_Pattern_Small,False,-1,-1.0,0.0,True
147,w0ae94e6,4,Object_Land_Solid_Small,True,-1,-2.0,1.0,False
148,w0ae94e6,4,Object_Sea_Pattern_Small,True,2,2.0,0.0,True
149,w0ae94e6,4,Object_Sea_Solid_Small,False,1,-2.0,3.0,False
150,w0ae94e6,5,Animal_Land_Pattern_Small,True,-2,1.0,-3.0,True
151,w0ae94e6,5,Animal_Sea_Pattern_Small,True,1,1.0,0.0,True
152,w0ae94e6,5,Animal_Sea_Solid_Small,False,1,1.0,0.0,False
153,w0ae94e6,5,Object_Land_Pattern_Large,True,-2,-2.0,0.0,True
154,w0ae94e6,5,Object_Land_Pattern_Small,True,-2,-2.0,0.0,True
155,w0ae94e6,5,Object_Land_Solid_Small,True,1,1.0,0.0,False
156,w0ae94e6,6,Animal_Land_Pattern_Large,True,-2,-2.0,0.0,False
157,w0ae94e6,6,Animal_Land_Pattern_Small,True,-1,-1.0,0.0,True
158,w0ae94e6,6,Animal_Land_Solid_Large,True,-1,-1.0,0.0,False
159,w0ae94e6,6,Animal_Sea_Pattern_Large,True,2,2.0,0.0,False
160,w0ae94e6,6,Animal_Sea_Pattern_Small,True,2,2.0,0.0,True
161,w0ae94e6,6,Object_Sea_Solid_Large,True,1,1.0,0.0,False
162,w0ae94e6,7,Animal_Land_Pattern_Large,False,-1,1.0,-2.0,True
163,w0ae94e6,7,Animal_Land_Pattern_Small,True,1,1.0,0.0,True
164,w0ae94e6,7,Animal_Land_Solid_Small,True,-2,-2.0,0.0,True
165,w0ae94e6,7,Object_Land_Pattern_Large,True,2,2.0,0.0,False
166,w0ae94e6,7,Object_Land_Solid_Small,True,-1,-1.0,0.0,False
167,w0ae94e6,7,Object_Sea_Pattern_Small,True,1,2.0,-1.0,False
168,w107fce5,1,Animal_Land_Pattern_Small,True,1,-1.0,2.0,False
169,w107fce5,1,Animal_Land_Solid_Small,False,-2,-2.0,0.0,False
170,w107fce5,1,Object_Land_Pattern_Small,True,1,-1.0,2.0,True
171,w107fce5,1,Object_Sea_Pattern_Large,True,2,2.0,0.0,True
172,w107fce5,1,Object_Sea_Pattern_Small,False,-2,2.0,-4.0,True
173,w107fce5,1,Object_Sea_Solid_Small,False,-2,-2.0,0.0,True
174,w107fce5,2,Animal_Land_Pattern_Small,True,1,-1.0,2.0,False
175,w107fce5,2,Animal_Land_Solid_Small,False,2,2.0,0.0,True
176,w107fce5,2,Animal_Sea_Solid_Large,True,-1,-1.0,0.0,True
177,w107fce5,2,Object_Land_Pattern_Small,True,-1,-1.0,0.0,False
178,w107fce5,2,Object_Land_Solid_Small,True,1,1.0,0.0,True
179,w107fce5,2,Object_Sea_Solid_Small,False,-1,-1.0,0.0,True
180,w107fce5,3,Animal_Sea_Pattern_Large,False,-2,-1.0,-1.0,True
181,w107fce5,3,Animal_Sea_Solid_Large,True,-2,-1.0,-1.0,True
182,w107fce5,3,Object_Land_Solid_Large,False,2,2.0,0.0,True
183,w107fce5,3,Object_Sea_Pattern_Large,False,-2,1.0,-3.0,True
184,w107fce5,3,Object_Sea_Pattern_Small,False,2,-2.0,4.0,False
185,w107fce5,3,Object_Sea_Solid_Small,True,1,-1.0,2.0,False
186,w107fce5,4,Animal_Land_Pattern_Large,False,1,2.0,-1.0,False
187,w107fce5,4,Animal_Land_Solid_Large,False,-2,-2.0,0.0,False
188,w107fce5,4,Animal_Land_Solid_Small,False,-2,-1.0,-1.0,True
189,w107fce5,4,Animal_Sea_Pattern_Large,True,1,-1.0,2.0,False
190,w107fce5,4,Object_Land_Pattern_Large,False,2,1.0,1.0,False
191,w107fce5,4,Object_Sea_Solid_Large,False,-2,1.0,-3.0,False
192,w107fce5,5,Animal_Land_Pattern_Small,False,1,-1.0,2.0,False
193,w107fce5,5,Animal_Sea_Pattern_Large,True,-2,-1.0,-1.0,False
194,w107fce5,5,Animal_Sea_Pattern_Small,False,-1,-1.0,0.0,False
195,w107fce5,5,Object_Land_Pattern_Large,True,2,-2.0,4.0,False
196,w107fce5,5,Object_Sea_Pattern_Large,False,2,2.0,0.0,False
197,w107fce5,5,Object_Sea_Solid_Large,False,-1,-1.0,0.0,True
198,w107fce5,6,Animal_Land_Pattern_Large,True,-2,-2.0,0.0,False
199,w107fce5,6,Animal_Land_Solid_Large,False,2,-1.0,3.0,False
200,w107fce5,6,Animal_Sea_Solid_Small,False,2,2.0,0.0,False
201,w107fce5,6,Object_Land_Pattern_Large,True,-1,-2.0,1.0,True
202,w107fce5,6,Object_Land_Solid_Large,False,-2,-2.0,0.0,True
203,w107fce5,6,Object_Sea_Solid_Large,False,1,-1.0,2.0,True
204,w107fce5,7,Animal_Sea_Pattern_Large,True,-2,2.0,-4.0,False
205,w107fce5,7,Animal_Sea_Pattern_Small,False,2,-1.0,3.0,True
206,w107fce5,7,Animal_Sea_Solid_Small,False,-1,2.0,-3.0,True
207,w107fce5,7,Object_Land_Solid_Small,True,-1,-1.0,0.0,True
208,w107fce5,7,Object_Sea_Pattern_Large,False,2,-2.0,4.0,False
209,w107fce5,7,Object_Sea_Pattern_Small,False,2,2.0,0.0,True
210,w108c7bf,1,Animal_Land_Pattern_Large,True,-2,-2.0,0.0,True
211,w108c7bf,1,Animal_Land_Pattern_Small,True,2,2.0,0.0,False
212,w108c7bf,1,Animal_Sea_Pattern_Small,True,-2,-2.0,0.0,False
213,w108c7bf,1,Animal_Sea_Solid_Small,False,-2,-1.0,-1.0,False
214,w108c7bf,1,Object_Land_Pattern_Large,True,1,1.0,0.0,True
215,w108c7bf,1,Object_Sea_Pattern_Small,True,2,-2.0,4.0,False
216,w108c7bf,2,Animal_Land_Pattern_Small,True,-1,2.0,-3.0,False
217,w108c7bf,2,Animal_Land_Solid_Large,False,1,-1.0,2.0,False
218,w108c7bf,2,Animal_Land_Solid_Small,False,1,1.0,0.0,False
219,w108c7bf,2,Animal_Sea_Solid_Large,False,-2,-2.0,0.0,True
220,w108c7bf,2,Object_Land_Solid_Large,True,-1,-1.0,0.0,False
221,w108c7bf,2,Object_Sea_Solid_Small,True,1,1.0,0.0,True
222,w108c7bf,3,Animal_Sea_Pattern_Small,True,-2,-2.0,0.0,False
223,w108c7bf,3,Animal_Sea_Solid_Small,False,-1,-1.0,0.0,False
224,w108c7bf,3,Object_Land_Pattern_Small,False,-1,-1.0,0.0,False
225,w108c7bf,3,Object_Land_Solid_Small,False,2,2.0,0.0,False
226,w108c7bf,3,Object_Sea_Pattern_Large,True,1,1.0,0.0,True
227,w108c7bf,3,Object_Sea_Solid_Small,True,2,2.0,0.0,False
228,w108c7bf,4,Animal_Sea_Pattern_Large,True,-2,-1.0,-1.0,False
229,w108c7bf,4,Animal_Sea_Pattern_Small,True,2,2.0,0.0,True
230,w108c7bf,4,Animal_Sea_Solid_Large,False,-2,-2.0,0.0,False
231,w108c7bf,4,Animal_Sea_Solid_Small,True,1,1.0,0.0,True
232,w108c7bf,4,Object_Land_Pattern_Large,True,1,1.0,0.0,False
233,w108c7bf,4,Object_Sea_Solid_Large,True,-2,-2.0,0.0,False
234,w108c7bf,5,Animal_Land_Solid_Large,False,1,1.0,0.0,True
235,w108c7bf,5,Animal_Land_Solid_Small,True,-2,-2.0,0.0,False
236,w108c7bf,5,Object_Land_Pattern_Large,True,-2,-1.0,-1.0,True
237,w108c7bf,5,Object_Land_Pattern_Small,True,2,2.0,0.0,False
238,w108c7bf,5,Object_Land_Solid_Small,True,-2,-2.0,0.0,False
239,w108c7bf,5,Object_Sea_Pattern_Small,False,1,1.0,0.0,False
240,w108c7bf,6,Animal_Land_Pattern_Large,True,-2,-2.0,0.0,True
241,w108c7bf,6,Animal_Land_Pattern_Small,True,2,2.0,0.0,True
242,w108c7bf,6,Animal_Land_Solid_Large,True,-2,-2.0,0.0,False
243,w108c7bf,6,Animal_Sea_Pattern_Small,False,2,2.0,0.0,True
244,w108c7bf,6,Animal_Sea_Solid_Small,True,-1,1.0,-2.0,False
245,w108c7bf,6,Object_Sea_Pattern_Small,True,1,1.0,0.0,True
246,w108c7bf,7,Animal_Land_Pattern_Small,False,1,1.0,0.0,True
247,w108c7bf,7,Animal_Sea_Pattern_Large,True,1,1.0,0.0,True
248,w108c7bf,7,Object_Land_Pattern_Large,True,-2,-1.0,-1.0,True
249,w108c7bf,7,Object_Land_Solid_Large,False,-1,1.0,-2.0,False
250,w108c7bf,7,Object_Sea_Pattern_Large,True,-1,1.0,-2.0,True
251,w108c7bf,7,Object_Sea_Solid_Large,True,1,1.0,0.0,False
252,w18042a7,1,Animal_Land_Solid_Large,False,-1,1.0,-2.0,False
253,w18042a7,1,Animal_Sea_Pattern_Large,False,-2,1.0,-3.0,False
254,w18042a7,1,Animal_Sea_Solid_Large,False,-1,2.0,-3.0,False
255,w18042a7,1,Object_Land_Solid_Small,False,2,-1.0,3.0,False
256,w18042a7,1,Object_Sea_Pattern_Large,False,1,2.0,-1.0,False
257,w18042a7,1,Object_Sea_Solid_Large,False,1,-2.0,3.0,False
258,w18042a7,2,Animal_Land_Pattern_Large,False,2,,,True
259,w18042a7,2,Animal_Land_Solid_Small,False,2,2.0,0.0,False
260,w18042a7,2,Object_Land_Pattern_Large,True,1,2.0,-1.0,True
261,w18042a7,2,Object_Land_Pattern_Small,False,-1,-1.0,0.0,True
262,w18042a7,2,Object_Land_Solid_Small,False,-1,1.0,-2.0,False
263,w18042a7,2,Object_Sea_Pattern_Large,False,-1,1.0,-2.0,True
264,w18042a7,3,Animal_Land_Pattern_Small,False,1,2.0,-1.0,True
265,w18042a7,3,Object_Land_Pattern_Small,True,-1,-1.0,0.0,True
266,w18042a7,3,Object_Land_Solid_Large,False,1,1.0,0.0,False
267,w18042a7,3,Object_Sea_Pattern_Large,False,-2,-2.0,0.0,False
268,w18042a7,3,Object_Sea_Pattern_Small,False,1,1.0,0.0,True
269,w18042a7,3,Object_Sea_Solid_Small,False,-2,-2.0,0.0,True
270,w18042a7,4,Animal_Land_Pattern_Large,True,1,1.0,0.0,False
271,w18042a7,4,Animal_Sea_Pattern_Large,True,2,2.0,0.0,False
272,w18042a7,4,Animal_Sea_Pattern_Small,True,-2,-2.0,0.0,False
273,w18042a7,4,Animal_Sea_Solid_Large,True,1,1.0,0.0,False
274,w18042a7,4,Object_Sea_Solid_Large,True,-1,1.0,-2.0,True
275,w18042a7,4,Object_Sea_Solid_Small,False,-1,1.0,-2.0,True
276,w18042a7,5,Animal_Land_Solid_Large,True,1,1.0,0.0,True
277,w18042a7,5,Animal_Sea_Pattern_Large,True,2,2.0,0.0,False
278,w18042a7,5,Animal_Sea_Solid_Large,True,2,2.0,0.0,False
279,w18042a7,5,Animal_Sea_Solid_Small,True,-2,-2.0,0.0,False
280,w18042a7,5,Object_Sea_Pattern_Large,True,-2,-2.0,0.0,False
281,w18042a7,5,Object_Sea_Pattern_Small,False,-1,-1.0,0.0,False
282,w18042a7,6,Animal_Land_Pattern_Large,True,-2,-2.0,0.0,False
283,w18042a7,6,Animal_Land_Pattern_Small,False,-2,-2.0,0.0,False
284,w18042a7,6,Animal_Land_Solid_Small,True,2,2.0,0.0,True
285,w18042a7,6,Animal_Sea_Pattern_Small,True,-2,-2.0,0.0,False
286,w18042a7,6,Animal_Sea_Solid_Small,True,1,1.0,0.0,True
287,w18042a7,6,Object_Land_Solid_Large,False,1,1.0,0.0,True
288,w18042a7,7,Animal_Land_Pattern_Large,True,1,1.0,0.0,True
289,w18042a7,7,Animal_Land_Solid_Small,True,-1,-1.0,0.0,False
290,w18042a7,7,Animal_Sea_Pattern_Small,True,2,2.0,0.0,True
291,w18042a7,7,Object_Land_Pattern_Large,True,-2,-2.0,0.0,True
292,w18042a7,7,Object_Land_Pattern_Small,True,-2,-2.0,0.0,True
293,w18042a7,7,Object_Land_Solid_Small,True,2,2.0,0.0,False
294,w21be7c0,1,Animal_Land_Solid_Large,False,-2,1.0,-3.0,False
295,w21be7c0,1,Animal_Land_Solid_Small,False,1,1.0,0.0,False
296,w21be7c0,1,Animal_Sea_Solid_Large,False,-1,-1.0,0.0,False
297,w21be7c0,1,Object_Land_Pattern_Large,False,-1,-1.0,0.0,False
298,w21be7c0,1,Object_Land_Solid_Small,False,1,-1.0,2.0,False
299,w21be7c0,1,Object_Sea_Solid_Large,False,1,-1.0,2.0,False
300,w21be7c0,2,Animal_Sea_Solid_Large,False,2,2.0,0.0,True
301,w21be7c0,2,Animal_Sea_Solid_Small,True,-1,-2.0,1.0,True
302,w21be7c0,2,Object_Land_Pattern_Small,False,-2,2.0,-4.0,False
303,w21be7c0,2,Object_Land_Solid_Large,False,2,-2.0,4.0,False
304,w21be7c0,2,Object_Land_Solid_Small,False,2,2.0,0.0,False
305,w21be7c0,2,Object_Sea_Solid_Small,False,-2,2.0,-4.0,False
306,w21be7c0,3,Animal_Land_Pattern_Large,True,1,-1.0,2.0,True
307,w21be7c0,3,Animal_Land_Pattern_Small,False,2,1.0,1.0,True
308,w21be7c0,3,Animal_Sea_Pattern_Large,True,1,-2.0,3.0,True
309,w21be7c0,3,Object_Land_Pattern_Large,False,-1,-2.0,1.0,False
310,w21be7c0,3,Object_Land_Solid_Large,False,-2,-1.0,-1.0,False
311,w21be7c0,3,Object_Sea_Pattern_Small,True,-2,-2.0,0.0,False
312,w21be7c0,4,Animal_Land_Pattern_Large,False,1,1.0,0.0,False
313,w21be7c0,4,Animal_Land_Solid_Small,False,1,1.0,0.0,False
314,w21be7c0,4,Animal_Sea_Pattern_Large,True,-1,-2.0,1.0,True
315,w21be7c0,4,Animal_Sea_Pattern_Small,True,-1,1.0,-2.0,True
316,w21be7c0,4,Object_Land_Pattern_Large,False,2,2.0,0.0,False
317,w21be7c0,4,Object_Sea_Pattern_Large,True,-1,-2.0,1.0,True
318,w21be7c0,5,Animal_Land_Solid_Small,True,-1,-1.0,0.0,True
319,w21be7c0,5,Animal_Sea_Solid_Small,False,-1,-1.0,0.0,False
320,w21be7c0,5,Object_Land_Pattern_Small,False,2,1.0,1.0,True
321,w21be7c0,5,Object_Land_Solid_Small,False,-2,1.0,-3.0,True
322,w21be7c0,5,Object_Sea_Pattern_Large,True,2,-2.0,4.0,False
323,w21be7c0,5,Object_Sea_Solid_Small,False,2,-2.0,4.0,False
324,w21be7c0,6,Animal_Land_Pattern_Large,False,2,-1.0,3.0,False
325,w21be7c0,6,Animal_Land_Solid_Large,False,-1,2.0,-3.0,False
326,w21be7c0,6,Animal_Land_Solid_Small,True,1,-1.0,2.0,True
327,w21be7c0,6,Animal_Sea_Pattern_Large,False,-2,-2.0,0.0,False
328,w21be7c0,6,Animal_Sea_Solid_Large,False,-2,-1.0,-1.0,False
329,w21be7c0,6,Object_Land_Pattern_Small,False,2,2.0,0.0,True
330,w21be7c0,7,Animal_Land_Pattern_Small,False,1,-1.0,2.0,True
331,w21be7c0,7,Animal_Sea_Pattern_Large,False,-2,-2.0,0.0,True
332,w21be7c0,7,Animal_Sea_Pattern_Small,False,2,1.0,1.0,True
333,w21be7c0,7,Animal_Sea_Solid_Large,False,1,-2.0,3.0,True
334,w21be7c0,7,Object_Sea_Pattern_Small,True,-2,-1.0,-1.0,False
335,w21be7c0,7,Object_Sea_Solid_Large,False,-2,-2.0,0.0,False
336,w2329c2e,1,Animal_Land_Solid_Small,False,2,2.0,0.0,False
337,w2329c2e,1,Animal_Sea_Pattern_Small,True,1,1.0,0.0,False
338,w2329c2e,1,Animal_Sea_Solid_Small,True,-2,-2.0,0.0,False
339,w2329c2e,1,Object_Sea_Pattern_Large,True,-1,-1.0,0.0,True
340,w2329c2e,1,Object_Sea_Solid_Large,True,-2,-2.0,0.0,True
341,w2329c2e,1,Object_Sea_Solid_Small,True,1,1.0,0.0,False
342,w2329c2e,2,Animal_Land_Pattern_Large,True,2,1.0,1.0,True
343,w2329c2e,2,Animal_Land_Solid_Large,True,2,2.0,0.0,True
344,w2329c2e,2,Object_Land_Pattern_Small,False,2,2.0,0.0,False
345,w2329c2e,2,Object_Land_Solid_Large,True,-2,-2.0,0.0,False
