"elpd_total","elpd_relevant","elpd_diff"
-7.95750824519217,-7.83841627107218,0.119091974119987
-8.92368034476061,-8.90954249397806,0.0141378507825447
-7.71653485507851,-7.72912278777688,-0.0125879326983682
-9.29746794074376,-9.20094219839989,0.0965257423438715
-7.81034389717229,-7.93899703314276,-0.12865313597047
-7.91781389027948,-7.89237519439238,0.0254386958870967
-7.88878061962,-7.84030272741329,0.0484778922067122
-9.00178242147131,-9.14797058582865,-0.146188164357337
-9.43988301761746,-9.5006166936214,-0.0607336760039399
-7.85696623951567,-7.87339844114091,-0.0164322016252312
-8.56699205638344,-8.60575474365206,-0.0387626872686244
-8.53612341398246,-8.62702195090448,-0.0908985369220225
-8.47270213994207,-8.26047782374677,0.212224316195298
-8.88807501816615,-9.01668035081984,-0.12860533265369
-10.385809535892,-10.5274692298585,-0.141659693966522
-10.2535454667574,-10.2599354869125,-0.00639002015507906
-7.46168049023755,-7.45189132697564,0.00978916326190316
-10.4604164538724,-10.5094130735835,-0.0489966197111187
-8.52637470537001,-8.6051263209801,-0.078751615610086
-8.62245642052651,-8.67136071242238,-0.048904291895866
-7.85356857633565,-7.84751707686118,0.00605149947447892
-7.45519743498272,-7.45330244578318,0.00189498919954012
-8.7791928693793,-8.84786945918717,-0.0686765898078701
-7.75314125999592,-7.83978502082547,-0.0866437608295492
-7.63586644826815,-7.68463131465756,-0.0487648663894182
-8.02142607149184,-7.99879342039439,0.0226326510974468
-7.50864683650118,-7.56673493287365,-0.0580880963724679
-9.18078948091996,-9.25234032433093,-0.0715508434109715
-8.18420504980404,-8.23194901515654,-0.0477439653525042
-7.52522987306016,-7.37677225414124,0.148457618918911
-10.3110177042134,-10.3364502366385,-0.025432532425036
-7.43342686388494,-7.4083916901082,0.0250351737767325
-7.6710974061217,-7.70188101242106,-0.0307836062993552
-7.38399680182007,-7.3429261284349,0.0410706733851685
-7.57857735621446,-7.67083123839605,-0.0922538821815886
-8.57040077806194,-8.58214073772774,-0.0117399596657979
-7.38765821120986,-7.42040920276714,-0.0327509915572808
-7.80422131387001,-7.79515786947046,0.00906344439955209
-7.89364092701475,-7.85756623238502,0.036074694629721
-7.49214302660199,-7.42754482688931,0.0645981997126883
-7.6535987577682,-7.66244475940763,-0.00884600163942117
-7.84768096605826,-7.85946696376397,-0.0117859977057124
-7.70438711070961,-7.72758405791058,-0.023196947200975
-10.3170436071872,-10.1111226570992,0.205920950088013
-10.4484258906569,-10.5150260107239,-0.066600120066985
-8.58218869584318,-8.56553457609165,0.0166541197515251
-8.03154467342909,-8.06782328322471,-0.0362786097956231
-8.08555224154932,-8.09935087993795,-0.0137986383886357
-8.07082075205096,-8.0865870571949,-0.0157663051439378
-8.69171757920621,-8.72247324489513,-0.0307556656889165
-10.0593119052811,-10.0202444132964,0.0390674919847207
-9.29932531521726,-9.24557652879318,0.0537487864240731
-8.02264220779263,-8.02661378331968,-0.00397157552704641
-10.0995193319811,-10.1517987505581,-0.0522794185769939
-8.23281284984881,-8.24158187846014,-0.00876902861133111
-9.35723852953595,-9.18511683732503,0.172121692210919
-9.3990128102262,-9.27269446725321,0.12631834297299
-8.02902068140411,-8.04004900768327,-0.0110283262791615
-8.14272287299388,-8.18044593897578,-0.0377230659818917
-8.02005383286594,-7.95806592516308,0.061987907702866
-8.0899281013144,-8.09748480572459,-0.00755670441019163
-8.32199449443293,-8.38411384101349,-0.0621193465805536
-8.79793402469458,-8.8145303782711,-0.016596353576519
-8.09847603427635,-8.15870530540345,-0.0602292711270991
-9.28307320672072,-9.29717256177869,-0.0140993550579722
-10.558604480352,-10.439324098506,0.119280381845945
-8.90403660138035,-8.89290824510839,0.0111283562719677
-8.17186878025485,-8.25996953755112,-0.0881007572962709
-8.17467586554809,-8.14419974734513,0.0304761182029569
-8.17995876519772,-8.3145282365521,-0.134569471354373
-8.4094334715717,-8.44229434789185,-0.0328608763201554
-10.2397159590577,-10.2313225400355,0.00839341902219282
-8.4296396636107,-8.38905007776288,0.040589585847826
-8.86134502942546,-8.84131767950991,0.020027349915555
-9.21174896363592,-9.15676098177086,0.054987981865068
-8.74384931872871,-8.76558142485025,-0.0217321061215419
-8.03993288369464,-8.12097009458046,-0.0810372108858246
-8.38207905867557,-8.37653970320095,0.00553935547462281
-8.81272491291327,-8.7919114759992,0.0208134369140698
-7.77979823156621,-7.85848084374037,-0.0786826121741626
-7.92791634345351,-7.95911195530792,-0.0311956118544146
-9.10830561203959,-8.98714932368912,0.12115628835047
-7.93653444246225,-7.9377111461117,-0.00117670364944988
-8.55373120146198,-8.54689558998851,0.00683561147346268
-8.79631162754847,-8.70610022063921,0.0902114069092654
-7.88152336847016,-7.92587584004262,-0.0443524715724601
-7.80998029797692,-7.83810907530006,-0.0281287773231469
-8.94134434432781,-8.92324339968379,0.0181009446440132
-8.82410732694311,-8.76031584951247,0.0637914774306427
-8.48400190742933,-8.44591666083174,0.0380852465975838
-7.79399187511057,-7.86111455440277,-0.0671226792922006
-7.71864721256904,-7.87571616806915,-0.15706895550011
-7.9772602417528,-8.05834450278089,-0.0810842610280842
-8.07861609961986,-8.0935855916268,-0.0149694920069443
-7.8266792971103,-7.77920136255703,0.0474779345532692
-7.96605926163652,-7.97604490811784,-0.00998564648131861
-7.98699921088947,-8.0062791776723,-0.0192799667828236
-8.60485688324729,-8.59239653955056,0.0124603436967341
-7.98099944759263,-7.98248371809933,-0.00148427050669575
-8.10734203499616,-8.07368321664506,0.033658818351098
-8.75029489693381,-8.64146014895212,0.108834747981689
-8.99122769542945,-8.94259313195664,0.0486345634728131
-9.29577609490464,-9.4074624118344,-0.111686316929767
-8.49609853941805,-8.46597750245561,0.0301210369624378
-9.14624805414808,-9.20694502662857,-0.0606969724804944
-10.0573654571266,-10.1212172307468,-0.0638517736201791
-9.95496294599491,-9.99499659343458,-0.0400336474396745
-9.07775305335552,-9.11862896215913,-0.0408759088036099
-8.48015011988893,-8.37102860239403,0.109121517494895
-8.5778121608808,-8.67517335587991,-0.0973611949991113
-8.63123375512069,-8.62308626342104,0.00814749169964912
-8.56601602185336,-8.545057725338,0.0209582965153565
-8.47003619068859,-8.42280713133498,0.0472290593536044
-9.98123522597378,-10.0435569685997,-0.0623217426259082
-8.65297136422137,-8.65813194933103,-0.00516058510965678
-8.54674009791455,-8.5065440361656,0.0401960617489472
-8.75067524027973,-8.7656449981947,-0.0149697579149723
-8.62119207370571,-8.58026080515034,0.0409312685553687
-9.74906821754337,-9.82765275032344,-0.0785845327800718
-10.0994258492138,-10.2032849604217,-0.103859111207974
-8.70264790945079,-8.67233209462107,0.0303158148297129
-9.63303101798271,-9.71490077208243,-0.0818697540997189
-9.12531527354189,-9.1442168084357,-0.0189015348938124
-8.93631956793108,-8.89322108838479,0.0430984795462876
-8.88599972414905,-8.88834221183279,-0.00234248768374279
-8.73978016370173,-8.76656874428117,-0.0267885805794386
-8.62627459353452,-8.6048998409495,0.0213747525850199
-8.86395077739929,-8.88388057829064,-0.0199298008913456
-9.17856052789467,-9.23882773923462,-0.0602672113399461
-8.73801386786591,-8.70963300630992,0.0283808615559984
-9.70059294984301,-9.58322964756012,0.117363302282886
-10.0154644566477,-9.88423128784095,0.13123316880672
-9.54937252812655,-9.42653903063548,0.122833497491071
-7.63993450251511,-7.65836795863492,-0.0184334561198112
-7.93346495441685,-7.91656613252644,0.0168988218904111
-9.41651218369096,-9.15592564102816,0.260586542662796
-7.57588225315485,-7.52098842348798,0.0548938296668746
-8.68609678048169,-8.73037164276801,-0.0442748622863256
-8.47353104124714,-8.49217406661815,-0.0186430253710057
-8.61036683155841,-8.59020581411113,0.0201610174472755
-9.87335678298265,-9.88688057507534,-0.0135237920926912
-8.25110828330704,-8.22867642698717,0.0224318563198711
-7.76490469001646,-7.73796411803123,0.0269405719852234
-7.65075968245026,-7.60103240236754,0.0497272800827178
-14.0680776670061,-13.6870880223216,0.380989644684515
-8.49414416126054,-8.47972818518301,0.0144159760775366
-7.65460870608116,-7.55582218279889,0.0987865232822713
-7.77767862923037,-7.72299325047497,0.054685378755396
-8.30436852648878,-8.40560876755648,-0.1012402410677
-8.72676328009558,-8.69751252116674,0.0292507589288409
