"model","parameter","estimate","error","ci_50_lower","ci_50_upper","ci_80_lower","ci_80_upper","ci_95_lower","ci_95_upper"
"value_recall","b_Intercept",0.0171663479979531,0.0160193026556831,0.00646039648901504,0.0278349093501111,-0.00349583879872912,0.0373352037219082,-0.0144140785891388,0.0481793748911543
"value_recall","b_outcome",0.517942015451587,0.0392663931748269,0.492462493100974,0.544801952898725,0.467364258092765,0.567410561525698,0.438749352524111,0.591746395607752
"value_recall","sd_wid__Intercept",0.0484371342050924,0.027772390154233,0.0266407728971152,0.0675246782494223,0.0126267245006775,0.0856677383810306,0.0039812883675714,0.106848660671674
"value_recall","sd_wid__outcome",0.254095585393574,0.0338167477622228,0.230358714111028,0.27556084798119,0.212213413617409,0.298125093266589,0.193143925884032,0.327147266207549
"value_recall","cor_wid__Intercept__outcome",-0.257305209221727,0.379458984597851,-0.539464508939782,-0.00700572795185027,-0.760131190105195,0.233596290618725,-0.928947530612648,0.539419891528884
"value_recall","sigma",0.485241489659723,0.0104138446047737,0.478519608262653,0.491969060295263,0.47205339035245,0.498361405799913,0.4649358002377,0.506245463308653
"value_recall","Intercept",0.0157801982703695,0.016024515480943,0.005137897931166,0.0264361367413569,-0.00495161248073538,0.035967600305778,-0.015784365411339,0.0468215326482773
"value_recall","r_wid[w001d343,Intercept]",0.025621442149763,0.0484773847684993,-0.00429454911883702,0.0507835309373949,-0.0211369557384711,0.0929374298910201,-0.0503180539835513,0.141331919044099
"value_recall","r_wid[w03114c0,Intercept]",0.0128922777350203,0.0466681899902969,-0.0115417602094539,0.0361880161334783,-0.0363039516505611,0.073028935992631,-0.0760073281852624,0.120311248952253
"value_recall","r_wid[w0b2b304,Intercept]",0.0175531610224969,0.0454729789843932,-0.00766637430894811,0.0383154990961542,-0.0301594017770678,0.0765309319987119,-0.061285266829232,0.132815044934818
"value_recall","r_wid[w0bdd7c4,Intercept]",0.00681446948393153,0.047380279974122,-0.0177856488963585,0.0330330711168771,-0.0520972224662717,0.0640231942605565,-0.0964904713393433,0.102912801998249
"value_recall","r_wid[w0e7fb0a,Intercept]",0.0187977269361597,0.0498854595098453,-0.0091060362426945,0.0421402348293822,-0.0309400401637805,0.0861012689213831,-0.0679741866114741,0.144038761617884
"value_recall","r_wid[w0fc6501,Intercept]",0.0145676608826464,0.0511028314876742,-0.0102721160846711,0.0387085464135687,-0.0400815963153535,0.0779652953301229,-0.0861791142555555,0.130869431981315
"value_recall","r_wid[w24cc88c,Intercept]",-0.015180257575257,0.0413399706807428,-0.0371310766240925,0.00726416202587574,-0.0692617523599001,0.0301835021888273,-0.10796295897047,0.0635417372999832
"value_recall","r_wid[w27e5a42,Intercept]",0.0206520416619619,0.0497401248497398,-0.00774913922521357,0.0449224273639875,-0.0309767947351442,0.0861075066935077,-0.0638883350874539,0.140166489214011
"value_recall","r_wid[w28f36aa,Intercept]",-0.0117506023962769,0.0481646590222711,-0.0345058993427894,0.0125624678889753,-0.0720268069465835,0.0403226382579675,-0.125439365966968,0.0820358156256045
"value_recall","r_wid[w2b37aae,Intercept]",0.0205530657793013,0.0503776257827142,-0.00597705098285739,0.0478047053082832,-0.0360582292332178,0.0835676168183644,-0.0798362971333839,0.130212207318523
"value_recall","r_wid[w2d80146,Intercept]",0.0109478200650241,0.0475678207081883,-0.0133329234493378,0.0343586362830885,-0.0422731330316121,0.0706907964683832,-0.0824419916135112,0.116454815258296
"value_recall","r_wid[w30bb20e,Intercept]",-0.0274607756737994,0.0523841652215311,-0.0538237995484213,0.00174345407275295,-0.0950491174044184,0.0252763294723239,-0.155792095468459,0.0658630973387934
"value_recall","r_wid[w3870b92,Intercept]",0.0385834526856403,0.0541366371053762,0.000957345216995167,0.0667280529728175,-0.0121445225383229,0.114792891829466,-0.0400561614749478,0.170848890542301
"value_recall","r_wid[w39cea38,Intercept]",0.0130730774719283,0.050306630808844,-0.0118159271471968,0.0395768282119948,-0.0436431739305112,0.0732493262914049,-0.0918441688199041,0.120604070825473
"value_recall","r_wid[w4160090,Intercept]",-0.0103785341958832,0.0498795471891656,-0.0352725814409636,0.0130805642797536,-0.071129687643584,0.047607866498013,-0.118720172678845,0.094725367233592
"value_recall","r_wid[w44a1a9f,Intercept]",-0.0235559644342809,0.0605937330313374,-0.0485902582301444,0.0109700316744523,-0.102972521943453,0.036344192863547,-0.168945932136734,0.0759877815909845
"value_recall","r_wid[w4e902e8,Intercept]",0.0162733341984814,0.0505976759654553,-0.0104936656798002,0.0463226350680571,-0.0455370420795819,0.0791252099821219,-0.0923754949579307,0.120130527083747
"value_recall","r_wid[w4e997cb,Intercept]",0.00568153572935591,0.0478381496365581,-0.0171892789425361,0.0262461639511442,-0.0469508775926023,0.0627864712254398,-0.0910205076492464,0.116006824746098
"value_recall","r_wid[w4ebac4c,Intercept]",0.0307611771628216,0.0500429083808984,-0.000166778858684001,0.0554348034849142,-0.019606995902182,0.0957696338863493,-0.0520609570974136,0.153309705979439
"value_recall","r_wid[w5305891,Intercept]",-0.00163048881805839,0.0460045909394839,-0.0246668150140508,0.0197719448321318,-0.0550744691904494,0.0538766143239537,-0.0964230945246204,0.0981424759370142
"value_recall","r_wid[w55e643e,Intercept]",-0.0108307610892033,0.05012688984282,-0.0335545973702405,0.0142901245264178,-0.0735323037453547,0.0431729986549181,-0.127355048908908,0.0865362397244484
"value_recall","r_wid[w58111ca,Intercept]",0.00396370527926326,0.0457536714711296,-0.0182141473084956,0.025619337718789,-0.0475006367659725,0.0597333680995754,-0.0901261961631131,0.106182371660351
