"model","parameter","estimate","error","ci_50_lower","ci_50_upper","ci_80_lower","ci_80_upper","ci_95_lower","ci_95_upper"
"before_recall","b_Intercept",0.143415915474607,0.0324803612829659,0.121558282502483,0.165279350059317,0.101435126305136,0.18559809176003,0.0824470308127741,0.209091540251947
"before_recall","sigma",0.235931702270341,0.0248621577888509,0.218168111750363,0.251594214214061,0.206011969042885,0.269080466861198,0.193276386863383,0.289980853316319
"before_recall","Intercept",0.143415915474607,0.0324803612829659,0.121558282502483,0.165279350059317,0.101435126305136,0.18559809176003,0.0824470308127741,0.209091540251947
"before_recall","lprior",-3.14765989329191,0.00135435063392758,-3.14844490531408,-3.14667578998462,-3.14946079074804,-3.14606403488097,-3.15074591689805,-3.14550753509496
"before_recall","lp__",-2.66089869351213,0.965891405761529,-3.06276719981708,-1.95874572904017,-3.93377077085733,-1.76375201182463,-5.24513730794938,-1.67199719471864
"after_recall","b_Intercept",0.136169943729257,0.0302889785595443,0.115501512369974,0.156203153542565,0.0976733634586214,0.174067681007158,0.0766703786929731,0.194361618284129
"after_recall","sigma",0.214817681820506,0.0214995863056852,0.199533225650746,0.228240332026889,0.188269866486004,0.243371422520544,0.17769253055885,0.260652383124198
"after_recall","Intercept",0.136169943729257,0.0302889785595443,0.115501512369974,0.156203153542565,0.0976733634586214,0.174067681007158,0.0766703786929731,0.194361618284129
"after_recall","lprior",-3.14641450919248,0.00106213191083931,-3.14702406605646,-3.14566166413986,-3.14782370761801,-3.14516281785327,-3.14879682033894,-3.1446939675707
"after_recall","lp__",2.14655128945238,0.975577107721657,1.75475360111779,2.84671836016222,0.928260908539733,3.02125173681194,-0.502941496383109,3.11356128127426
