"model","experiment","before_mean","before_lower_95","before_upper_95","before_lower_90","before_upper_90","before_lower_80","before_upper_80","after_mean","after_lower_95","after_upper_95","after_lower_90","after_upper_90","after_lower_80","after_upper_80","int_mean","int_lower_95","int_upper_95","int_lower_90","int_upper_90","int_lower_80","int_upper_80","int_dev_mean","int_dev_lower_95","int_dev_upper_95","int_dev_lower_90","int_dev_upper_90","int_dev_lower_80","int_dev_upper_80"
"speed_acc","3A",-0.31269070010091,-0.611690170827421,-0.0302144753719133,-0.557748785885643,-0.0763843041470151,-0.498593030288642,-0.126599956447035,-0.0420089885413462,-0.350022142978503,0.258540283914605,-0.301238951461221,0.207349495155331,-0.243114268295518,0.153366800976025,0.270681711559564,-0.132323746296476,0.694825356390736,-0.061501188838619,0.621859976985408,0.00847193037724551,0.538706825175187,-0.418745813634953,-0.7811855343709,-0.0652329097931177,-0.715578006370483,-0.124383627173138,-0.649503070625419,-0.183314086360373
"speed_acc","3B",-0.226999600363122,-0.472669495503138,0.0145201516426262,-0.432060046187001,-0.0240250619545435,-0.384611702231878,-0.0711952998784983,-0.218603361600101,-0.447651830349297,0.00814569831762787,-0.416096468425676,-0.0192555773945374,-0.370391124310982,-0.062677523295739,0.0083962387630215,-0.319813334815203,0.337959408303926,-0.263581670806287,0.281549798230671,-0.204458344382819,0.223101072767292,-0.681031286431496,-1.00899050539999,-0.357467016472384,-0.954741838708258,-0.409244562142818,-0.895528568461655,-0.471622928940436
"speed_acc","4",-1.24424593488171,-1.70441889979464,-0.797551062623829,-1.63777407913087,-0.865368096519413,-1.54926520199652,-0.943061930260105,0.544958690379257,0.133262380128972,0.957339448730722,0.200249968560749,0.894320595049613,0.276779815799746,0.820940214370095,1.78920462526097,1.18302334450456,2.40570722759799,1.28061929591013,2.30011960872811,1.39582783010655,2.18707603915597,1.09977710006645,0.672130880344777,1.5540800476879,0.735850300357669,1.4699173532382,0.812989852059004,1.39155111588172
