"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"q_values[68,3,2]",0.185013948407731,0.00375805584370308,0.145666322883103,0.00152717546239219,0.0676024935059969,0.15925572460477,0.27136707970838,0.533695151169503,1502.42172874838,1.00108377239224
"q_values[68,3,3]",0.112331946357381,0.00266716044523812,0.118625285677004,0.000612214402692792,0.0297416540822748,0.0792553703229857,0.156002407745033,0.4251143967024,1978.13651138479,1.00113537890922
"q_values[68,3,4]",0,NA,0,0,0,0,0,0,NA,NA
"q_values[68,3,5]",-0.282614502015173,0.00595574383368207,0.240376451049124,-0.879896190739301,-0.408523940817293,-0.232200980128904,-0.0962309985182325,-0.00213882990750323,1628.96524432053,1.00110823948626
"q_values[68,3,6]",0.106979365382039,0.00249940982198867,0.109925060114942,0.000612027702614989,0.0293662741970561,0.0770911646513694,0.149389269590286,0.395499783742075,1934.27616061359,1.00113489022429
"q_values[68,3,7]",0,NA,0,0,0,0,0,0,NA,NA
"q_values[68,3,8]",-0.322988002303054,0.00680656438135093,0.274715944056142,-1.0055956465592,-0.466884503791192,-0.265372548718748,-0.109978284020837,-0.00244437703714655,1628.96524432054,1.00110823948626
"q_values[68,4,1]",-0.242241001727291,0.0051049232860132,0.206036958042106,-0.754196734919401,-0.350163377843394,-0.199029411539061,-0.0824837130156278,-0.00183328277785991,1628.96524432053,1.00110823948626
"q_values[68,4,2]",0,NA,0,0,0,0,0,0,NA,NA
"q_values[68,4,3]",0.025376837502725,0.000447462219386191,0.0147676149662311,0.000274453306836184,0.0125196294213913,0.02664525246352,0.0388681962190408,0.046883773474683,1089.20086185664,1.0007681378324
"q_values[68,4,4]",-0.149040993836433,0.00304191440734132,0.119093894642731,-0.43571262810265,-0.217605113988413,-0.127403511731531,-0.0540597857073036,-0.00122172186823493,1532.79832164876,1.00108717173969
"q_values[68,4,5]",0.136213671604011,0.00267160401031772,0.0992421794553775,0.00122134823983667,0.0532882409998791,0.122783096842704,0.202788649153924,0.360594631384603,1379.90253682217,1.00104119117384
"q_values[68,4,6]",0.0807470005757636,0.00170164109533773,0.0686789860140355,0.00061109425928664,0.0274945710052093,0.0663431371796869,0.116721125947798,0.2513989116398,1628.96524432054,1.00110823948626
"q_values[68,4,7]",0,NA,0,0,0,0,0,0,NA,NA
"q_values[68,4,8]",0.0150931707403652,0.000409601520050249,0.0190708863603639,-0.0165037360750973,0.00899981363318277,0.0193956664152775,0.0257362897250315,0.0277574343280459,2167.79713135581,1.00048947447575
"q_values[68,5,1]",0.0023748933900535,0.000671143745035811,0.0356026947606243,-0.0855750276017227,0.00278930798577413,0.0113619695144582,0.016510261562502,0.0180780877109762,2814.06838970917,1.00086724708121
"q_values[68,5,2]",-0.322988002303054,0.00680656438135093,0.274715944056142,-1.0055956465592,-0.466884503791192,-0.265372548718748,-0.109978284020837,-0.00244437703714655,1628.96524432054,1.00110823948626
"q_values[68,5,3]",-0.363361502590936,0.0076573849290198,0.30905543706316,-1.1312951023791,-0.525245066765091,-0.298544117308591,-0.123725569523442,-0.00274992416678987,1628.96524432054,1.00110823948626
"q_values[68,5,4]",0.0442435059340305,0.000974565318747774,0.0414056905543768,0.000305640608068722,0.0139466669722692,0.0344179234200487,0.0625616130965818,0.149444195873599,1805.08708730866,1.00111067265116
"q_values[68,5,5]",0,NA,0,0,0,0,0,0,NA,NA
"q_values[68,5,6]",0,NA,0,0,0,0,0,0,NA,NA
"q_values[68,5,7]",0.204676426944689,0.00433818739520433,0.176132694581365,0.00152782901252067,0.0689254165141942,0.166958196006625,0.295208770729681,0.644297633754501,1648.40279476123,1.00111080543413
"q_values[68,5,8]",0.164302926656807,0.00348741021625513,0.141796034389931,0.00122228188287735,0.0551781310115896,0.133786627416782,0.236848207755782,0.518598177934601,1653.18744827394,1.00111139694835
"feature_counts[1,1,1]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[1,1,2]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[1,1,3]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[1,1,4]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[1,1,5]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[1,1,6]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[1,1,7]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[1,1,8]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[1,2,1]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[1,2,2]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[1,2,3]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[1,2,4]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[1,2,5]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[1,2,6]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[1,2,7]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[1,2,8]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[1,3,1]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[1,3,2]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[1,3,3]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[1,3,4]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[1,3,5]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[1,3,6]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[1,3,7]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[1,3,8]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[1,4,1]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[1,4,2]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[1,4,3]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[1,4,4]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[1,4,5]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[1,4,6]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[1,4,7]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[1,4,8]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[1,5,1]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[1,5,2]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[1,5,3]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[1,5,4]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[1,5,5]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[1,5,6]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[1,5,7]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[1,5,8]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,1,1]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[2,1,2]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[2,1,3]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,1,4]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[2,1,5]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[2,1,6]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,1,7]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[2,1,8]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[2,2,1]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[2,2,2]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,2,3]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[2,2,4]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[2,2,5]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,2,6]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[2,2,7]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[2,2,8]",1,NA,0,1,1,1,1,1,NA,NA
