"model","parameter","estimate","error","ci_50_lower","ci_50_upper","ci_80_lower","ci_80_upper","ci_95_lower","ci_95_upper"
"value_recall","b_Intercept",0.0618892001532821,0.0200280221181145,0.0484289271789796,0.0751326061887786,0.0364238025226744,0.0871983385637842,0.021823297498761,0.101021258633388
"value_recall","b_outcome",0.467618537471486,0.0490438833413947,0.436239268485901,0.499732543282563,0.40464732715696,0.529475082466944,0.369955747847107,0.563644225326398
"value_recall","sd_wid__Intercept",0.0598800057813682,0.0357232172342448,0.0308766956192628,0.0847829639975863,0.0124576306380872,0.107040756614345,0.00324681987351283,0.131871998651692
"value_recall","sd_wid__outcome",0.291036256250037,0.0424835822518904,0.260957094665345,0.317534941730067,0.238623926169951,0.347420980494561,0.217221993823814,0.384466077519064
"value_recall","cor_wid__Intercept__outcome",-0.159083614068274,0.4022701753669,-0.425227262751044,0.0800011420791953,-0.695512924103886,0.352752632556166,-0.913490094241107,0.730403994966685
"value_recall","sigma",0.497436951951599,0.0121796708926439,0.489177287728343,0.505467043727245,0.482041737993675,0.512924618591468,0.474196909972993,0.521838585505108
"value_recall","Intercept",0.0609836208020906,0.0200332938826204,0.0475406946471584,0.0742402770167825,0.0355374281917253,0.086272671894745,0.0208999981343996,0.100097587833744
"value_recall","r_wid[w04c1659,Intercept]",0.0172582105786427,0.0551977337143606,-0.0113789248447509,0.0483309264010372,-0.0476852339738719,0.0875149302902882,-0.0926622267347814,0.137780265376481
"value_recall","r_wid[w0a90f7a,Intercept]",0.0154104067932912,0.0573279842635176,-0.0134773956259128,0.0441332951128296,-0.0481051783549467,0.0875298401437884,-0.0973778120508655,0.148467799632799
"value_recall","r_wid[w13816ba,Intercept]",-0.0182528136758843,0.0538060669973724,-0.0499845204116957,0.011589892674425,-0.0874421010630012,0.0431599815925774,-0.132455948222758,0.094764333415084
"value_recall","r_wid[w192a97f,Intercept]",-0.0518160809825677,0.0619084029521318,-0.0878037967207134,-0.00370164005437191,-0.140665124868937,0.00862398264617989,-0.195934616844891,0.0343895888985027
"value_recall","r_wid[w1ad74ca,Intercept]",-0.0253578955674744,0.0560596820989826,-0.0531910498659839,0.00640802116489202,-0.100903650224162,0.0327302089042668,-0.161763754798835,0.0697773727886629
"value_recall","r_wid[w29215b1,Intercept]",-0.0705445868543304,0.0908772376957821,-0.125651406026613,-0.00045900658724087,-0.202338065961153,0.022018382135465,-0.281270021575509,0.0548752649877884
"value_recall","r_wid[w2b9a138,Intercept]",-0.02082189250554,0.0536099358360974,-0.0485419848471828,0.00818841919764146,-0.0906388579420399,0.0369637574312992,-0.143334382069274,0.0774591942674734
"value_recall","r_wid[w2d4c98d,Intercept]",-0.0179619392808657,0.0552534217177353,-0.0495261201659051,0.0119894462419714,-0.0899220137039788,0.04719943302183,-0.135996916614241,0.0909853173275691
"value_recall","r_wid[w2f45fb6,Intercept]",-0.00277317170479616,0.0533297659266082,-0.0313736893894473,0.0250093863059709,-0.065757619644495,0.0627084893320978,-0.115465006874801,0.113277964101809
"value_recall","r_wid[w2fdc513,Intercept]",-0.00670720038464549,0.054978325192435,-0.0343716576439756,0.018426245520884,-0.0745999285096855,0.0574984284413683,-0.126837134387404,0.111548413889533
"value_recall","r_wid[w3946928,Intercept]",-0.00693087709890119,0.054994013861933,-0.03218140136486,0.0200799744443706,-0.0756790794370481,0.0562474224028306,-0.12836895289975,0.105249519096715
"value_recall","r_wid[w47f6859,Intercept]",0.0142241002811989,0.0562223567578928,-0.0140949215490995,0.0422385733511015,-0.0487520556895289,0.0846646942776859,-0.100864825844307,0.135447622415272
"value_recall","r_wid[w488be27,Intercept]",0.00197124717650632,0.0597014033640577,-0.0284036582634455,0.0299658898474045,-0.0682289768258935,0.0753994660782316,-0.11845650688516,0.136496511337554
"value_recall","r_wid[w4a643e0,Intercept]",0.0107098503264313,0.0570061585875715,-0.018283268653928,0.0413442765139154,-0.0577629923262371,0.0793041755250792,-0.104344847226415,0.134387379630491
"value_recall","r_wid[w4b34871,Intercept]",-0.0103762973354022,0.0578825988971179,-0.0374932545655195,0.0206161587265087,-0.0854900201164967,0.0528649717956071,-0.140609527218745,0.0993487104272867
"value_recall","r_wid[w4bdc2df,Intercept]",-0.0447245203534485,0.0731008962832553,-0.0783650905583572,0.00031551494697337,-0.142960257805897,0.0232157773504666,-0.229778570317947,0.0682991395055358
"value_recall","r_wid[w4f4cbdd,Intercept]",0.0457310809958838,0.0640916493445098,0.00103070051419365,0.0800621035560707,-0.014713515036638,0.135237348865999,-0.0470977423507981,0.203681583377803
"value_recall","r_wid[w502a382,Intercept]",0.0132818003815495,0.0586041268884927,-0.0150044628612337,0.0417799854973162,-0.0495548540876323,0.086892755287885,-0.103468367267989,0.143061196503152
"value_recall","r_wid[w5317a1b,Intercept]",-0.00454972104229501,0.0535671668908655,-0.0319017803007637,0.0216570210389713,-0.070234755749224,0.0593129854086727,-0.119893913913649,0.111553958459707
"value_recall","r_wid[w5ef243f,Intercept]",0.0225206435899071,0.0561554821505473,-0.00745560241570012,0.0521389810855894,-0.0374131940166631,0.0952483329903257,-0.0858954130599336,0.151104030450726
"value_recall","r_wid[w608e33c,Intercept]",-0.0179752864892249,0.0543295177736502,-0.045064321928712,0.0120366772320398,-0.0898148159611261,0.0386298827174807,-0.147535371062456,0.0778239878622276
"value_recall","r_wid[w65ed633,Intercept]",0.00435008831367304,0.0510396842962919,-0.0219676819172385,0.0283868586657515,-0.0531568236607173,0.0690203297881202,-0.101791621015574,0.121182003090549
