"","elpd_mem","elpd_true","elpd_diff"
"1",-0.302999608651298,-0.714420516483742,0.411420907832444
"2",-1.3946745848583,-1.14756417883967,-0.24711040601863
"3",-0.447248675136095,-0.424568541226026,-0.0226801339100691
"4",-0.510436488057368,-0.588207256927197,0.0777707688698293
"5",-1.33848855871676,-0.636400429370052,-0.702088129346707
"6",-0.488378766125855,-0.7004343631842,0.212055597058345
"7",-1.03134688946902,-1.15713335641081,0.125786466941784
"8",-0.330621462227465,-0.49822149330778,0.167600031080315
"9",-0.784094960490114,-0.822648156362861,0.0385531958727476
"10",-0.742318497015779,-1.18244081381471,0.440122316798934
"11",-0.689547224950676,-0.912317658153955,0.222770433203279
"12",-0.782745903393946,-0.595263608160027,-0.187482295233918
"13",-0.699354624097954,-0.616692184409273,-0.082662439688681
"14",-0.660697312197423,-0.303479619436852,-0.357217692760571
"15",-0.770919819563043,-0.488098519617007,-0.282821299946036
"16",-0.770919819563043,-0.490668766060994,-0.28025105350205
"17",-0.199940154115129,-0.347520775256456,0.147580621141326
"18",-0.143377400740865,-0.810781921958382,0.667404521217517
"19",-1.21354205926394,-1.41217435761813,0.198632298354194
"20",-0.296338613983926,-0.463796381493406,0.16745776750948
"21",-0.174828956363628,-0.734828771428369,0.559999815064741
"22",-0.141735833099318,-0.457854860968714,0.316119027869396
"23",-0.147655503519516,-0.810781921958382,0.663126418438866
"24",-1.34123070009152,-0.597376460215338,-0.743854239876177
"25",-0.893076837281918,-0.799070867286494,-0.0940059699954245
"26",-0.952247503140748,-1.50659061916875,0.554343116028
"27",-0.477019665222083,-0.372523572413066,-0.104496092809017
"28",-0.673630603555623,-0.709431961499192,0.0358013579435683
"29",-1.06490176831129,-0.663190664127071,-0.401711104184221
"30",-0.422300692963325,-0.389630385213842,-0.0326703077494832
"31",-0.745491212279039,-1.0767216755753,0.331230463296256
"32",-0.490207418811941,-0.521390529119927,0.0311831103079854
"33",-1.33735282308428,-0.74287972039259,-0.594473102691687
"34",-0.491319188745781,-0.44411044812721,-0.0472087406185704
"35",-0.43054920094678,-0.579221785286125,0.148672584339344
"36",-0.880186250799313,-0.818701126997111,-0.0614851238022025
"37",-1.05025631188287,-0.878748634832466,-0.171507677050402
"38",-0.44555461097532,-0.309976655050175,-0.135577955925145
"39",-0.187682298636815,-0.320141745483051,0.132459446846235
"40",-0.439875662457446,-0.27725439783114,-0.162621264626306
"41",-0.308760244763841,-0.489004138758925,0.180243893995084
"42",-0.238299050719229,-0.595887888117534,0.357588837398305
"43",-0.245474629579249,-0.27725439783114,0.0317797682518908
"44",-0.46689569689163,-0.556394387932235,0.089498691040605
"45",-1.31766713441634,-0.595887888117534,-0.721779246298809
"46",-0.415739614483582,-0.42297738206438,0.00723776758079797
"47",-1.31766713441634,-1.2482169592333,-0.0694501751830394
"48",-0.311645884946203,-1.33868980112552,1.02704391617932
"49",-1.31766713441634,-0.59267669985744,-0.724990434558903
"50",-0.282341375147793,-0.36361293790455,0.0812715627567577
"51",-0.214746542485429,-0.640188251306685,0.425441708821256
"52",-0.370005219883247,-0.764757606597689,0.394752386714442
"53",-0.248923894309566,-0.556811202529425,0.307887308219859
"54",-1.27161190280853,-0.442743627231541,-0.828868275576985
"55",-0.380303160812947,-0.747409452827376,0.367106292014429
"56",-0.432965461556321,-0.45648113533583,0.0235156737795084
"57",-0.787012555836314,-0.704269495706578,-0.0827430601297356
"58",-0.282341375147793,-0.45648113533583,0.174139760188037
"59",-0.235316331390395,-0.713122412442046,0.477806081051651
"60",-0.379324982766983,-0.764757606597689,0.385432623830706
"61",-0.178746967364999,-1.38534668401316,1.20659971664817
"62",-0.715453959154956,-0.645637081894765,-0.069816877260191
"63",-0.231227146907834,-0.896663190616855,0.665436043709021
"64",-0.351916576398572,-0.524127994534381,0.172211418135809
"65",-0.261530183040248,-0.736156080781618,0.47462589774137
"66",-0.304938958121675,-0.404616688940254,0.0996777308185788
"67",-0.455684293105219,-0.679613078288746,0.223928785183527
"68",-2.26618621661535,-0.446508397253458,-1.81967781936189
"69",-0.212168840748715,-0.414625856295694,0.202457015546979
"70",-0.455684293105219,-0.707623950819969,0.25193965771475
"71",-0.577591807997809,-1.18628843654914,0.608696628551328
"72",-0.336663469116556,-1.44478413738351,1.10812066826695
"73",-1.16762213110076,-1.00607549949641,-0.161546631604347
"74",-0.8617512342644,-0.756528212238722,-0.105223022025678
"75",-0.508002726659803,-0.376801805958144,-0.131200920701659
"76",-0.737980526249761,-0.872379411870286,0.134398885620524
"77",-1.15001689470395,-0.767023722228269,-0.382993172475683
"78",-0.914052123211535,-0.384736346159644,-0.529315777051891
"79",-0.980833089742572,-0.981523502590654,0.000690412848081579
"80",-1.0602612009521,-1.15852801332594,0.0982668123738417
"81",-0.28411751016497,-0.548662568200492,0.264545058035522
"82",-0.421632889500906,-1.15562497521568,0.73399208571477
"83",-0.107228700060283,-0.171676259359394,0.0644475592991114
"84",-1.39706492464167,-0.851614325798363,-0.54545059884331
"85",-0.166113087989762,-0.212554039688786,0.0464409516990241
"86",-0.133251122050339,-0.186810892239887,0.0535597701895476
"87",-0.41487597430427,-0.587438418956709,0.172562444652439
"88",-0.310090437622735,-0.397126502492065,0.0870360648693298
"89",-1.54228226917694,-1.39564717818639,-0.146635090990549
"90",-0.653205932858191,-0.808979299160728,0.155773366302538
"91",-0.362125828218683,-0.384863888731489,0.0227380605128058
"92",-1.70635513386344,-1.12847147350313,-0.577883660360317
"93",-0.278312046518289,-0.140912008893981,-0.137400037624309
"94",-0.491477294666272,-0.387621995122806,-0.103855299543467
"95",-0.139570477062279,-0.84874746002658,0.709176982964301
"96",-0.247523541100076,-0.399132383456315,0.151608842356239
"97",-0.2418292487265,-0.440574046777794,0.198744798051294
"98",-0.216945414252059,-0.70385875094011,0.486913336688051
"99",-0.219466880113933,-0.206007549990392,-0.0134593301235402
"100",-0.527892307659307,-0.549812741954192,0.0219204342948842
"101",-0.363610782855563,-0.476584830448458,0.112974047592895
"102",-0.263109212638222,-0.638009351694307,0.374900139056085
"103",-0.791149371244045,-0.957031661975396,0.165882290731351
"104",-0.373349813542387,-1.33044281543113,0.957093001888745
"105",-0.4175200306222,-2.08703955132505,1.66951952070285
"106",-0.810241201888374,-0.476584830448458,-0.333656371439916
"107",-1.13652594788904,-0.694596140197011,-0.441929807692031
"108",-1.15915943039394,-0.415588389758567,-0.743571040635375
"109",-1.13652594788904,-0.696372630176787,-0.440153317712256
"110",-0.774589086318489,-0.6400659258535,-0.134523160464989
"111",-0.179767667273463,-0.243372669127243,0.0636050018537802
"112",-0.312514146444169,-0.6400659258535,0.327551779409331
"113",-0.124225117221339,-0.171864793133491,0.0476396759121513
"114",-0.202539952270763,-0.237975999812248,0.0354360475414843
"115",-0.277328568957074,-0.410483033930066,0.133154464972992
"116",-1.12093521407786,-0.388097995467052,-0.732837218610807
"117",-0.774589086318489,-1.16476083072076,0.390171744402269
"118",-0.395664060994779,-0.813695017132686,0.418030956137907
"119",-0.353290501940781,-0.398353269412976,0.0450627674721948
"120",-0.33395019260176,-1.1928474093983,0.858897216796538
"121",-1.26953953564899,-0.812473750399819,-0.457065785249171
"122",-1.29975400293523,-0.885864685905225,-0.413889317030001
"123",-0.565083311758951,-0.964304082488627,0.399220770729676
"124",-0.451595628237513,-0.589835459633076,0.138239831395564
"125",-0.45589158989941,-0.872774208524423,0.416882618625013
"126",-0.831684636217185,-1.97122790196223,1.13954326574505
"127",-0.633624519464326,-0.531636440086302,-0.101988079378024
"128",-0.193317640000046,-0.242205554184462,0.0488879141844158
"129",-1.15945461141558,-1.19078805506842,0.0313334436528461
"130",-0.206969123701825,-0.264123452374543,0.0571543286727181
"131",-0.0803592657339411,-0.262199950080785,0.181840684346843
"132",-0.122994723691686,-0.122883554853251,-0.000111168838435205
"133",-0.213097162156799,-0.262199950080785,0.0491027879239851
"134",-0.453365299151161,-0.845179503595966,0.391814204444804
"135",-0.35980481746407,-0.536286575410992,0.176481757946922
"136",-0.108994042874242,-0.126424204430901,0.0174301615566588
"137",-1.14811589112736,-0.577904040090984,-0.570211851036373
"138",-0.460183822803705,-0.520391046816727,0.0602072240130216
"139",-0.315006168653916,-0.894868879791715,0.579862711137799
"140",-1.41306517861205,-0.753975978161724,-0.659089200450325
"141",-0.563962453615102,-0.821750764402316,0.257788310787214
"142",-0.426030349100133,-0.688880549346813,0.26285020024668
"143",-0.563962453615102,-0.997616034430512,0.43365358081541
"144",-0.255608259336697,-0.859243623150476,0.60363536381378
"145",-0.170952617446348,-0.387888452130391,0.216935834684043
"146",-0.3124044964004,-0.58717962755029,0.27477513114989
"147",-1.76120422440989,-1.1347204823019,-0.626483742107992
"148",-0.237619210824795,-0.384033447843808,0.146414237019013
"149",-0.312351102330363,-0.407303035905815,0.0949519335754516
"150",-0.412954935052026,-0.436576962986383,0.0236220279343566
"151",-0.476969687767721,-0.621055312077859,0.144085624310138
"152",-1.08961896198447,-1.17316275902301,0.0835437970385327
"153",-0.14851721219736,-0.37767373230731,0.22915652010995
"154",-0.167862657716768,-0.436576962986383,0.268714305269615
"155",-0.283839762272827,-0.406481236893419,0.122641474620592
