"model","parameter","estimate","error","ci_50_lower","ci_50_upper","ci_80_lower","ci_80_upper","ci_95_lower","ci_95_upper"
"speed_acc","b_Intercept",5.73364999868638,0.797810298986753,5.18994751093623,6.2749382103739,4.6919936609657,6.76401716855375,4.18953395875573,7.30917322134656
"speed_acc","b_log_rt",-0.594645411781914,0.102088523926318,-0.663547125225753,-0.525220734090184,-0.727779910245326,-0.461963854110026,-0.796649703491146,-0.398595767134201
"speed_acc","b_exp_versionexp_c1",-2.51402063406774,1.00691501539631,-3.18973376257787,-1.83401825028096,-3.80938169813545,-1.21491718479573,-4.51141554435486,-0.552305254133034
"speed_acc","b_exp_versionexp_c2",-2.98043073967472,0.951013125545407,-3.6072732213248,-2.32978257520014,-4.18575899562114,-1.76584441680066,-4.87307479533863,-1.13173488295806
"speed_acc","b_multi_timeAfter",-5.99387796384395,1.07588193926671,-6.7209300399587,-5.27083332284385,-7.35533796756925,-4.62422607940659,-8.08362416984764,-3.85344163128353
"speed_acc","b_nback_performance_z",0.171276529666996,0.0467108541632416,0.139387636343466,0.20265961281077,0.112921580373562,0.232260142521227,0.0803756519208954,0.260907699327182
"speed_acc","b_log_rt:exp_versionexp_c1",0.281954711681004,0.130452798284242,0.193743031284458,0.368681119939759,0.113908596396878,0.449633574040742,0.029880439204016,0.544240936663556
"speed_acc","b_log_rt:exp_versionexp_c2",0.367645811418792,0.122418509178109,0.284072897486317,0.449136727003119,0.211698217985979,0.52387086633931,0.128430426593257,0.611744507014482
"speed_acc","b_log_rt:multi_timeAfter",0.689427525194517,0.136878439298234,0.597600860295451,0.780907692390656,0.515178260994313,0.861730577250524,0.41880291831043,0.95940777416918
"speed_acc","b_exp_versionexp_c1:multi_timeAfter",3.53487746157089,1.40507283393727,2.59496267881815,4.46650072088866,1.70347464015254,5.31193955413167,0.817586739190312,6.36212244766443
"speed_acc","b_exp_versionexp_c2:multi_timeAfter",5.5173182222985,1.30195888326418,4.62304418581454,6.38792402947732,3.890402909809,7.20992309220246,2.98408750781558,7.99733832884336
"speed_acc","b_log_rt:exp_versionexp_c1:multi_timeAfter",-0.418745813634953,0.180656973228361,-0.539183999895937,-0.297018534465012,-0.649503070625419,-0.183314086360373,-0.7811855343709,-0.0652329097931177
"speed_acc","b_log_rt:exp_versionexp_c2:multi_timeAfter",-0.681031286431496,0.166911386025526,-0.792592113626927,-0.567256627720692,-0.895528568461655,-0.471622928940436,-1.00899050539999,-0.357467016472384
"speed_acc","sd_wid__Intercept",0.495602352152352,0.359862398521791,0.294608810611847,0.591966723791739,0.140073176746143,0.83940189595746,0.0311354237259885,1.5077137438444
"speed_acc","sd_wid__log_rt",0.0516616783062162,0.0447923669833168,0.0223984658922406,0.0660685584118473,0.00898039733708598,0.0940996634839096,0.00227473387125352,0.180426131337987
"speed_acc","sd_wid__multi_timeAfter",0.391928979462004,0.308947965894802,0.183159545045431,0.525618266786179,0.0773320718629237,0.701486681179601,0.0186545752979679,1.14532435187181
"speed_acc","sd_wid__log_rt:multi_timeAfter",0.0485600405954444,0.039047037176674,0.0215836186505176,0.0646612281974963,0.00894138144748199,0.0894299738031706,0.00222493800601948,0.142135856086946
"speed_acc","cor_wid__Intercept__log_rt",-0.239002718604988,0.483559934380074,-0.640411984091852,0.128785569929054,-0.846878134540201,0.463126063737572,-0.954931047970231,0.739338222619137
