"model","parameter","estimate","error","ci_50_lower","ci_50_upper","ci_80_lower","ci_80_upper","ci_95_lower","ci_95_upper"
"before","b_Intercept",1.57438544850227,0.154135146641103,1.46705980770936,1.67139250108058,1.38420275281145,1.77776450856826,1.29206600172283,1.9040217680394
"before","sd_wid__Intercept",0.477485494731062,0.27549990987835,0.263788027185023,0.673330604268839,0.115584336487196,0.844589920924002,0.0292889684699383,1.04192139659263
"before","Intercept",1.57438544850227,0.154135146641103,1.46705980770936,1.67139250108058,1.38420275281145,1.77776450856826,1.29206600172283,1.9040217680394
"before","r_wid[w01da968,Intercept]",0.16695854776212,0.494267891521156,-0.099733221543176,0.402778990121905,-0.362123482168529,0.807965828908642,-0.709842186057912,1.35262435500219
"before","r_wid[w02461c5,Intercept]",0.145358163234054,0.529861668495144,-0.130525298678908,0.375253763549366,-0.408733956982304,0.811795153859787,-0.811062910259984,1.40139765208493
"before","r_wid[w05f4989,Intercept]",-0.060296560129351,0.491404955122869,-0.307177641490503,0.191032604590799,-0.637297148362609,0.496442612751958,-1.17963902086058,0.953077983807687
"before","r_wid[w08f65eb,Intercept]",-0.294033336143492,0.529007854462506,-0.567041537562346,0.0221312187787275,-1.0201865606638,0.244857921467436,-1.55769237698583,0.584595964756263
"before","r_wid[w0b0ec85,Intercept]",0.074597626078356,0.543495352488794,-0.187175895461934,0.324641197957577,-0.523308466501237,0.704687857112651,-1.02482132143765,1.26911674329408
"before","r_wid[w0b3246f,Intercept]",-0.0984120346812994,0.519106709465805,-0.339851367200522,0.164865079208402,-0.740282879593811,0.46129218563628,-1.31938521579825,0.956862808909291
"before","r_wid[w0baed73,Intercept]",-0.0558669804647273,0.47849888074917,-0.293888033315459,0.185842677770964,-0.645020115541862,0.491533938973641,-1.13533083948388,0.919594562025931
"before","r_wid[w0d04a41,Intercept]",-0.498295512547488,0.603104513984097,-0.846279229407598,-0.0405185062533018,-1.37374353759365,0.0860819118848288,-1.91413791409807,0.341349580327685
"before","r_wid[w0d62ec5,Intercept]",0.18006788841588,0.532778542404998,-0.11163890491589,0.420287281968699,-0.35518369187635,0.863683425141395,-0.777450462196529,1.48716899578144
"before","r_wid[w0db2e6f,Intercept]",0.176517616968233,0.52768618196625,-0.0981333175142597,0.419151355130747,-0.374635643206548,0.819984936085998,-0.785507328558082,1.44775791935255
"before","r_wid[w0ef0b67,Intercept]",-0.356756290823754,0.577574658194935,-0.623492239961473,0.0114583518068545,-1.17581476612584,0.199240326928272,-1.82621677418251,0.489878848417509
"before","r_wid[w0fd8c2c,Intercept]",-0.0515828211269397,0.475545326580421,-0.280863426861934,0.180991206470156,-0.625279285835372,0.493281657784577,-1.14902513868613,0.938660569584113
"before","r_wid[w10f7bc5,Intercept]",0.14271648737889,0.56034942451073,-0.1371366795262,0.396419330388711,-0.447295266551408,0.859597596659635,-0.88588270155956,1.48383011588693
"before","r_wid[w11538ef,Intercept]",0.173674015243498,0.510509207862035,-0.103905510939802,0.412322848716247,-0.35104632172575,0.836117650319357,-0.710739639713584,1.41852829218256
"before","r_wid[w117e095,Intercept]",-0.0665304901002701,0.485910111234129,-0.300330738251824,0.164036840344448,-0.654124785398443,0.482342109919859,-1.15427674082859,0.955958716772514
"before","r_wid[w13e388b,Intercept]",-0.0665796993040487,0.467218845926949,-0.30596524838576,0.171229747680419,-0.64255611777979,0.470957244367105,-1.084923495413,0.897114724744469
"before","r_wid[w1571d58,Intercept]",-0.103654488578485,0.491935089407039,-0.32929136260745,0.139949739043521,-0.717975890118873,0.422992716435458,-1.20172283487389,0.877688647315925
"before","r_wid[w1629b0b,Intercept]",0.178510965106423,0.512063627497926,-0.102769578891089,0.426891547080522,-0.365715090694237,0.828100313247302,-0.721199434420245,1.41539355274813
"before","r_wid[w182a5f6,Intercept]",0.0967752475369042,0.530622277342435,-0.1725879899625,0.332316855944009,-0.498496541275907,0.747958562534674,-0.920316646932359,1.34081528565241
"before","r_wid[w245142a,Intercept]",0.18117688166623,0.501514035293567,-0.0873853724220859,0.432544736118232,-0.34549935719024,0.850652193980568,-0.730383446280158,1.34886277721418
"before","r_wid[w277fccf,Intercept]",-0.0616016688955378,0.491701761745177,-0.304011480715714,0.194719457058163,-0.663772755403462,0.484019672535006,-1.20273159549566,0.905605184478706
"before","r_wid[w2991322,Intercept]",0.168828434297113,0.524600274606612,-0.117120900148088,0.405241992968329,-0.378739774653772,0.831222141393471,-0.732387568585923,1.49198486134432
"before","r_wid[w29ed098,Intercept]",0.170866806304042,0.499919535233529,-0.0941603117727154,0.396349534720531,-0.345221886223355,0.801509155120406,-0.725387834392237,1.3714272022543
"before","r_wid[w2a7296e,Intercept]",-0.112900845398995,0.507069978291213,-0.36622740914491,0.146657554897344,-0.748882987984619,0.44163598942757,-1.29441716595851,0.88609440660098
"before","r_wid[w2bc0b21,Intercept]",-0.274496076179292,0.508100156266759,-0.540778902395095,0.0376806277165777,-0.976453917791753,0.239791142050769,-1.48831802377856,0.593191517893121
"before","r_wid[w2c1f2f7,Intercept]",-0.057998710503894,0.500470360736388,-0.30257783406252,0.185632931345913,-0.674058486854196,0.505145583461766,-1.13277907611331,0.981361749196287
"before","r_wid[w2c75db7,Intercept]",0.176955814521564,0.511608871119308,-0.106552886434177,0.430034468286204,-0.350925757673749,0.847013805307599,-0.728784583785406,1.33696045180624
"before","r_wid[w2cb5760,Intercept]",0.0627663335170231,0.550771141834127,-0.210469796359187,0.308350545163653,-0.527155486803621,0.739752463071785,-1.05566533144016,1.31126236740493
"before","r_wid[w308aa07,Intercept]",0.0941147148760547,0.539359156736823,-0.173256464542122,0.339575072630833,-0.498673094873332,0.743262434661301,-0.916796085189272,1.35708503494185
"before","r_wid[w30e05e4,Intercept]",-0.0486837370439946,0.498769079093606,-0.302766299519193,0.201446872695248,-0.661298569939273,0.54073322782796,-1.10147990885244,0.972336397687052
"before","r_wid[w31b60c3,Intercept]",-0.109751528650068,0.495474918822384,-0.348738864686742,0.137532948292123,-0.715571358083643,0.439176597349569,-1.27132539834738,0.854783035815198
"before","r_wid[w3327d2a,Intercept]",-0.0546991772201218,0.490144522377548,-0.303574715925028,0.183033107241009,-0.655111926993115,0.505983185896902,-1.11373197456729,0.939525487233857
