"elpd_mem","elpd_true","elpd_diff"
-0.356315055283444,-0.355695276564038,-0.000619778719405772
-0.369010218912232,-0.308466321418274,-0.0605438974939574
-0.400933976227186,-0.363146824814664,-0.0377871514125223
-0.973385676073174,-0.9236478684825,-0.0497378075906738
-0.280327910550984,-0.299566318165808,0.0192384076148242
-1.38812296594749,-1.46424996620196,0.0761270002544707
-0.376962679647923,-0.371354113450903,-0.00560856619701955
-1.07379428904328,-1.10113941084343,0.0273451218001588
-0.48300493942499,-0.447517584688409,-0.0354873547365804
-0.423928435871707,-0.412517314644427,-0.0114111212272796
-1.23989145473542,-1.2405620004603,0.000670545724887894
-1.40177577451496,-1.36681161603802,-0.0349641584769467
-0.267635477302452,-0.293168045097762,0.0255325677953095
-0.334256362799888,-0.35270903463552,0.0184526718356324
-1.28581799890181,-1.22987501029063,-0.0559429886111769
-0.319758420650938,-0.278003468104041,-0.0417549525468974
-0.291171264338223,-0.30261519982075,0.0114439354825278
-1.53456579921515,-1.57240282417196,0.0378370249568096
-0.321067662670886,-0.321119587257878,5.19245869918805e-05
-1.13066673909603,-1.10747168100396,-0.0231950580920754
-0.967670944621243,-0.957982198717847,-0.00968874590339563
-1.25137748050923,-1.2607993263736,0.00942184586436667
-1.26300221184079,-1.29225824703355,0.02925603519276
-1.31999602296263,-1.33653393779404,0.0165379148314102
-0.33764071616317,-0.279631004235782,-0.0580097119273884
-0.428762487630562,-0.480720300992715,0.0519578133621534
-1.17639263051797,-1.24293436396164,0.0665417334436702
-0.304049784154577,-0.314993308234365,0.0109435240797877
-1.31704045310627,-1.41812911915966,0.101088666053389
-0.505866441711518,-0.468434243635703,-0.0374321980758152
-0.436870357393206,-0.446396128519247,0.00952577112604036
-0.263373988889072,-0.272494151387864,0.00912016249879244
-0.23978583370196,-0.237524742868841,-0.00226109083311954
-1.34902899443527,-1.36769445077147,0.0186654563362003
-0.340969198170409,-0.340939293816399,-2.99043540099575e-05
-1.09498543847758,-1.16493823287405,0.069952794396472
-0.382252491683447,-0.381167043889168,-0.00108544779427877
-1.38612366859358,-1.37930661572474,-0.00681705286883716
-0.259507944684771,-0.263956330553308,0.00444838586853713
-0.99099027338857,-0.914061758816375,-0.0769285145721952
-1.39311035202789,-1.34549177283487,-0.0476185791930233
-1.45266310329877,-1.36617012043608,-0.0864929828626906
-0.450010550768283,-0.45144997554369,0.00143942477540726
-0.310708895885831,-0.32662151147722,0.0159126155913887
-0.287146013151549,-0.28542143302402,-0.00172458012752941
-0.318374416219485,-0.320739094421604,0.00236467820211939
-0.426567251490622,-0.455596252066055,0.0290290005754326
-1.51933967012604,-1.58785926317889,0.0685195930528595
-0.3865342588235,-0.438259810885741,0.0517255520622415
-0.38233392698159,-0.375925512779541,-0.00640841420204907
-0.405619488484537,-0.417294865624661,0.0116753771401239
-0.891130043570225,-0.926436288882435,0.0353062453122099
-0.373669945641621,-0.394895858885699,0.0212259132440789
-0.291146716356403,-0.314899640244351,0.0237529238879484
-0.415082358677121,-0.424111894090911,0.0090295354137897
-1.17096251888592,-1.20876164343559,0.0377991245496618
-1.28809876961802,-1.18854890629644,-0.0995498633215828
-1.37044547171082,-1.28242923654955,-0.0880162351612688
-0.391249536353177,-0.419927716527924,0.0286781801747473
-0.372608453569251,-0.419298053139469,0.0466895995702181
-0.821890452131976,-0.756324203251238,-0.0655662488807378
-0.996582899374608,-1.13504529808456,0.138462398709952
-0.847516884857709,-0.809902935336277,-0.0376139495214316
-0.898496133934603,-0.969324360450506,0.0708282265159035
-0.294929901033122,-0.38103445559007,0.0861045545569485
-0.276237374049014,-0.239982432550912,-0.0362549414981022
-0.340433796684041,-0.33098930185698,-0.00944449482706045
-0.560573795255086,-0.510886480088022,-0.0496873151670636
-0.872657894336692,-0.916147534951728,0.0434896406150358
-0.797379070732608,-0.818410409888998,0.0210313391563908
-0.292213127031767,-0.259421142945259,-0.0327919840865079
-0.345566834475098,-0.345575455081266,8.6206061684635e-06
-0.529409096570358,-0.541080970762059,0.011671874191701
-1.23484348531449,-1.23935909434485,0.00451560903036885
-0.317044065708599,-0.334148821843359,0.0171047561347608
-1.20433307494884,-1.21916076919617,0.0148276942473275
-0.313251526812349,-0.31701046282389,0.00375893601154065
-0.2354712825517,-0.232241098532848,-0.003230184018852
-0.269358540061205,-0.261822465494321,-0.00753607456688421
-0.33753704405364,-0.318678784988926,-0.0188582590647144
-0.30528199166951,-0.325120941132441,0.0198389494629314
-0.327527877668042,-0.293778045830086,-0.0337498318379561
-0.614189211881095,-0.616525790652566,0.00233657877147131
-0.51597658581929,-0.601806881713297,0.0858302958940067
-1.23190881177997,-1.22392122868185,-0.00798758309812087
-1.00056240795247,-0.88595444517183,-0.11460796278064
-1.3923611601144,-1.55992804584708,0.167566885732673
-0.501527871988922,-0.485549481032698,-0.0159783909562243
-0.460286456876063,-0.45525102363085,-0.00503543324521338
-0.285273719779532,-0.293159589535669,0.00788586975613725
-0.972914042329958,-0.94524279744392,-0.0276712448860374
-0.798867175587685,-0.817964263641877,0.0190970880541919
-0.784928393411938,-0.795089553980244,0.0101611605683054
-0.418376922058102,-0.406957764304242,-0.0114191577538598
-0.297199393769412,-0.259196233084269,-0.0380031606851423
-1.16640835585425,-1.05355558603897,-0.112852769815279
-0.542125768474524,-0.501563516038556,-0.0405622524359677
-1.0215333851546,-0.938278862890575,-0.0832545222640224
-0.369787162705742,-0.385357642810935,0.0155704801051932
-1.23084998283172,-0.972293806696165,-0.258556176135552
-0.896052359792898,-0.808364064374439,-0.0876882954184586
-0.864771463731455,-1.11361589949343,0.248844435761976
-0.383565495682275,-0.412253352525164,0.0286878568428897
-0.811322048049801,-0.714552033302056,-0.0967700147477455
-0.740409256301794,-0.779042053518945,0.0386327972171516
-0.253315999071685,-0.279269775376928,0.0259537763052435
-0.961754784280068,-1.1322101061228,0.170455321842737
-1.04520318411293,-1.02990810577052,-0.0152950783424046
-0.359384601783412,-0.417783609200566,0.0583990074171536
-0.359113920935397,-0.388595162106201,0.0294812411708039
-0.767828857822506,-0.730581005194947,-0.0372478526275595
-0.734991286404886,-0.994017947685968,0.259026661281082
-0.346585874048783,-0.490901739943981,0.144315865895198
-0.326585038619577,-0.360610290006647,0.03402525138707
-0.263393287125746,-0.272903553552489,0.00951026642674258
-0.580106790588313,-0.612808473383286,0.0327016827949729
-1.00852747079981,-0.871883370930688,-0.136644099869123
-0.583885087922177,-0.577971410700457,-0.00591367722172009
-0.348732282409189,-0.36795659989216,0.0192243174829718
-0.592952474848158,-0.760930181767367,0.16797770691921
-0.618457648809357,-0.602131412514685,-0.0163262362946721
-0.383169386212622,-0.378205050891173,-0.00496433532144991
-0.242199352634843,-0.247796032929971,0.0055966802951275
-0.236677366471957,-0.260528728494426,0.0238513620224694
-0.358128530414752,-0.322251369456286,-0.0358771609584663
-0.4135063541521,-0.383983614384608,-0.0295227397674926
-0.181554826253656,-0.191742600957893,0.0101877747042369
-0.145895827587781,-0.178346579761115,0.0324507521733342
-0.224876463030686,-0.221873255417234,-0.00300320761345141
-0.389343144655784,-0.408123432752191,0.0187802880964067
-0.412491917736403,-0.445239807836078,0.0327478900996745
-1.43939870394402,-1.37033501565093,-0.0690636882930855
-1.91350301862284,-1.95491775950419,0.0414147408813541
-0.207695310215609,-0.196932552206663,-0.010762758008946
-0.196014616456695,-0.174283178994884,-0.0217314374618116
-1.89581636061389,-1.91694308964631,0.0211267290324209
-0.143546115329817,-0.201699040530734,0.0581529252009165
-0.172616869264663,-0.153632347147786,-0.0189845221168774
-0.155735817349088,-0.174560325230045,0.0188245078809572
-0.148526100499613,-0.14487839131338,-0.00364770918623236
-0.136925186499214,-0.118992882429259,-0.0179323040699551
-1.95352351717113,-1.94168460607669,-0.0118389110944346
-1.38727697307607,-1.4199095753573,0.0326326022812244
-0.324362384061864,-0.280598061718839,-0.0437643223430246
-0.201188792498922,-0.266699378888903,0.0655105863899816
-0.283735214332088,-0.25627145911659,-0.0274637552154982
-0.230981245448286,-0.234788617955884,0.00380737250759822
-1.95204879143902,-1.94962526556747,-0.00242352587154926
-0.407454560658119,-0.382070296891384,-0.0253842637667354
-0.277395487967413,-0.254806461209137,-0.0225890267582756
-0.146901087599781,-0.153363490091905,0.00646240249212404
-0.244715124109218,-0.256578655977789,0.0118635318685705
-0.376143644961452,-0.329633200232088,-0.0465104447293641
-0.167965344470613,-0.157309375660482,-0.0106559688101306
-0.13442277971294,-0.131663260596657,-0.00275951911628347
-1.92126029195884,-2.01305761348222,0.0917973215233827
-0.229085414250623,-0.229717159097937,0.000631744847314764
-0.404642987657128,-0.333662428883264,-0.0709805587738632
-0.291809798168375,-0.304250180336753,0.0124403821683785
-0.181361713899179,-0.231299802235689,0.0499380883365106
-0.146260445164978,-0.135338125617757,-0.0109223195472214
-1.10129873192359,-0.880299629416715,-0.220999102506877
-0.247683507535141,-0.280961691885727,0.0332781843505856
-0.167904807409611,-0.165683693061091,-0.00222111434852046
-0.368743645056018,-0.391664598833084,0.0229209537770663
-0.183453226302097,-0.225827771497258,0.0423745451951607
-0.150126780403685,-0.145295227965873,-0.00483155243781219
-1.24855121605143,-1.38992873062044,0.141377514569004
-0.142358605748546,-0.142680756590236,0.000322150841689961
-1.55001224728686,-1.56144548749699,0.0114332402101267
-0.226901382959596,-0.296445573700354,0.0695441907407579
-1.37720082996689,-1.40054612846065,0.0233452984937568
-1.08064998065474,-1.18459846422926,0.103948483574516
-0.239008843355963,-0.253461110969724,0.0144522676137608
-2.07158964661194,-2.14385841103978,0.0722687644278386
-1.36581902341145,-1.28812523408469,-0.0776937893267604
-0.325989727195433,-0.278205129144476,-0.0477845980509564
-1.63048280275369,-1.56030513354913,-0.0701776692045666
-0.230666454851789,-0.223247049255004,-0.00741940559678511
-1.43646344754531,-1.47714647000302,0.0406830224577099
-0.367901228963939,-0.359318795294376,-0.00858243366956302
-0.221768437518774,-0.268397041858682,0.046628604339908
-0.929005049570836,-0.855351611237369,-0.0736534383334675
-0.367029638276735,-0.291175014529108,-0.0758546237476274
-0.928220566287514,-0.883366431286868,-0.0448541350006462
-0.545993891669661,-0.520990269245445,-0.0250036224242161
-0.179901615479974,-0.235592667124667,0.0556910516446933
-0.161213599028409,-0.0989044455674897,-0.0623091534609195
-1.86870357864747,-1.81573272000642,-0.0529708586410527
-0.400175430227473,-0.496619795918478,0.0964443656910046
-0.346130881980833,-0.526585324554481,0.180454442573648
-0.532996756276011,-0.473131947375987,-0.0598648089000235
-0.14888032780676,-0.173023668016992,0.024143340210232
-0.228491708453813,-0.208140789451933,-0.0203509190018796
-0.364220809735601,-0.450938343668344,0.0867175339327435
-1.93944498753156,-2.03971819948298,0.100273211951416
-2.24662512869202,-2.11546698050675,-0.131158148185266
-0.27607403299284,-0.264435559731698,-0.0116384732611419
-2.01614072448801,-1.95646131918646,-0.059679405301555
-0.112834946066217,-0.109741800348385,-0.00309314571783226
-0.14217763177159,-0.138393899968632,-0.0037837318029581
-0.159084703230034,-0.150934604355143,-0.00815009887489104
-2.14361738809948,-2.20153909923184,0.0579217111323533
-0.212346259100077,-0.197426967887118,-0.0149192912129585
-0.612711852537791,-0.469414109916753,-0.143297742621038
-1.36388245519325,-1.61916516067975,0.255282705486491
-1.81700783897004,-1.59620303076904,-0.220804808200999
-1.34645082633069,-1.25003663171187,-0.0964141946188191
-0.212119308918068,-0.229826621421857,0.0177073125037897
-0.40723917325889,-0.466301587715594,0.0590624144567036
-1.56870638519015,-1.51191813397705,-0.0567882512131028
-2.24685268965561,-2.4121669822111,0.16531429255549
-0.426748243858397,-0.402945779641253,-0.0238024642171446
-0.572685997206793,-0.622857326578146,0.050171329371353
-0.927026600127394,-1.05025829458393,0.123231694456539
-0.267570373149375,-0.247536980114448,-0.020033393034927
