"model","parameter","estimate","error","ci_50_lower","ci_50_upper","ci_80_lower","ci_80_upper","ci_95_lower","ci_95_upper"
"memory","b_Intercept",7.78818766513233,0.0385914378089958,7.76216378993304,7.81449783835497,7.73932339383471,7.83756050881313,7.71200920813063,7.86258915766859
"memory","b_n_total_memories_shown_z",0.0372745127529631,0.0197013287523943,0.024408942471173,0.0502835838126019,0.0121560043734491,0.0625531044864725,-0.00169030919298642,0.0764816986967948
"memory","sd_wid__Intercept",0.325383844024348,0.0295899286850718,0.304866013230807,0.34357764521824,0.289079698040808,0.365130946229874,0.27256354457807,0.388249662427832
"memory","sd_wid__n_total_memories_shown_z",0.126181118715198,0.0197048162023105,0.113039600315815,0.138742570910995,0.101774649143034,0.151752542228534,0.0895117094300444,0.16758141811605
"memory","cor_wid__Intercept__n_total_memories_shown_z",0.0025538032251062,0.157238861690148,-0.105490098681914,0.10583659280854,-0.196259217208839,0.205124834715761,-0.308068400208787,0.311529162675976
"memory","sigma",0.546982450166565,0.00952045325581884,0.540563745661196,0.55334778011837,0.534750415115492,0.559421640052925,0.52906753513037,0.566061303092888
"memory","ndt",0.513085311062291,0.500835332656807,0.146356814502757,0.722282312816643,0.0553732296548409,1.17139867805694,0.0153075028079912,1.83544259198347
"memory","Intercept",7.78818766513233,0.0385914378089958,7.76216378993304,7.81449783835497,7.73932339383471,7.83756050881313,7.71200920813063,7.86258915766859
"memory","r_wid[w063688a,Intercept]",0.392179204216596,0.10524180800705,0.319574084321716,0.464219068695121,0.258650288043608,0.52667605693534,0.186098082403754,0.599265633502019
"memory","r_wid[w06866f0,Intercept]",0.167888140189289,0.106080190450191,0.0969062637129733,0.242529117048406,0.0314969553286912,0.302540933354115,-0.0393131533046286,0.3718899672038
"memory","r_wid[w0a27d42,Intercept]",0.110820360257625,0.107783948273974,0.0371759551354752,0.183734179236236,-0.0274670152692514,0.252747499236063,-0.0954158866146196,0.327627871542128
"memory","r_wid[w0ae94e6,Intercept]",0.486815711638185,0.109712222148916,0.413219725892462,0.56178086429715,0.347939906475502,0.627737314448459,0.27284806886558,0.699814849774968
"memory","r_wid[w107fce5,Intercept]",-0.834471057673337,0.110609449530965,-0.911190650463254,-0.758894429333355,-0.974701914727928,-0.693445134925803,-1.04750989085588,-0.622877103547189
"memory","r_wid[w108c7bf,Intercept]",-0.241472854974166,0.104687804580172,-0.311106781102684,-0.170705153948929,-0.376926118262992,-0.110547272863626,-0.448441602503011,-0.0382145242523584
"memory","r_wid[w18042a7,Intercept]",-0.218150477299471,0.11548729015043,-0.295055214332045,-0.141598426958009,-0.364892204654626,-0.0661800540883644,-0.444784985479643,0.0103888705360902
"memory","r_wid[w21be7c0,Intercept]",-0.460749730374613,0.109225408797552,-0.535212758217636,-0.388483617002022,-0.600628005284577,-0.318897452856548,-0.667416583394897,-0.242254283843773
"memory","r_wid[w2329c2e,Intercept]",0.290453589409457,0.103054918098285,0.22262305446141,0.35909898626644,0.156811685871744,0.425806181297818,0.0895120194586955,0.491385537886112
"memory","r_wid[w2b4a70d,Intercept]",0.0420213227668321,0.106951262590158,-0.0305808529748518,0.112307560343239,-0.0903221258282735,0.177703683566725,-0.169102397199828,0.256276304659501
"memory","r_wid[w2e6acfb,Intercept]",-0.0420032590256554,0.108031402588337,-0.114731458798958,0.0301883522030964,-0.184306328015271,0.09846939502469,-0.247566825791014,0.166362342666332
"memory","r_wid[w31415e8,Intercept]",0.3238782631632,0.104840321514291,0.252704225062135,0.396223193373384,0.189152004289294,0.459598369704222,0.120320604092475,0.531237652067733
"memory","r_wid[w31bcaa3,Intercept]",-0.106061549439306,0.109249546322464,-0.180998658494042,-0.0345038207366216,-0.24851827388867,0.0363309618084246,-0.321273755191138,0.111076803011086
"memory","r_wid[w37d3a90,Intercept]",0.618603107862734,0.109231397809084,0.546988889493051,0.691761001636367,0.476104976459773,0.757571906138154,0.40142571130169,0.829427653179134
"memory","r_wid[w4077e51,Intercept]",-0.159722897732816,0.102629248380407,-0.230312361487629,-0.0937074354999244,-0.290970379527228,-0.0266699689378814,-0.359141038310346,0.0456643965668948
"memory","r_wid[w4140fe6,Intercept]",-0.139397750523545,0.106028899210213,-0.210554096627117,-0.0668502338303881,-0.279638884679404,-0.00427835456149142,-0.349958328119258,0.0668459257803163
"memory","r_wid[w430272a,Intercept]",-0.268948301722687,0.106109848226123,-0.339630016280471,-0.196845903651379,-0.405279365521151,-0.132910931257551,-0.468103385755805,-0.0665199389464304
"memory","r_wid[w44b0e2d,Intercept]",0.154628433189577,0.104671426075252,0.0858378007897731,0.222482261095367,0.0220376688605418,0.290272020189341,-0.053107748832743,0.362577979578725
"memory","r_wid[w45af4af,Intercept]",0.110124070679011,0.101615882296147,0.0416419961993832,0.178389788418033,-0.0168219119738426,0.242076508006586,-0.0845834944419868,0.310438693124422
"memory","r_wid[w496515d,Intercept]",-0.0770800559255176,0.106223919404538,-0.150803973198545,-0.00422228245946298,-0.214873064841767,0.0555463649720271,-0.283633515392761,0.130430001819455
"memory","r_wid[w497e696,Intercept]",0.095770386695233,0.105228792055079,0.024724457901953,0.165825129002711,-0.0387874508562749,0.230939896762904,-0.110771529390092,0.305310572531712
"memory","r_wid[w52f1872,Intercept]",0.0948415274861728,0.111240935825803,0.0189015577209366,0.172854540036466,-0.0492226827860934,0.237565787360527,-0.120774630713494,0.30608799258192
"memory","r_wid[w58ddb10,Intercept]",0.150488260743817,0.107455831538823,0.0784028399589,0.225063419297068,0.0149569201972579,0.286602272585205,-0.0669026897048337,0.351560005348576
"memory","r_wid[w5fb2730,Intercept]",-0.107034584230229,0.169874456450548,-0.22244611167623,0.0102980361897816,-0.327814370432605,0.114194143262554,-0.438327067285395,0.221339037097094
"memory","r_wid[w6079012,Intercept]",0.0328918072306909,0.105686702362885,-0.039635462607391,0.104193016870682,-0.101158813409589,0.170326458866637,-0.177455248301263,0.235224248139805
"memory","r_wid[w62f57a5,Intercept]",0.0348905838533539,0.103043624308225,-0.033977061103768,0.105184077730872,-0.0965267825383273,0.163716488634109,-0.165678727409674,0.23846256740542
"memory","r_wid[w6c5aa72,Intercept]",0.219872483351729,0.167857682874739,0.10909677719135,0.333666787149979,0.00694868810474215,0.439915664663568,-0.101927541974169,0.543418908121424
"memory","r_wid[w6ebaea9,Intercept]",0.198504937651076,0.109871677189927,0.124230497897857,0.272260393050097,0.0555734005382267,0.33946936570438,-0.0133674445902483,0.41567478883329
"memory","r_wid[w6fe5d47,Intercept]",-0.338110394887413,0.113726701365766,-0.418107660613771,-0.258276836861138,-0.483948317717332,-0.191914335856775,-0.558252466177269,-0.122283310776845
"memory","r_wid[w720e820,Intercept]",-0.644224745554478,0.107900326068633,-0.715767554921718,-0.570467844486635,-0.785640496518246,-0.506910676797352,-0.854128873469732,-0.430564303046929
"memory","r_wid[w7606987,Intercept]",-0.196551952253136,0.102629906918108,-0.267346357752161,-0.12639630526644,-0.330679301196917,-0.067291646056123,-0.396081991918427,0.000289054045931615
"memory","r_wid[w7e41e95,Intercept]",-0.102625521904911,0.107812504145221,-0.174482883845075,-0.0307518513690517,-0.239057030313816,0.0343912213264135,-0.312774462768355,0.1153453009171
"memory","r_wid[w80189d3,Intercept]",-0.60597829800032,0.100695785787187,-0.67201060929437,-0.538862664995531,-0.733736112797706,-0.476114427289778,-0.810684111533111,-0.409148331520688
"memory","r_wid[w8146fb9,Intercept]",0.134009850258827,0.104190142725266,0.0651115830784977,0.204335506546943,0.00116549519298909,0.266991741053412,-0.0759244616295458,0.336086382277321
"memory","r_wid[w84e06f3,Intercept]",0.330092084433015,0.107615206324148,0.258438696998533,0.400240878627016,0.191731214288854,0.470674661898649,0.117517516636848,0.542324512428367
"memory","r_wid[w8e5f535,Intercept]",0.350139142787436,0.109476177822123,0.276448616008282,0.424608879059225,0.208824670329318,0.486033274913425,0.136078715390885,0.568960785029875
"memory","r_wid[w8eb1000,Intercept]",0.411400437227203,0.106257488582557,0.340404237813199,0.483658885156037,0.275847410416666,0.547572700680055,0.204504395006029,0.616448740292065
"memory","r_wid[w8f710ed,Intercept]",0.0365002153866135,0.104729062331295,-0.0312715787603418,0.106799038615135,-0.0948853622567724,0.170062455185429,-0.170441587057786,0.24773145731698
"memory","r_wid[w93de42b,Intercept]",0.420509635770724,0.11353315897445,0.343943405474981,0.494845128751384,0.274543080339502,0.564604744307705,0.20176801784287,0.644729156636573
"memory","r_wid[w970a2f0,Intercept]",-0.0669046104811729,0.133334183380244,-0.158738644377446,0.0244104195922563,-0.241588507732823,0.104417302315059,-0.326554008267381,0.196613083871925
"memory","r_wid[w993543c,Intercept]",-0.0241014337689492,0.103289306503739,-0.0957078776040605,0.0468819619869054,-0.157093723796389,0.110884028217004,-0.23107044824197,0.17306256736978
"memory","r_wid[w9a48bb6,Intercept]",0.205464903199435,0.106231777348453,0.13449393202062,0.277713472932222,0.0706213653578951,0.339756416872123,0.000417327356216905,0.412074255082483
"memory","r_wid[w9be1ae9,Intercept]",-0.544052795821571,0.104015316690008,-0.612106450933298,-0.473902334378626,-0.675234898824731,-0.410483576026831,-0.750915832662976,-0.336485384434452
"memory","r_wid[w9d4c48d,Intercept]",0.0862862004517437,0.106214601895175,0.0159583137668528,0.159556218810577,-0.0504709596989698,0.219361164456457,-0.129225346961434,0.291360564582835
"memory","r_wid[wa13a069,Intercept]",0.296058978448309,0.101067216442152,0.227074445367901,0.364465406492357,0.167310528556725,0.423560209734318,0.0936688354574135,0.496373400881701
"memory","r_wid[wa36b055,Intercept]",-0.496296529976966,0.105866113614779,-0.568672003113311,-0.425656924606162,-0.631488545501229,-0.360890207395665,-0.703128679054219,-0.286791388467154
"memory","r_wid[wa88aaed,Intercept]",0.0616402311207773,0.105521223502282,-0.012109562240694,0.134417922433529,-0.0744767563195303,0.198770754189361,-0.140655047860469,0.265494091842804
"memory","r_wid[wa90a378,Intercept]",-0.188805717108098,0.109454023184862,-0.26217741272094,-0.113779501981835,-0.328482969507105,-0.0476179703763012,-0.400877546662232,0.0247801438652764
"memory","r_wid[waa6a3c8,Intercept]",0.0640786159755953,0.106514988352696,-0.00702159901409194,0.132882452918795,-0.073238343235268,0.203086229081112,-0.146661840687867,0.274733232481636
"memory","r_wid[wb14e228,Intercept]",0.254891512977817,0.106471770013811,0.183890005836369,0.326522671138435,0.116963167031357,0.389700835734129,0.0443466215640126,0.465193519668214
"memory","r_wid[wb2e2d84,Intercept]",-0.167903087984157,0.105269170923028,-0.239026006838005,-0.0989204824232457,-0.302904768478207,-0.032863281287731,-0.374215123013305,0.0348660199345241
"memory","r_wid[wb900a5f,Intercept]",-0.62172279776782,0.105510007897017,-0.69229752935853,-0.550938421524696,-0.755772972363866,-0.488093652529825,-0.830693367627733,-0.418476146903232
"memory","r_wid[wbc9e827,Intercept]",-0.353587227269049,0.104220164239098,-0.424335077797581,-0.282463060945563,-0.487728055060167,-0.220301307770751,-0.557625363773295,-0.147239618275253
"memory","r_wid[wbe3571b,Intercept]",-0.0306730472317824,0.104821082340213,-0.10408919947884,0.0416265876306337,-0.166718200552413,0.106656384070093,-0.234937777766274,0.167569622846685
"memory","r_wid[wbf6ee18,Intercept]",-0.190742043003569,0.11155889068971,-0.267271480650314,-0.115156456314034,-0.3311394946534,-0.0489277754037175,-0.413987650719315,0.0305821823555371
"memory","r_wid[wc471696,Intercept]",0.67556571710471,0.108295882155592,0.60365754570099,0.748284429556961,0.536199481112926,0.810290905047702,0.457335475048334,0.887887932483184
