"elpd_total","elpd_relevant","elpd_diff"
-8.93896527049386,-8.96626080918003,-0.0272955386861629
-9.32944502859445,-9.32731080216304,0.00213422643141747
-9.40194507400608,-9.35941700154065,0.0425280724654264
-9.99546635142598,-10.0890360786312,-0.0935697272051872
-8.93529701860191,-8.89844085771825,0.0368561608836622
-9.59501860424761,-9.61502850687032,-0.0200099026227072
-9.18351153839194,-9.14915697082245,0.0343545675694923
-9.16018581071006,-9.1573772058503,0.00280860485975154
-9.02778521881376,-9.04567101822223,-0.0178857994084698
-9.64348523771312,-9.66981741092719,-0.0263321732140671
-9.40321687965446,-9.24850647977796,0.154710399876503
-9.44286428153641,-9.38063318261118,0.0622310989252224
-8.88404468126732,-8.87663750596968,0.00740717529763657
-9.62420426554252,-9.63883076881434,-0.0146265032718169
-8.64296693594494,-8.57967739492366,0.0632895410212786
-9.81446416615098,-9.67640627220842,0.138057893942561
-8.86753661726342,-8.89190756654405,-0.0243709492806268
-10.2312070334942,-10.0931172811692,0.138089752324948
-9.23778953035832,-9.26583237903111,-0.0280428486727864
-8.0726932993444,-8.05376444096221,0.0189288583821892
-7.9844806418952,-8.08478494775879,-0.100304305863595
-8.02480327805614,-8.05019319312918,-0.0253899150730366
-7.89569399708122,-7.88086253569901,0.0148314613822125
-8.01247241540953,-7.80766672403203,0.2048056913775
-9.5445733381652,-9.57873159383312,-0.034158255667915
-8.23597477138317,-8.21987907186281,0.0160956995203545
-8.51768794204101,-8.45195585582943,0.065732086211586
-8.04232492970541,-8.07312123967581,-0.0307963099703947
-10.7731032468133,-10.8690161695835,-0.0959129227702462
-9.13387914025768,-9.17312016427044,-0.0392410240127639
-10.1683738578392,-10.0866528676071,0.0817209902320428
-8.0927428870266,-8.07053624773799,0.0222066392886031
-10.342993569033,-10.3848218342009,-0.0418282651679061
-10.5076938639711,-10.5208731588694,-0.0131792948982721
-10.0631372266414,-9.8912631925147,0.171874034126688
-10.3758290545428,-10.2673594282186,0.108469626324212
-7.99285187153552,-7.89537209176663,0.0974797797688884
-7.89553482386374,-7.86259410013139,0.0329407237323451
-7.89502079618855,-7.81102968311385,0.0839911130746982
-10.4486977038355,-10.4182451200391,0.0304525837963876
-8.39981713343164,-8.29434142447633,0.105475708955311
-8.03870595107987,-8.00020301217308,0.0385029389067899
-7.89139945060518,-7.97485642453531,-0.0834569739301321
-7.87275255531358,-8.11475707899401,-0.242004523680426
-8.51589530058792,-8.57133169481515,-0.0554363942272325
-8.78932560863408,-8.74606207588382,0.0432635327502595
-7.70416457911061,-7.73580890366363,-0.0316443245530253
-8.18274466766856,-8.16379906472201,0.0189456029465553
-7.9457348305055,-7.95814742991519,-0.012412599409692
-8.24382473383169,-8.21633302266991,0.0274917111617778
-8.20390903097963,-8.18351579928895,0.0203932316906759
-8.32096736402426,-8.31494663887062,0.00602072515363972
-8.01772400997375,-8.02058367923366,-0.00285966925990166
-8.4752311316744,-8.47685095921322,-0.00161982753881418
-8.76617291902742,-8.85267463505968,-0.0865017160322665
-8.50760465346252,-8.5173495492982,-0.00974489583567362
-7.67369501662781,-7.74575200764658,-0.0720569910187709
-7.91478936514437,-7.90634051596844,0.00844884917592559
-9.0049217668192,-8.92664908083562,0.0782726859835829
-7.8044986298303,-7.77863449825285,0.0258641315774488
-9.06921874127009,-9.09601426648508,-0.0267955252149896
-8.0142346401261,-8.00163823258967,0.0125964075364298
-8.31561997324803,-8.3066720792757,0.00894789397232643
-7.89007800767696,-7.86260194082196,0.0274760668549989
-9.43410215698395,-9.40325214677608,0.0308500102078622
-8.14603934451151,-8.12964918759953,0.0163901569119851
-7.84247944726183,-7.82958628569906,0.0128931615627783
-7.68070422139987,-7.67481695302101,0.00588726837886
-11.2390137703491,-11.5198771356981,-0.280863365348958
-9.73741285388614,-9.83662217177486,-0.0992093178887128
-7.68933655876085,-7.69037733803096,-0.00104077927010948
-8.50276092020912,-8.47400601961457,0.0287549005945529
-8.74535099303242,-8.75621157336216,-0.0108605803297426
-8.46827583652034,-8.49983225261114,-0.0315564160908011
-7.76636720951654,-7.78422183687901,-0.0178546273624747
-11.265825435876,-11.5423620683122,-0.276536632436184
-8.58168694716232,-8.59886367119256,-0.0171767240302465
-7.809585228,-7.73889853015992,0.0706866978400802
-9.28047253921099,-9.26695045261455,0.0135220865964456
-7.91766153926543,-7.62018825123632,0.297473288029112
-9.87403148267742,-9.69417570442554,0.179855778251875
-8.62145011084571,-8.50665541891773,0.114794691927985
-7.74703796127349,-7.62262909132165,0.124408869951847
-9.12443395017007,-9.11770951692865,0.00672443324141803
-7.79271792931249,-7.6365539415178,0.156163987794685
-8.1534538652222,-8.130981812111,0.0224720531111906
-7.88312541617408,-8.40615683100787,-0.523031414833795
-7.84116580739718,-7.8593062443757,-0.0181404369785163
-9.19905016637747,-9.32144410622351,-0.122393939846045
-7.75191411156375,-7.67064704752702,0.0812670640367221
-8.2556742884106,-8.17632249239375,0.0793517960168479
-7.80950677615753,-7.6720907705076,0.137416005649933
-8.45761734262116,-8.36819949458953,0.0894178480316299
-9.91845012034686,-10.0493965662849,-0.130946445938074
-8.73969982321716,-8.75376003290046,-0.0140602096832989
-9.24425300296641,-9.27923616171197,-0.0349831587455611
-8.35004660351978,-8.41693460663904,-0.06688800311926
-10.559823071414,-10.5636185101121,-0.00379543869807542
-7.75878665832892,-7.66476410140933,0.0940225569195894
-8.46021428214789,-8.42326978637426,0.0369444957736267
-7.9184598241784,-7.8818169771514,0.0366428470270002
-7.79080309461901,-7.95088960082302,-0.160086506204006
-10.1191285982589,-10.0630118814832,0.05611671677568
-8.64493563667459,-8.67855514270361,-0.0336195060290194
-8.16153402147581,-7.93831615599279,0.223217865483018
-9.484406705392,-9.45398026260084,0.0304264427911676
