"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik[305]",-0.355593375806692,0.0028529553466885,0.185669915270428,-0.792904518070213,-0.459690050602738,-0.328133013620181,-0.218789056981458,-0.0800742638821423,4235.38729808973,0.999819486759079
"log_lik[306]",-0.148140849009555,0.00174428180849387,0.111234181711339,-0.434191190797561,-0.199540347341357,-0.120328835382603,-0.0682868273512811,-0.0187004282711384,4066.71020604633,0.999902093399813
"log_lik[307]",-0.267098132608181,0.0016792358886939,0.107380338388637,-0.51076377309659,-0.331232241737254,-0.255728685511981,-0.188901408715096,-0.0965870279147656,4089.08484219251,1.00001253747014
"log_lik[308]",-1.3528298219322,0.00813069844433562,0.498209694469691,-2.56457089533749,-1.62704804630022,-1.27392047174941,-0.998258528523173,-0.602444932945325,3754.64291760078,1.00047746366003
"log_lik[309]",-0.770295958975633,0.00242036920390403,0.126349415732803,-1.03352963320383,-0.84634008857312,-0.771774710702798,-0.69123301409088,-0.515840552485679,2725.10499054961,0.999990984336624
"log_lik[310]",-0.634534949901515,0.00246185285868574,0.144843869103005,-0.925409380768468,-0.72633919652356,-0.632536003723466,-0.536603229739103,-0.355625097287748,3461.59336763197,0.999989860921232
"log_lik[311]",-0.770295958975633,0.00242036920390403,0.126349415732803,-1.03352963320383,-0.84634008857312,-0.771774710702798,-0.69123301409088,-0.515840552485679,2725.10499054961,0.999990984336624
"log_lik[312]",-0.148140849009555,0.00174428180849387,0.111234181711339,-0.434191190797561,-0.199540347341357,-0.120328835382603,-0.0682868273512811,-0.0187004282711384,4066.71020604633,0.999902093399813
"log_lik[313]",-0.209721152628208,0.00294784921482884,0.186160105910412,-0.692157826899164,-0.282217127155671,-0.15695712982656,-0.0795427409389022,-0.0155057025857459,3988.06937305668,0.999695596636264
"log_lik[314]",-0.235553367114474,0.00210175093415339,0.167328966410355,-0.655889547913065,-0.31278355200599,-0.196384996456817,-0.115568485307498,-0.0358245450700905,6338.40168868387,0.999664985345579
"log_lik[315]",-0.878181962119438,0.00348489291338261,0.273131466960128,-1.51936030193934,-1.02959955108293,-0.8421721276659,-0.682974643332349,-0.444183890228626,6142.77488494173,0.99978545097736
"log_lik[316]",-0.724820115134116,0.00187354825885285,0.143122974928477,-1.02129919152776,-0.814964563301315,-0.718996856392896,-0.631012333196494,-0.450283518191066,5835.64603205442,0.999608254456308
"log_lik[317]",-0.580986645303179,0.00238265362185868,0.196046689088895,-1.02540124961911,-0.703424269854726,-0.563477403206146,-0.441843826029385,-0.246990444250465,6770.13301570124,0.99960881729689
"log_lik[318]",-1.52109508960441,0.00599377922911228,0.476635484409617,-2.59017730988726,-1.80006834198295,-1.4688050056903,-1.17778755440926,-0.752260177175895,6323.69999304837,0.99960293575769
"log_lik[319]",-0.215327754154145,0.00224486207136985,0.174855953022209,-0.672600610609994,-0.286703877524288,-0.168861794643747,-0.0919319846621718,-0.0246613268194845,6067.10513288272,0.999646727407526
"log_lik[320]",-0.648139497891547,0.00212137391091158,0.170232958904068,-1.01845056604858,-0.755923735931591,-0.636366949762043,-0.531658303228763,-0.341541997498279,6439.51039786084,0.999621537110705
"log_lik[321]",-0.724820115134116,0.00187354825885285,0.143122974928477,-1.02129919152776,-0.814964563301315,-0.718996856392896,-0.631012333196494,-0.450283518191066,5835.64603205442,0.999608254456308
"log_lik[322]",-1.25373222990619,0.00381350797051738,0.295466750588719,-1.91702431497463,-1.42841294572612,-1.2258038390089,-1.04649783149341,-0.759690696593317,6002.99408142791,0.99953648588906
"log_lik[323]",-0.775261030923479,0.00261247271592522,0.201054190538035,-1.2401998873622,-0.885833531519179,-0.753346522050572,-0.634079816898051,-0.448091998657693,5922.7408706186,0.999756570143991
"log_lik[324]",-0.598463013730841,0.00148682114184559,0.102860486750246,-0.844365947540652,-0.652992402737072,-0.585775572478021,-0.532391851403931,-0.42413302364651,4786.07714354354,0.999551868685737
"log_lik[325]",-0.461507176251891,0.00130738538870807,0.093427007494009,-0.673293311211775,-0.51152220235271,-0.453758611253041,-0.403057990780393,-0.298320826493716,5106.66798717687,0.999461998264734
"log_lik[326]",-0.287626352361729,0.00181961087122518,0.148928940060033,-0.637334355738438,-0.368110606657052,-0.261625080267327,-0.180668043750355,-0.0779688340898258,6698.86385591959,0.999676426335033
"log_lik[327]",-0.522623972711546,0.00263204972438784,0.21837127035672,-1.03817797886284,-0.654316861516602,-0.496066657176556,-0.362706534159063,-0.177836183470871,6883.39705735781,0.999586338666979
"log_lik[328]",-0.578904665094823,0.00381856721714326,0.255920043267956,-1.16429202157892,-0.735560546489026,-0.546758986905547,-0.395291439467593,-0.180501822918399,4491.66875925056,0.999724225395426
"log_lik[329]",-0.54548464774949,0.00204395830981378,0.127289062545515,-0.833156975166269,-0.620402966646975,-0.533352594318006,-0.459319917194203,-0.326709264631824,3878.27061224103,1.00071050071666
